"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80831,"Damaliscus pygargus",48.773952,13.060169
"2",80831,"Damaliscus pygargus",-18.813438,17.051725
"3",80831,"Damaliscus pygargus",-34.32828,18.569412
"4",80831,"Damaliscus pygargus",-33.062101,17.945763
"5",80831,"Damaliscus pygargus",-32.25,24.549999
"6",80831,"Damaliscus pygargus",-25.299999,30.1
"7",80831,"Damaliscus pygargus",-33.554601,25.929403
"8",80831,"Damaliscus pygargus",-27.366671,26.616671
"9",80831,"Damaliscus pygargus",-34.270836,18.432312
"10",80831,"Damaliscus pygargus",-33.060213,18.018916
"11",80831,"Damaliscus pygargus",-28.690411,28.791246
"12",80831,"Damaliscus pygargus",-34.066311,20.479202
"13",80831,"Damaliscus pygargus",-33.19273,18.157654
"16",80831,"Damaliscus pygargus",-34.463543,20.437317
"17",80831,"Damaliscus pygargus",-22.302557,17.065331
"19",80831,"Damaliscus pygargus",-22.295013,17.068871
"20",80831,"Damaliscus pygargus",-20.589701,17.437672
"21",80831,"Damaliscus pygargus",-26.507446,28.212891
"22",80831,"Damaliscus pygargus",-21.018326,16.425518
"23",80831,"Damaliscus pygargus",-34.350239,18.474884
"27",80831,"Damaliscus pygargus",-29.849999,26.84495
