"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80698,"Dama dama",59.215393,10.766479
"2",80698,"Dama dama",59.210322,10.777475
"3",80698,"Dama dama",59.218589,10.757451
"4",80698,"Dama dama",59.216051,10.771223
"5",80698,"Dama dama",38.0691908311857,-122.899402673168
"9",80698,"Dama dama",-33.100821,149.393405
"10",80698,"Dama dama",-34.816898,147.939661
"11",80698,"Dama dama",-33.505008,151.413091
"12",80698,"Dama dama",-33.51434,151.368778
"13",80698,"Dama dama",-32.212431,149.772161
"14",80698,"Dama dama",-34.184492,149.915024
"15",80698,"Dama dama",-33.50597,151.411502
"16",80698,"Dama dama",-33.412975,151.251666
"17",80698,"Dama dama",-33.515309,151.410745
"18",80698,"Dama dama",-33.40493,151.270246
"19",80698,"Dama dama",-33.356837,151.259398
"20",80698,"Dama dama",59.755343,17.364991
"21",80698,"Dama dama",59.022983,17.163356
"22",80698,"Dama dama",55.536384,13.882232
"23",80698,"Dama dama",59.548162,16.455528
"24",80698,"Dama dama",59.542744,16.458178
"25",80698,"Dama dama",58.893209,16.884779
"26",80698,"Dama dama",59.545854,16.445988
"27",80698,"Dama dama",59.140101,18.1873
"28",80698,"Dama dama",56.218703,16.408896
"29",80698,"Dama dama",56.25145,16.456139
"30",80698,"Dama dama",56.227798,16.431929
"31",80698,"Dama dama",58.645798,13.617894
"32",80698,"Dama dama",58.747169,17.138894
"33",80698,"Dama dama",58.979609,16.924215
"34",80698,"Dama dama",55.830567,13.367057
"35",80698,"Dama dama",59.579166,16.340723
"36",80698,"Dama dama",57.97584,12.43863
"38",80698,"Dama dama",58.894407,17.178798
"39",80698,"Dama dama",58.85969,16.359678
"40",80698,"Dama dama",58.904313,17.59372
"41",80698,"Dama dama",59.537826,16.4533
"42",80698,"Dama dama",59.065595,15.997082
"43",80698,"Dama dama",56.701145,14.639979
"44",80698,"Dama dama",55.657386,13.795895
"45",80698,"Dama dama",56.637738,14.668456
"46",80698,"Dama dama",58.67053,13.633237
"48",80698,"Dama dama",58.920603,17.574505
"49",80698,"Dama dama",56.198104,12.802484
"50",80698,"Dama dama",55.545772,13.170003
