"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81063,"Ammotragus lervia",12.7,24.81667
"2",81063,"Ammotragus lervia",29.951122,-100.844335
"3",81063,"Ammotragus lervia",32.095217,-104.536212
"4",81063,"Ammotragus lervia",29.707168,-101.028887
"5",81063,"Ammotragus lervia",29.271238,-99.953904
"6",81063,"Ammotragus lervia",30.613135,-104.192755
"7",81063,"Ammotragus lervia",34.896689,-101.558869
"9",81063,"Ammotragus lervia",29.441293,-100.311459
"10",81063,"Ammotragus lervia",29.005527,-103.221804
"11",81063,"Ammotragus lervia",30.737143,-103.622018
"12",81063,"Ammotragus lervia",30.497472,-103.962426
"13",81063,"Ammotragus lervia",30.551009,-100.761839
"14",81063,"Ammotragus lervia",35.842916,-104.492497
"15",81063,"Ammotragus lervia",26.303564,8.740167
"16",81063,"Ammotragus lervia",21.04474,18.870352
"17",81063,"Ammotragus lervia",22.105217,25.04119
"18",81063,"Ammotragus lervia",29.357045,-104.244744
"19",81063,"Ammotragus lervia",30.260546,-103.737832
"20",81063,"Ammotragus lervia",30.271364,-103.726089
"21",81063,"Ammotragus lervia",38.73,-0.5
"23",81063,"Ammotragus lervia",38.75,-0.48
"24",81063,"Ammotragus lervia",38.73,-0.46
"26",81063,"Ammotragus lervia",38.77,-0.48
"27",81063,"Ammotragus lervia",38.73,-0.48
"28",81063,"Ammotragus lervia",38.77,-0.5
"30",81063,"Ammotragus lervia",38.75,-0.5
"33",81063,"Ammotragus lervia",38.64,-0.55
"34",81063,"Ammotragus lervia",38.65,-0.52
"35",81063,"Ammotragus lervia",38.58,-0.82
"36",81063,"Ammotragus lervia",38.6,-0.76
"37",81063,"Ammotragus lervia",38.66,-0.73
"38",81063,"Ammotragus lervia",38.63,-0.72
"39",81063,"Ammotragus lervia",38.52,-0.65
"41",81063,"Ammotragus lervia",38.63,-0.57
"42",81063,"Ammotragus lervia",38.66,-0.53
"43",81063,"Ammotragus lervia",38.66,-0.52
"44",81063,"Ammotragus lervia",38.65,-0.54
"45",81063,"Ammotragus lervia",38.66,-0.55
"48",81063,"Ammotragus lervia",38.62,-0.44
"50",81063,"Ammotragus lervia",38.64,-0.54
"51",81063,"Ammotragus lervia",38.65,-0.55
"53",81063,"Ammotragus lervia",39.46,-1.07
"56",81063,"Ammotragus lervia",38.64,-0.57
"59",81063,"Ammotragus lervia",39.53,-1.13
"60",81063,"Ammotragus lervia",39.43,-1.43
"63",81063,"Ammotragus lervia",38.73,-0.57
"66",81063,"Ammotragus lervia",38.73,-0.23
"68",81063,"Ammotragus lervia",38.83,-0.13
"69",81063,"Ammotragus lervia",38.72,-0.11
"76",81063,"Ammotragus lervia",38.69,-0.35
"79",81063,"Ammotragus lervia",38.73,-0.34
"92",81063,"Ammotragus lervia",38.69,-0.23
"94",81063,"Ammotragus lervia",38.47,-1.04
"96",81063,"Ammotragus lervia",38.57,-0.81
"97",81063,"Ammotragus lervia",38.85,-0.45
