"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81103,"Capricornis sumatraensis",29.43333,102.13333
"2",81103,"Capricornis sumatraensis",28,85.533333
"3",81103,"Capricornis sumatraensis",30.333334,102.5
"4",81103,"Capricornis sumatraensis",30.416666,102.833336
"6",81103,"Capricornis sumatraensis",22.633329,93.050003
"7",81103,"Capricornis sumatraensis",27.549999,87.283333
"8",81103,"Capricornis sumatraensis",34.083328,74.833328
"11",81103,"Capricornis sumatraensis",20.25388,105.974999
"12",81103,"Capricornis sumatraensis",31,103.616669
"13",81103,"Capricornis sumatraensis",28,97.4
