"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80933,"Neotragus batesi",2.15,15.18
"2",80933,"Neotragus batesi",6.696428,5.91369
"3",80933,"Neotragus batesi",0.5,25.2
"7",80933,"Neotragus batesi",1.05,29.15
"20",80933,"Neotragus batesi",2.66667,10.85
"21",80933,"Neotragus batesi",2.7833,10.8167
"22",80933,"Neotragus batesi",2.7833,11.9
"24",80933,"Neotragus batesi",2.98333,11.96667
"29",80933,"Neotragus batesi",1.25,28.35
"31",80933,"Neotragus batesi",0.8,30.15
"32",80933,"Neotragus batesi",1.294,23.431
"33",80933,"Neotragus batesi",2.41667,26.466669
"34",80933,"Neotragus batesi",4.75,7.475
"36",80933,"Neotragus batesi",5.033333,7.166667
"37",80933,"Neotragus batesi",4.733333,7.416667
"38",80933,"Neotragus batesi",4.85,7.058333
"39",80933,"Neotragus batesi",5.0333,7.1667
"40",80933,"Neotragus batesi",4.7333,7.4167
"41",80933,"Neotragus batesi",3.7,27.866694
