"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80424,"Camelus dromedarius",28.854628,34.142452
"2",80424,"Camelus dromedarius",36.403885,10.601357
"3",80424,"Camelus dromedarius",-4.245608,39.602409
"4",80424,"Camelus dromedarius",34.744599,50.893135
"5",80424,"Camelus dromedarius",-25.90433,138.66635
"6",80424,"Camelus dromedarius",-23.71532,142.61616
"7",80424,"Camelus dromedarius",-28.25487,151.02988
"8",80424,"Camelus dromedarius",-23.917,138.6618
"9",80424,"Camelus dromedarius",-25.39087,142.61341
"10",80424,"Camelus dromedarius",-28.25852,151.07117
"11",80424,"Camelus dromedarius",-24.279603,138.705633
"12",80424,"Camelus dromedarius",-24.549103,138.649036
"13",80424,"Camelus dromedarius",-20.851,139.45
"14",80424,"Camelus dromedarius",-20.868889,139.551111
"15",80424,"Camelus dromedarius",-26.147861,126.529678
"16",80424,"Camelus dromedarius",-24.637038,132.231442
"17",80424,"Camelus dromedarius",30.221475,34.939335
"18",80424,"Camelus dromedarius",30.562626,35.053069
"19",80424,"Camelus dromedarius",31.753025,35.452235
"20",80424,"Camelus dromedarius",-3.101695,35.402523
"21",80424,"Camelus dromedarius",0.987436,35.693933
"22",80424,"Camelus dromedarius",-22.815425,118.839941
"23",80424,"Camelus dromedarius",-26.859957,139.058999
"24",80424,"Camelus dromedarius",-26.04647,137.46867
"26",80424,"Camelus dromedarius",-27.09344,138.42468
"27",80424,"Camelus dromedarius",-25.38387,138.49229
"28",80424,"Camelus dromedarius",-29.29374,138.35664
"29",80424,"Camelus dromedarius",-25.30246,138.46042
"30",80424,"Camelus dromedarius",-27.0575,138.54275
"31",80424,"Camelus dromedarius",-25.66524,138.62198
"32",80424,"Camelus dromedarius",-26.7504,134.74115
"33",80424,"Camelus dromedarius",-26.7537,134.76512
"34",80424,"Camelus dromedarius",-26.73786,134.78407
"35",80424,"Camelus dromedarius",-26.68565,134.79559
"36",80424,"Camelus dromedarius",-26.73397,134.71654
"37",80424,"Camelus dromedarius",-26.73019,134.88241
"38",80424,"Camelus dromedarius",-26.74296,134.80961
"39",80424,"Camelus dromedarius",-26.28026,135.10591
"40",80424,"Camelus dromedarius",-26.4559,135.41907
"41",80424,"Camelus dromedarius",-26.32138,135.20521
"42",80424,"Camelus dromedarius",-26.29528,135.17383
"43",80424,"Camelus dromedarius",-26.32829,135.27407
"44",80424,"Camelus dromedarius",-28.04376,136.46435
"45",80424,"Camelus dromedarius",-28.04275,136.462
"46",80424,"Camelus dromedarius",-28.10748,133.93235
"47",80424,"Camelus dromedarius",-26.79755,129.5687
"48",80424,"Camelus dromedarius",-27.02264,129.89643
"49",80424,"Camelus dromedarius",-26.80837,129.57516
"50",80424,"Camelus dromedarius",-29.18179,130.22584
"51",80424,"Camelus dromedarius",-29.36383,130.39693
"52",80424,"Camelus dromedarius",-29.38141,130.49993
"53",80424,"Camelus dromedarius",-28.58746,132.1369
"54",80424,"Camelus dromedarius",-31.06627,131.46631
"55",80424,"Camelus dromedarius",-26.31755,136.44096
"56",80424,"Camelus dromedarius",-26.25831,136.79624
"57",80424,"Camelus dromedarius",-26.1097,137.27392
"58",80424,"Camelus dromedarius",-24.93516,137.84784
"59",80424,"Camelus dromedarius",-24.79042,137.7543
"60",80424,"Camelus dromedarius",-25.46547,137.78626
"61",80424,"Camelus dromedarius",-25.33905,137.88769
"62",80424,"Camelus dromedarius",-30.53433,129.31244
"63",80424,"Camelus dromedarius",-31.04059,131.6615
"64",80424,"Camelus dromedarius",-31.45951,129.67103
"65",80424,"Camelus dromedarius",-31.46153,129.63531
"66",80424,"Camelus dromedarius",-29.80088,133.01328
"67",80424,"Camelus dromedarius",-31.07535,131.41163
"68",80424,"Camelus dromedarius",-31.10298,129.88159
"69",80424,"Camelus dromedarius",-30.53721,133.50318
"70",80424,"Camelus dromedarius",-30.19772,131.06329
"71",80424,"Camelus dromedarius",-30.48329,133.50249
"72",80424,"Camelus dromedarius",-30.26442,130.54026
"73",80424,"Camelus dromedarius",-30.21834,131.00537
"74",80424,"Camelus dromedarius",-30.25433,131.25758
"75",80424,"Camelus dromedarius",-30.23901,129.82612
"76",80424,"Camelus dromedarius",-29.50915,129.28157
"77",80424,"Camelus dromedarius",-28.51088,129.22288
"78",80424,"Camelus dromedarius",-29.5516,129.09489
"79",80424,"Camelus dromedarius",-29.48692,129.40586
"80",80424,"Camelus dromedarius",-29.51644,129.24382
"81",80424,"Camelus dromedarius",-29.49219,129.35244
"82",80424,"Camelus dromedarius",-29.52158,129.215
"83",80424,"Camelus dromedarius",-29.49039,129.36551
"84",80424,"Camelus dromedarius",-29.49001,129.36412
"86",80424,"Camelus dromedarius",-29.38972,129.9373
"87",80424,"Camelus dromedarius",-29.38383,129.96618
"88",80424,"Camelus dromedarius",-31.42584,131.17515
"89",80424,"Camelus dromedarius",-28.53078,129.94772
"90",80424,"Camelus dromedarius",-31.55699,131.44584
"91",80424,"Camelus dromedarius",-31.31451,131.65375
"92",80424,"Camelus dromedarius",-31.42355,131.17934
"93",80424,"Camelus dromedarius",-28.54048,130.09692
"94",80424,"Camelus dromedarius",-28.54198,130.08551
"95",80424,"Camelus dromedarius",-29.33902,130.24282
"96",80424,"Camelus dromedarius",-29.13185,130.23548
"97",80424,"Camelus dromedarius",-29.34079,130.25329
"98",80424,"Camelus dromedarius",-28.55486,130.45741
"99",80424,"Camelus dromedarius",-29.34711,130.29233
"100",80424,"Camelus dromedarius",-29.64204,131.03141
"101",80424,"Camelus dromedarius",-28.57156,131.01453
"102",80424,"Camelus dromedarius",-29.76688,131.10539
"103",80424,"Camelus dromedarius",-29.92463,131.32725
"104",80424,"Camelus dromedarius",-30.01094,131.67551
"105",80424,"Camelus dromedarius",-28.51783,131.41702
"106",80424,"Camelus dromedarius",-29.87188,132.20654
"107",80424,"Camelus dromedarius",-30.81792,132.0917
"108",80424,"Camelus dromedarius",-28.86591,132.62609
"109",80424,"Camelus dromedarius",-29.35501,132.70462
"110",80424,"Camelus dromedarius",-28.56483,130.98975
"111",80424,"Camelus dromedarius",-30.31401,131.59842
"112",80424,"Camelus dromedarius",-30.56844,132.94073
"113",80424,"Camelus dromedarius",-28.86589,138.07023
"114",80424,"Camelus dromedarius",-28.63618,132.19364
"115",80424,"Camelus dromedarius",-30.89367,140.09985
"116",80424,"Camelus dromedarius",-26.54988,132.88076
"117",80424,"Camelus dromedarius",-26.56418,132.92707
"118",80424,"Camelus dromedarius",-26.57237,132.9376
"119",80424,"Camelus dromedarius",-26.43745,132.64484
"120",80424,"Camelus dromedarius",-27.59357,132.8715
"121",80424,"Camelus dromedarius",-27.61288,132.91916
"122",80424,"Camelus dromedarius",-29.45147,133.06395
"123",80424,"Camelus dromedarius",-29.41835,132.78557
"124",80424,"Camelus dromedarius",-29.47475,132.77022
"125",80424,"Camelus dromedarius",-26.89506,136.06549
"126",80424,"Camelus dromedarius",-26.14317,136.09544
"127",80424,"Camelus dromedarius",-29.43566,132.78211
"128",80424,"Camelus dromedarius",-26.2962,136.03206
"129",80424,"Camelus dromedarius",-26.28453,136.09675
"130",80424,"Camelus dromedarius",-26.28011,136.11945
"131",80424,"Camelus dromedarius",-26.27348,136.15754
"132",80424,"Camelus dromedarius",-29.85429,132.79017
"133",80424,"Camelus dromedarius",-26.28732,136.42568
"134",80424,"Camelus dromedarius",-26.32041,136.58539
"135",80424,"Camelus dromedarius",-26.32071,136.59829
"136",80424,"Camelus dromedarius",-26.22906,136.38263
"137",80424,"Camelus dromedarius",-26.28745,136.08056
"138",80424,"Camelus dromedarius",-26.31977,136.41315
"139",80424,"Camelus dromedarius",-26.28478,136.09926
"140",80424,"Camelus dromedarius",-26.27652,136.13984
"141",80424,"Camelus dromedarius",-26.26657,136.19752
"142",80424,"Camelus dromedarius",-26.31758,136.50409
"143",80424,"Camelus dromedarius",-26.1869,136.59216
"144",80424,"Camelus dromedarius",-26.25776,136.24089
"145",80424,"Camelus dromedarius",-26.22733,136.39352
"146",80424,"Camelus dromedarius",-26.22438,136.40784
"147",80424,"Camelus dromedarius",-26.32094,136.64527
"148",80424,"Camelus dromedarius",-26.3219,136.69878
"149",80424,"Camelus dromedarius",-27.75125,136.83219
"150",80424,"Camelus dromedarius",-26.15165,136.78102
"151",80424,"Camelus dromedarius",-27.75696,136.84007
"152",80424,"Camelus dromedarius",-27.6006,136.8349
"153",80424,"Camelus dromedarius",-27.74432,136.83113
"154",80424,"Camelus dromedarius",-27.69351,136.8823
"155",80424,"Camelus dromedarius",-27.59774,136.86309
"156",80424,"Camelus dromedarius",-26.4306,136.85026
"157",80424,"Camelus dromedarius",-27.67364,136.8596
"158",80424,"Camelus dromedarius",-27.64334,136.90334
"159",80424,"Camelus dromedarius",-26.48378,136.89715
"160",80424,"Camelus dromedarius",-27.7598,136.9102
"161",80424,"Camelus dromedarius",-27.69587,136.82832
"162",80424,"Camelus dromedarius",-27.63033,136.89158
"163",80424,"Camelus dromedarius",-26.34295,136.8155
"164",80424,"Camelus dromedarius",-26.13407,136.87166
"165",80424,"Camelus dromedarius",-27.76275,136.84664
"166",80424,"Camelus dromedarius",-27.59993,136.84447
"167",80424,"Camelus dromedarius",-27.59945,136.86332
"168",80424,"Camelus dromedarius",-26.53274,136.92836
"169",80424,"Camelus dromedarius",-27.76917,136.96215
"170",80424,"Camelus dromedarius",-27.63934,136.98277
"171",80424,"Camelus dromedarius",-26.1149,136.96934
"172",80424,"Camelus dromedarius",-27.62926,136.96278
"173",80424,"Camelus dromedarius",-27.76678,136.97461
"174",80424,"Camelus dromedarius",-27.75104,136.99699
"175",80424,"Camelus dromedarius",-26.57639,136.95057
"176",80424,"Camelus dromedarius",-27.63944,136.98279
"177",80424,"Camelus dromedarius",-29.50945,130.1525
"178",80424,"Camelus dromedarius",-26.57632,137.04583
"179",80424,"Camelus dromedarius",-27.64436,137.06521
"180",80424,"Camelus dromedarius",-26.09281,137.07673
"181",80424,"Camelus dromedarius",-27.73181,137.06395
"182",80424,"Camelus dromedarius",-27.64877,137.10381
"183",80424,"Camelus dromedarius",-27.6541,137.1446
"184",80424,"Camelus dromedarius",-26.57571,137.14861
"185",80424,"Camelus dromedarius",-29.1381,137.32235
"186",80424,"Camelus dromedarius",-27.65766,137.16409
"187",80424,"Camelus dromedarius",-27.56994,137.27261
"188",80424,"Camelus dromedarius",-27.72409,137.09408
"189",80424,"Camelus dromedarius",-27.70834,137.15194
"190",80424,"Camelus dromedarius",-27.65487,137.15293
"191",80424,"Camelus dromedarius",-26.12031,137.27598
"192",80424,"Camelus dromedarius",-26.57393,137.28578
"193",80424,"Camelus dromedarius",-26.15561,137.29196
"194",80424,"Camelus dromedarius",-26.32398,137.238
"195",80424,"Camelus dromedarius",-26.06382,137.28793
"196",80424,"Camelus dromedarius",-26.07227,137.17171
"197",80424,"Camelus dromedarius",-26.66467,137.2485
"198",80424,"Camelus dromedarius",-26.4276,137.40498
"199",80424,"Camelus dromedarius",-26.57519,137.24727
"200",80424,"Camelus dromedarius",-27.71115,137.12469
"201",80424,"Camelus dromedarius",-26.57483,137.19978
"202",80424,"Camelus dromedarius",-26.57444,137.25959
"203",80424,"Camelus dromedarius",-26.42711,137.47442
"204",80424,"Camelus dromedarius",-26.57413,137.27364
"205",80424,"Camelus dromedarius",-26.06611,137.26194
"206",80424,"Camelus dromedarius",-26.32418,137.30882
"207",80424,"Camelus dromedarius",-27.57161,137.43564
"208",80424,"Camelus dromedarius",-26.05947,137.33416
"209",80424,"Camelus dromedarius",-27.60194,137.54074
"210",80424,"Camelus dromedarius",-26.37961,137.3645
"211",80424,"Camelus dromedarius",-27.54838,137.31807
"212",80424,"Camelus dromedarius",-26.56046,137.4183
"213",80424,"Camelus dromedarius",-26.05615,137.36796
"214",80424,"Camelus dromedarius",-26.05702,137.36168
"215",80424,"Camelus dromedarius",-27.58666,137.49067
"216",80424,"Camelus dromedarius",-26.42717,137.47643
"217",80424,"Camelus dromedarius",-26.91562,137.50815
"218",80424,"Camelus dromedarius",-26.04753,137.45451
"219",80424,"Camelus dromedarius",-26.0435,137.50477
"220",80424,"Camelus dromedarius",-26.73916,137.46959
"221",80424,"Camelus dromedarius",-26.47642,137.38811
"223",80424,"Camelus dromedarius",-26.83812,137.50734
"224",80424,"Camelus dromedarius",-26.94331,137.51349
"225",80424,"Camelus dromedarius",-27.08171,137.54984
"226",80424,"Camelus dromedarius",-27.03762,137.52808
"227",80424,"Camelus dromedarius",-27.17306,137.56755
"228",80424,"Camelus dromedarius",-26.98973,137.52127
"229",80424,"Camelus dromedarius",-27.12783,137.55885
"230",80424,"Camelus dromedarius",-27.12551,137.61875
"231",80424,"Camelus dromedarius",-27.05545,137.52925
"232",80424,"Camelus dromedarius",-26.8251,137.50343
"233",80424,"Camelus dromedarius",-27.32244,137.58321
"234",80424,"Camelus dromedarius",-27.05972,137.59982
"235",80424,"Camelus dromedarius",-27.18453,137.611
"236",80424,"Camelus dromedarius",-26.87173,137.51502
"237",80424,"Camelus dromedarius",-27.57239,137.44426
"238",80424,"Camelus dromedarius",-26.42587,137.57052
"239",80424,"Camelus dromedarius",-26.91518,137.52776
"240",80424,"Camelus dromedarius",-26.03935,137.56123
"241",80424,"Camelus dromedarius",-27.09732,137.60095
"243",80424,"Camelus dromedarius",-26.70656,137.46567
"244",80424,"Camelus dromedarius",-27.85748,137.63698
"245",80424,"Camelus dromedarius",-30.31644,130.07034
"246",80424,"Camelus dromedarius",-28.44579,138.92097
"247",80424,"Camelus dromedarius",-29.22531,136.99206
"248",80424,"Camelus dromedarius",-29.18395,137.01613
"251",80424,"Camelus dromedarius",-28.16137,136.69754
"252",80424,"Camelus dromedarius",-29.29806,137.03859
"253",80424,"Camelus dromedarius",-28.19233,136.76643
"255",80424,"Camelus dromedarius",-29.23086,137.03223
"256",80424,"Camelus dromedarius",-28.14546,136.77444
"257",80424,"Camelus dromedarius",-28.11649,136.71932
"259",80424,"Camelus dromedarius",-29.27538,136.99768
"264",80424,"Camelus dromedarius",-28.11297,136.35235
"266",80424,"Camelus dromedarius",-28.07472,136.72845
"268",80424,"Camelus dromedarius",-28.71845,136.50296
"269",80424,"Camelus dromedarius",-29.12732,137.48775
"270",80424,"Camelus dromedarius",-29.25926,136.80106
"272",80424,"Camelus dromedarius",-29.11796,137.53674
"273",80424,"Camelus dromedarius",-26.07983,137.61377
"275",80424,"Camelus dromedarius",-29.09717,137.22167
"276",80424,"Camelus dromedarius",-29.06999,136.99604
"277",80424,"Camelus dromedarius",-29.10637,136.96508
"278",80424,"Camelus dromedarius",-28.08032,139.0161
"279",80424,"Camelus dromedarius",-28.09265,139.1165
"281",80424,"Camelus dromedarius",-28.09158,139.06402
"283",80424,"Camelus dromedarius",-28.09358,139.16966
"285",80424,"Camelus dromedarius",-28.82938,138.8921
"286",80424,"Camelus dromedarius",-28.40885,138.79579
"287",80424,"Camelus dromedarius",-28.44556,138.93074
"288",80424,"Camelus dromedarius",-29.07928,138.33425
"289",80424,"Camelus dromedarius",-29.13683,138.32934
"290",80424,"Camelus dromedarius",-27.37053,137.64734
"291",80424,"Camelus dromedarius",-29.02847,138.34391
"293",80424,"Camelus dromedarius",-29.02027,138.00018
"294",80424,"Camelus dromedarius",-29.02409,138.11723
"297",80424,"Camelus dromedarius",-26.03444,137.61875
"298",80424,"Camelus dromedarius",-26.15646,137.62267
"299",80424,"Camelus dromedarius",-26.41514,137.63922
"300",80424,"Camelus dromedarius",-27.88221,137.66762
"301",80424,"Camelus dromedarius",-26.24658,137.6296
"302",80424,"Camelus dromedarius",-30.57527,129.3788
"303",80424,"Camelus dromedarius",-26.40363,137.64178
"304",80424,"Camelus dromedarius",-30.57389,129.37592
"305",80424,"Camelus dromedarius",-30.63689,129.44379
"308",80424,"Camelus dromedarius",-30.5694,129.47349
"310",80424,"Camelus dromedarius",-30.5148,129.43791
"311",80424,"Camelus dromedarius",-26.33602,137.64814
"312",80424,"Camelus dromedarius",-30.57014,129.4772
"314",80424,"Camelus dromedarius",-30.51564,129.43878
"316",80424,"Camelus dromedarius",-30.08155,130.07644
"317",80424,"Camelus dromedarius",-30.07637,130.07507
"318",80424,"Camelus dromedarius",-29.88695,130.09998
"319",80424,"Camelus dromedarius",-29.91535,130.07546
"320",80424,"Camelus dromedarius",-29.89191,130.10013
"321",80424,"Camelus dromedarius",-29.8565,130.10377
"322",80424,"Camelus dromedarius",-29.85801,130.10366
"323",80424,"Camelus dromedarius",-29.85202,130.10361
"324",80424,"Camelus dromedarius",-30.09353,130.09419
"325",80424,"Camelus dromedarius",-31.4808,131.58686
"326",80424,"Camelus dromedarius",-31.48238,131.26675
"327",80424,"Camelus dromedarius",-31.65852,129.08256
"328",80424,"Camelus dromedarius",-31.42273,131.27993
"329",80424,"Camelus dromedarius",-31.44443,131.59422
"330",80424,"Camelus dromedarius",-31.48472,131.26464
"332",80424,"Camelus dromedarius",-31.44596,131.59812
"333",80424,"Camelus dromedarius",-27.04422,137.68245
"336",80424,"Camelus dromedarius",-26.03041,137.6712
"337",80424,"Camelus dromedarius",-31.51046,129.10792
"338",80424,"Camelus dromedarius",-31.56677,129.1066
"339",80424,"Camelus dromedarius",-31.25923,130.64395
"340",80424,"Camelus dromedarius",-31.26784,130.64847
"342",80424,"Camelus dromedarius",-31.53013,132.15698
"343",80424,"Camelus dromedarius",-31.53035,132.15411
"344",80424,"Camelus dromedarius",-31.53009,132.13933
"345",80424,"Camelus dromedarius",-31.53062,132.17044
"347",80424,"Camelus dromedarius",-31.53053,132.16768
"349",80424,"Camelus dromedarius",-31.53061,132.19003
"350",80424,"Camelus dromedarius",-31.53086,132.26428
"351",80424,"Camelus dromedarius",-31.53072,132.26601
"355",80424,"Camelus dromedarius",-31.50755,130.36389
"357",80424,"Camelus dromedarius",-29.44845,129.57322
"358",80424,"Camelus dromedarius",-27.34446,137.71271
"359",80424,"Camelus dromedarius",-26.4696,137.69952
"360",80424,"Camelus dromedarius",-31.53045,132.12991
"362",80424,"Camelus dromedarius",-29.49191,129.37475
"363",80424,"Camelus dromedarius",-29.43617,129.67235
"364",80424,"Camelus dromedarius",-29.44575,129.6233
"365",80424,"Camelus dromedarius",-29.41114,129.53504
"366",80424,"Camelus dromedarius",-29.45887,129.52346
"367",80424,"Camelus dromedarius",-29.58218,129.04295
"368",80424,"Camelus dromedarius",-29.53735,129.1222
"369",80424,"Camelus dromedarius",-29.32888,129.53692
"370",80424,"Camelus dromedarius",-29.47319,129.47468
"371",80424,"Camelus dromedarius",-29.42812,129.77114
"372",80424,"Camelus dromedarius",-29.28653,129.53714
"373",80424,"Camelus dromedarius",-26.55727,137.71522
"374",80424,"Camelus dromedarius",-29.56429,129.08874
"375",80424,"Camelus dromedarius",-29.24357,129.53837
"376",80424,"Camelus dromedarius",-29.43676,129.72466
"377",80424,"Camelus dromedarius",-29.41798,129.82378
"378",80424,"Camelus dromedarius",-29.62026,130.13377
"379",80424,"Camelus dromedarius",-29.69943,130.12441
"380",80424,"Camelus dromedarius",-29.5095,129.27326
"381",80424,"Camelus dromedarius",-29.57525,130.97572
"382",80424,"Camelus dromedarius",-28.99579,130.3608
"383",80424,"Camelus dromedarius",-29.3908,130.55275
"384",80424,"Camelus dromedarius",-28.85468,130.48035
"385",80424,"Camelus dromedarius",-29.40804,129.87542
"386",80424,"Camelus dromedarius",-29.72021,131.25496
"387",80424,"Camelus dromedarius",-28.56621,130.6856
"388",80424,"Camelus dromedarius",-29.45687,130.8108
"389",80424,"Camelus dromedarius",-29.8052,131.15661
"390",80424,"Camelus dromedarius",-29.3642,130.06844
"391",80424,"Camelus dromedarius",-29.75939,131.16049
"392",80424,"Camelus dromedarius",-29.35624,130.34986
"393",80424,"Camelus dromedarius",-29.72242,131.08109
"394",80424,"Camelus dromedarius",-29.8563,131.2435
"395",80424,"Camelus dromedarius",-29.9204,131.20579
"396",80424,"Camelus dromedarius",-30.10803,131.47567
"397",80424,"Camelus dromedarius",-28.7744,130.50916
"398",80424,"Camelus dromedarius",-30.03226,131.41706
"399",80424,"Camelus dromedarius",-29.95707,131.35516
"400",80424,"Camelus dromedarius",-30.30009,131.60455
"401",80424,"Camelus dromedarius",-29.3392,130.16583
"402",80424,"Camelus dromedarius",-28.89365,130.45356
"403",80424,"Camelus dromedarius",-28.95999,130.4027
"404",80424,"Camelus dromedarius",-29.7546,130.11772
"405",80424,"Camelus dromedarius",-30.57247,132.88913
"406",80424,"Camelus dromedarius",-29.83089,131.20009
"407",80424,"Camelus dromedarius",-29.57467,130.13854
"408",80424,"Camelus dromedarius",-29.88592,131.28278
"409",80424,"Camelus dromedarius",-29.3484,130.30137
"410",80424,"Camelus dromedarius",-28.81704,130.50116
"411",80424,"Camelus dromedarius",-29.43325,130.77711
"412",80424,"Camelus dromedarius",-28.74066,130.53889
"413",80424,"Camelus dromedarius",-29.99449,131.38645
"414",80424,"Camelus dromedarius",-29.29224,130.2069
"415",80424,"Camelus dromedarius",-29.60859,131.01424
"416",80424,"Camelus dromedarius",-29.74008,131.20707
"417",80424,"Camelus dromedarius",-29.93393,131.15686
"418",80424,"Camelus dromedarius",-29.9435,131.07459
"419",80424,"Camelus dromedarius",-29.70448,131.29225
"420",80424,"Camelus dromedarius",-29.93355,131.3356
"421",80424,"Camelus dromedarius",-30.46304,131.86543
"422",80424,"Camelus dromedarius",-30.20061,131.60261
"423",80424,"Camelus dromedarius",-30.5742,132.84194
"424",80424,"Camelus dromedarius",-28.52155,129.6932
"425",80424,"Camelus dromedarius",-30.32206,131.59973
"426",80424,"Camelus dromedarius",-27.43836,137.77628
"427",80424,"Camelus dromedarius",-27.43753,137.75883
"428",80424,"Camelus dromedarius",-28.50761,129.14632
