"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81093,"Capra nubiana",30.853605,34.787521
"2",81093,"Capra nubiana",31.590088,35.392929
"3",81093,"Capra nubiana",29.535473,-98.770215
"4",81093,"Capra nubiana",29.459103,-98.625939
"5",81093,"Capra nubiana",30.764479,34.916576
"6",81093,"Capra nubiana",30.682673,34.988524
"7",81093,"Capra nubiana",30.750152,34.803665
"8",81093,"Capra nubiana",30.690992,34.891391
"9",81093,"Capra nubiana",30.813161,34.738294
"10",81093,"Capra nubiana",30.830833,34.68357
"11",81093,"Capra nubiana",30.822948,34.755592
"12",81093,"Capra nubiana",30.049631,35.021152
"13",81093,"Capra nubiana",44.500423,6.91967
"14",81093,"Capra nubiana",31.586905,35.208649
"15",81093,"Capra nubiana",30.892905,34.791183
"16",81093,"Capra nubiana",30.863413,34.682012
"17",81093,"Capra nubiana",30.850291,34.889316
"18",81093,"Capra nubiana",29.521781,34.890125
"19",81093,"Capra nubiana",30.934626,34.734351
"20",81093,"Capra nubiana",30.830845,34.960415
"21",81093,"Capra nubiana",30.852648,34.782158
"22",81093,"Capra nubiana",31.421219,35.358042
"23",81093,"Capra nubiana",31.284881,35.283118
"24",81093,"Capra nubiana",31.419583,35.306108
"25",81093,"Capra nubiana",32.931121,35.697229
"26",81093,"Capra nubiana",31.007009,34.874379
"33",81093,"Capra nubiana",29.992544,35.068248
"213",81093,"Capra nubiana",29.884492,35.046068
"240",81093,"Capra nubiana",31.470793,35.389271
"241",81093,"Capra nubiana",30.872761,34.884338
"242",81093,"Capra nubiana",31.313168,35.328598
"245",81093,"Capra nubiana",31.455511,35.3713
"248",81093,"Capra nubiana",31.453634,35.387222
"252",81093,"Capra nubiana",29.576059,34.888027
"253",81093,"Capra nubiana",30.614157,34.800209
"256",81093,"Capra nubiana",31.751526,35.455627
"257",81093,"Capra nubiana",30.59648,34.946005
"258",81093,"Capra nubiana",31.559284,35.503867
"259",81093,"Capra nubiana",30.623478,34.934207
"260",81093,"Capra nubiana",30.836918,34.720943
"261",81093,"Capra nubiana",31.402851,35.271248
"262",81093,"Capra nubiana",23.700001,33.233334
"263",81093,"Capra nubiana",27.283333,33.216667
"264",81093,"Capra nubiana",29.4,32.483334
"267",81093,"Capra nubiana",25.916666,33.266666
"268",81093,"Capra nubiana",33.126339,35.64909
"269",81093,"Capra nubiana",31.581654,35.310117
"273",81093,"Capra nubiana",26.56667,32.2
"274",81093,"Capra nubiana",28.7,32.36667
"285",81093,"Capra nubiana",27.15,32.53333
"295",81093,"Capra nubiana",30.885054,34.652855
"296",81093,"Capra nubiana",30.887411,34.690433
"297",81093,"Capra nubiana",30.872384,34.77508
"298",81093,"Capra nubiana",30.985367,34.689378
"299",81093,"Capra nubiana",30.833822,34.614641
"300",81093,"Capra nubiana",30.804282,34.728761
"301",81093,"Capra nubiana",31.559247,35.204405
"302",81093,"Capra nubiana",31.561932,35.375405
