"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81310,"Redunca redunca",-2.44415366053671,34.8257913651229
"4",81310,"Redunca redunca",-1.56667,33.96667
"5",81310,"Redunca redunca",-1.36667,36.65
"6",81310,"Redunca redunca",-3.58333,35.83333
"9",81310,"Redunca redunca",-1.423998,35.074757
"10",81310,"Redunca redunca",-2.502947,34.84943
"11",81310,"Redunca redunca",-1.311812,35.045238
"12",81310,"Redunca redunca",11,2
"13",81310,"Redunca redunca",-6.880542,31.176538
"14",81310,"Redunca redunca",11.248113,1.598396
"15",81310,"Redunca redunca",11.094645,1.118031
"16",81310,"Redunca redunca",12.450581,2.601217
"17",81310,"Redunca redunca",12.472984,2.436237
"18",81310,"Redunca redunca",11.253255,1.529612
"19",81310,"Redunca redunca",-7.325939,37.131057
"20",81310,"Redunca redunca",-0.066759,30.045233
"21",81310,"Redunca redunca",12.212083,2.375139
"22",81310,"Redunca redunca",12.142472,2.313306
"23",81310,"Redunca redunca",11.935639,2.395556
"24",81310,"Redunca redunca",12.173139,2.380972
"25",81310,"Redunca redunca",11.889667,2.397556
"26",81310,"Redunca redunca",12.255417,2.393333
"27",81310,"Redunca redunca",-2.019427,35.154548
"28",81310,"Redunca redunca",-2.639218,37.199364
"30",81310,"Redunca redunca",6.995948,39.665451
"31",81310,"Redunca redunca",8.031078,39.935537
"32",81310,"Redunca redunca",-5.975863,38.787513
"33",81310,"Redunca redunca",-2.684835,37.276381
"34",81310,"Redunca redunca",0.32054,36.61544
"35",81310,"Redunca redunca",-10.683382,33.736382
"39",81310,"Redunca redunca",-2.38982,34.819729
"40",81310,"Redunca redunca",11.248202,1.598403
"43",81310,"Redunca redunca",-4.235596,35.961548
"44",81310,"Redunca redunca",3.831051,29.45092
"45",81310,"Redunca redunca",11.413892,1.549072
"46",81310,"Redunca redunca",3.830594,29.478842
"47",81310,"Redunca redunca",8.955147,2.184746
"48",81310,"Redunca redunca",11.405493,3.405493
"49",81310,"Redunca redunca",8.756808,2.03212
"50",81310,"Redunca redunca",11.243179,1.603764
"51",81310,"Redunca redunca",12.076329,3.191864
"52",81310,"Redunca redunca",8.678401,2.587198
"53",81310,"Redunca redunca",10.764364,2.110859
"54",81310,"Redunca redunca",-2.415425,34.803589
"55",81310,"Redunca redunca",-3.780358,36.02496
"56",81310,"Redunca redunca",11.395873,1.618778
"57",81310,"Redunca redunca",11.087649,1.113128
"58",81310,"Redunca redunca",11.99247,2.21139
"59",81310,"Redunca redunca",12.49797,2.68662
"60",81310,"Redunca redunca",12.50384,2.47944
"61",81310,"Redunca redunca",-6.948239,37.30957
"62",81310,"Redunca redunca",-3.818353,35.987434
"63",81310,"Redunca redunca",-1.344899,36.814849
"64",81310,"Redunca redunca",-0.13333,29.86667
"65",81310,"Redunca redunca",-1.406551,34.906551
"66",81310,"Redunca redunca",-1.496574,35.027897
"67",81310,"Redunca redunca",-1.379686,36.782212
"68",81310,"Redunca redunca",11.203964,1.494495
"69",81310,"Redunca redunca",11.402356,1.397892
"70",81310,"Redunca redunca",11.034312,1.626223
"71",81310,"Redunca redunca",11.133176,1.711121
"72",81310,"Redunca redunca",11.397434,1.931244
"73",81310,"Redunca redunca",11.297137,1.572032
"74",81310,"Redunca redunca",11.297111,1.572002
"76",81310,"Redunca redunca",11.297142,1.571997
"78",81310,"Redunca redunca",11.397389,1.930308
"79",81310,"Redunca redunca",11.297145,1.572024
"80",81310,"Redunca redunca",11.195152,1.51062
"81",81310,"Redunca redunca",11.297084,1.571662
"82",81310,"Redunca redunca",1.8772,32.072
"83",81310,"Redunca redunca",2.421,31.9965
