"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80258,"Equus hemionus",50.051849,8.453465
"2",80258,"Equus hemionus",23.555802,71.461329
"3",80258,"Equus hemionus",48.674301,10.13772
"4",80258,"Equus hemionus",31.491464,34.946343
"5",80258,"Equus hemionus",30.353031,34.876575
"6",80258,"Equus hemionus",29.868026,35.043779
"48",80258,"Equus hemionus",30.552671,34.688307
"94",80258,"Equus hemionus",30.571332,34.881055
"95",80258,"Equus hemionus",30.114987,34.807596
"96",80258,"Equus hemionus",23.203925,71.654129
"97",80258,"Equus hemionus",42.222398,-73.988211
"99",80258,"Equus hemionus",30.363774,34.845333
"103",80258,"Equus hemionus",30.189374,34.747322
"104",80258,"Equus hemionus",30.134566,34.815032
"105",80258,"Equus hemionus",30.308245,34.693751
"106",80258,"Equus hemionus",30.56921,34.77161
"107",80258,"Equus hemionus",30.203381,34.914459
"108",80258,"Equus hemionus",30.602792,34.83924
"109",80258,"Equus hemionus",30.221109,34.797033
"110",80258,"Equus hemionus",30.629878,34.848526
"111",80258,"Equus hemionus",31.356023,34.877348
"112",80258,"Equus hemionus",30.165281,34.830483
"113",80258,"Equus hemionus",30.186728,34.764986
"114",80258,"Equus hemionus",30.228179,34.752336
"115",80258,"Equus hemionus",30.594817,34.894532
"116",80258,"Equus hemionus",30.499234,34.907335
"117",80258,"Equus hemionus",30.159239,34.942616
"118",80258,"Equus hemionus",30.607287,34.834009
"119",80258,"Equus hemionus",30.477818,34.691826
"120",80258,"Equus hemionus",30.447965,34.670119
"123",80258,"Equus hemionus",30.498747,34.740673
"124",80258,"Equus hemionus",30.331516,34.93488
"125",80258,"Equus hemionus",30.126701,34.912608
"126",80258,"Equus hemionus",30.323437,34.954658
"127",80258,"Equus hemionus",30.571146,34.813298
"132",80258,"Equus hemionus",30.201629,34.939389
"133",80258,"Equus hemionus",30.111357,34.908503
"135",80258,"Equus hemionus",30.588983,34.75067
"137",80258,"Equus hemionus",30.444926,34.834625
"139",80258,"Equus hemionus",30.354977,34.938976
"140",80258,"Equus hemionus",30.543771,34.719617
"141",80258,"Equus hemionus",30.49871,34.730257
"142",80258,"Equus hemionus",30.453917,34.824179
"144",80258,"Equus hemionus",30.652499,34.875569
"145",80258,"Equus hemionus",30.495942,34.713605
"146",80258,"Equus hemionus",30.543809,34.730038
"150",80258,"Equus hemionus",30.585792,34.892476
"151",80258,"Equus hemionus",30.698014,35.219865
"156",80258,"Equus hemionus",30.441233,34.80549
"157",80258,"Equus hemionus",30.528275,34.678016
"160",80258,"Equus hemionus",30.667864,34.888038
"161",80258,"Equus hemionus",30.499564,35.157334
"162",80258,"Equus hemionus",31.509643,35.030509
"165",80258,"Equus hemionus",31.489616,34.925298
"173",80258,"Equus hemionus",31.509457,34.925239
"175",80258,"Equus hemionus",31.494148,34.93581
"176",80258,"Equus hemionus",30.602147,34.946647
"177",80258,"Equus hemionus",31.499559,34.935795
"178",80258,"Equus hemionus",30.612921,34.922632
"179",80258,"Equus hemionus",31.500427,34.920003
"180",80258,"Equus hemionus",30.561563,34.65699
"181",80258,"Equus hemionus",30.566487,34.766411
"182",80258,"Equus hemionus",31.527422,34.893599
"186",80258,"Equus hemionus",30.679702,34.938092
"187",80258,"Equus hemionus",30.427096,34.917963
"188",80258,"Equus hemionus",30.588081,34.750675
"189",80258,"Equus hemionus",30.505571,34.917733
"190",80258,"Equus hemionus",32.952003,35.594555
"191",80258,"Equus hemionus",30.538933,34.63836
"192",80258,"Equus hemionus",30.61,34.84
"193",80258,"Equus hemionus",30.64,34.86
"194",80258,"Equus hemionus",30.62,34.95
"195",80258,"Equus hemionus",30.58,34.8
"196",80258,"Equus hemionus",30.59,34.87
"197",80258,"Equus hemionus",30.38,35
"198",80258,"Equus hemionus",30.45,34.61
"199",80258,"Equus hemionus",30.46,34.71
"200",80258,"Equus hemionus",30.49,35.08
"201",80258,"Equus hemionus",30.67,34.95
"202",80258,"Equus hemionus",30.55,34.76
"203",80258,"Equus hemionus",30.58,34.82
"204",80258,"Equus hemionus",30.33,34.93
"205",80258,"Equus hemionus",30.63,34.85
"206",80258,"Equus hemionus",30.6,34.93
"207",80258,"Equus hemionus",30.49,34.72
"209",80258,"Equus hemionus",30.64,34.88
"211",80258,"Equus hemionus",30.61,34.93
"212",80258,"Equus hemionus",30.33,34.96
"213",80258,"Equus hemionus",30.59,34.88
"214",80258,"Equus hemionus",30.6,35.02
"215",80258,"Equus hemionus",30.59,34.86
"216",80258,"Equus hemionus",30.6,34.79
"217",80258,"Equus hemionus",30.57,35.16
"218",80258,"Equus hemionus",30.59,35.17
"219",80258,"Equus hemionus",30.7,35.19
"220",80258,"Equus hemionus",30.56,34.9
"221",80258,"Equus hemionus",30.47,34.93
