"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81003,"Bubalus bubalis",50.778984,8.877882
"2",81003,"Bubalus bubalis",7.946357,-67.481979
"3",81003,"Bubalus bubalis",53.336765,10.914779
"4",81003,"Bubalus bubalis",50.386414,9.292717
"5",81003,"Bubalus bubalis",6.427213,81.572113
"6",81003,"Bubalus bubalis",39.785034,3.115326
"7",81003,"Bubalus bubalis",53.4935,8.527144
"8",81003,"Bubalus bubalis",6.295506,81.267288
"9",81003,"Bubalus bubalis",6.287668,81.280975
"10",81003,"Bubalus bubalis",41.255035,23.236208
"11",81003,"Bubalus bubalis",54.293301,8.83212
"12",81003,"Bubalus bubalis",50.160076,9.005442
"13",81003,"Bubalus bubalis",50.160801,8.996218
"14",81003,"Bubalus bubalis",53.336761,10.914848
"16",81003,"Bubalus bubalis",41.243843,23.199057
"17",81003,"Bubalus bubalis",50.73074,8.709446
"18",81003,"Bubalus bubalis",49.311798,7.303105
"19",81003,"Bubalus bubalis",22.306334,103.879062
"20",81003,"Bubalus bubalis",32.717733,44.639482
"21",81003,"Bubalus bubalis",33.068528,35.597076
"22",81003,"Bubalus bubalis",4.365213,102.38829
"24",81003,"Bubalus bubalis",2.030252,-50.429369
"25",81003,"Bubalus bubalis",-13.5167,132.4333
"26",81003,"Bubalus bubalis",22.751251,75.891518
"27",81003,"Bubalus bubalis",6.472245,80.889587
"28",81003,"Bubalus bubalis",47.736725,16.790993
"29",81003,"Bubalus bubalis",52.479435,9.346619
"30",81003,"Bubalus bubalis",54.10445,10.596599
"31",81003,"Bubalus bubalis",50.287064,9.084921
"32",81003,"Bubalus bubalis",39.796337,3.108187
"34",81003,"Bubalus bubalis",54.390152,12.549133
"37",81003,"Bubalus bubalis",6.383542,81.462707
"38",81003,"Bubalus bubalis",50.80035,8.817135
"39",81003,"Bubalus bubalis",52.254917,13.930063
"40",81003,"Bubalus bubalis",22.239681,113.992499
"41",81003,"Bubalus bubalis",31.827964,36.83537
"42",81003,"Bubalus bubalis",-35.15638,140.28359
"43",81003,"Bubalus bubalis",-35.27935,140.45582
"44",81003,"Bubalus bubalis",-13.441049,132.423277
"45",81003,"Bubalus bubalis",20.5577787667928,81.0942704959959
"46",81003,"Bubalus bubalis",6.480432,81.494522
"47",81003,"Bubalus bubalis",-19,134
"49",81003,"Bubalus bubalis",0.583333,29.916667
"50",81003,"Bubalus bubalis",0.55,29.816667
"51",81003,"Bubalus bubalis",0.666667,29.666667
