"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80309,"Rhinoceros unicornis",27.468269,84.47963
"4",80309,"Rhinoceros unicornis",27.414892,84.48728
"5",80309,"Rhinoceros unicornis",27.440882,84.269994
"6",80309,"Rhinoceros unicornis",26.608788,93.294525
"9",80309,"Rhinoceros unicornis",27.57646,84.359894
"11",80309,"Rhinoceros unicornis",27.320528,77.779037
"13",80309,"Rhinoceros unicornis",25.37,-111.6
"14",80309,"Rhinoceros unicornis",27.419365,84.654841
"15",80309,"Rhinoceros unicornis",27.4922,84.661924
"16",80309,"Rhinoceros unicornis",26.606808,93.357497
"17",80309,"Rhinoceros unicornis",27.460915,84.521975
"18",80309,"Rhinoceros unicornis",27.526345,84.555878
"19",80309,"Rhinoceros unicornis",27.518068,84.499447
"20",80309,"Rhinoceros unicornis",26.691859,93.465708
"21",80309,"Rhinoceros unicornis",27.523278,84.351575
"22",80309,"Rhinoceros unicornis",27.449911,84.57335
"23",80309,"Rhinoceros unicornis",27.598529,84.275429
"24",80309,"Rhinoceros unicornis",27.57808,84.208284
"25",80309,"Rhinoceros unicornis",27.483084,84.299579
"26",80309,"Rhinoceros unicornis",27.476258,84.254744
"27",80309,"Rhinoceros unicornis",26.764628,91.002874
"28",80309,"Rhinoceros unicornis",26.791305,93.234854
"29",80309,"Rhinoceros unicornis",27.493708,84.423903
"30",80309,"Rhinoceros unicornis",26.739181,91.137159
"31",80309,"Rhinoceros unicornis",26.58333,93.416672
"33",80309,"Rhinoceros unicornis",27.506445,84.622536
"37",80309,"Rhinoceros unicornis",27.574026,84.499802
"41",80309,"Rhinoceros unicornis",27.575403,84.492332
"48",80309,"Rhinoceros unicornis",27.576557,84.49321
"49",80309,"Rhinoceros unicornis",32.7229,-97.3594
"51",80309,"Rhinoceros unicornis",26.468589,88.659486
"52",80309,"Rhinoceros unicornis",31,-97.25
"53",80309,"Rhinoceros unicornis",27.403418,84.491408
