"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81151,"Ovis dalli",60.2497798674555,-127.156226624223
"5",81151,"Ovis dalli",61.068511,-138.71112
"6",81151,"Ovis dalli",63.114803,-151.192595
"7",81151,"Ovis dalli",63.726225,-149.464874
"8",81151,"Ovis dalli",63.465621,-150.224819
"9",81151,"Ovis dalli",60.544808,-149.572441
"10",81151,"Ovis dalli",63.717035,-149.232858
"11",81151,"Ovis dalli",60.508808,-150.02346
"12",81151,"Ovis dalli",63.748659,-149.345325
"13",81151,"Ovis dalli",64.479,-138.244
"14",81151,"Ovis dalli",61.607245,-142.050304
"15",81151,"Ovis dalli",63.727698,-149.439383
"16",81151,"Ovis dalli",61.010975,-149.706613
"17",81151,"Ovis dalli",60.49166,-149.750942
"18",81151,"Ovis dalli",60.983,-149.594167
"19",81151,"Ovis dalli",62.753718,-137.281248
"20",81151,"Ovis dalli",61.796162,-147.608337
"21",81151,"Ovis dalli",59.931225,-149.659202
"22",81151,"Ovis dalli",61.000394,-149.620502
"23",81151,"Ovis dalli",63.1148,-151.192606
"24",81151,"Ovis dalli",63.323471,-150.697754
"25",81151,"Ovis dalli",63.53555,-149.846649
"26",81151,"Ovis dalli",63.386242,-143.737717
"27",81151,"Ovis dalli",57.4997080600872,-129.001424828909
"29",81151,"Ovis dalli",60.9867164573629,-149.515871838656
"30",81151,"Ovis dalli",61.5091149430738,-142.785762850736
"31",81151,"Ovis dalli",62.5950853644483,-149.084922840668
"32",81151,"Ovis dalli",63.44176,-150.2703
"33",81151,"Ovis dalli",64.200841,-149.493673
"34",81151,"Ovis dalli",65.66733,-138.092651
"35",81151,"Ovis dalli",63.607217,-149.985352
"36",81151,"Ovis dalli",63.535181,-149.829344
"37",81151,"Ovis dalli",63.743609,-149.313126
"38",81151,"Ovis dalli",63.733562,-149.233131
"39",81151,"Ovis dalli",61.043396,-148.886719
"40",81151,"Ovis dalli",63.536068,-149.819503
"42",81151,"Ovis dalli",61.005409,-149.658165
"43",81151,"Ovis dalli",63.727679,-149.410114
"44",81151,"Ovis dalli",61.002624,-149.666473
"45",81151,"Ovis dalli",60.955777,-149.405823
"46",81151,"Ovis dalli",60.986431,-149.59259
"47",81151,"Ovis dalli",60.520215,-150.076332
"48",81151,"Ovis dalli",63.497977,-150.141041
"49",81151,"Ovis dalli",61.039199,-138.551132
"50",81151,"Ovis dalli",64.50795,-138.134644
"51",81151,"Ovis dalli",60.98459,-149.602
"52",81151,"Ovis dalli",60.98425,-149.600608
"53",81151,"Ovis dalli",61.120693,-138.497772
"54",81151,"Ovis dalli",62.85,-126.725
"55",81151,"Ovis dalli",61.066667,-138.733333
"56",81151,"Ovis dalli",64.583333,-138.216667
"57",81151,"Ovis dalli",67.644444,-136.383333
"59",81151,"Ovis dalli",69.6,-138.966667
"60",81151,"Ovis dalli",62.333333,-128.583333
"61",81151,"Ovis dalli",61.006695,-149.694168
"62",81151,"Ovis dalli",58.708245,-124.683143
"63",81151,"Ovis dalli",57.933333,-131.183333
"64",81151,"Ovis dalli",59.75,-133.783333
"65",81151,"Ovis dalli",63.493644,-150.101
"66",81151,"Ovis dalli",61.052197,-149.765625
"67",81151,"Ovis dalli",61.038342,-149.694214
"68",81151,"Ovis dalli",64.65799,-139.975448
"69",81151,"Ovis dalli",65.332041,-138.249378
"70",81151,"Ovis dalli",63.759104,-149.301727
"71",81151,"Ovis dalli",60.984632,-149.600448
"72",81151,"Ovis dalli",63.641992,-149.478607
"73",81151,"Ovis dalli",61.00654,-149.693895
"74",81151,"Ovis dalli",56.096558,-120.640869
"76",81151,"Ovis dalli",61.015208,-138.52182
"77",81151,"Ovis dalli",63.537056,-149.817853
"78",81151,"Ovis dalli",63.579702,-149.63087
"79",81151,"Ovis dalli",63.46572,-150.130263
"80",81151,"Ovis dalli",60.951732,-149.305458
"81",81151,"Ovis dalli",61.803546,-147.684969
"82",81151,"Ovis dalli",63.53627,-149.815632
"83",81151,"Ovis dalli",60.985765,-149.59053
"84",81151,"Ovis dalli",63.583553,-149.618928
"85",81151,"Ovis dalli",63.530883,-149.856613
