"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80570,"Mazama rufina",0.981083,-77.138667
"2",80570,"Mazama rufina",2.483333,-76.3
"3",80570,"Mazama rufina",8.466666,-71.066666
"4",80570,"Mazama rufina",1.880468,-76.263344
"5",80570,"Mazama rufina",4.666667,-73.55
"6",80570,"Mazama rufina",-0.166667,-78.550003
"8",80570,"Mazama rufina",2.5575,-76.0702
"10",80570,"Mazama rufina",4.786656,-76.072353
"11",80570,"Mazama rufina",3.546531,-76.0652
"12",80570,"Mazama rufina",4.845017,-76.131647
"13",80570,"Mazama rufina",4.783331,-76.033369
"14",80570,"Mazama rufina",3.58455,-76.043867
"15",80570,"Mazama rufina",3.869506,-76.12805
"16",80570,"Mazama rufina",4.890375,-76.036314
"17",80570,"Mazama rufina",1.833333,-76.583333
"19",80570,"Mazama rufina",2.20417,-76.496941
"20",80570,"Mazama rufina",8.75,-71.083336
"21",80570,"Mazama rufina",6.13823,-73.0987
"22",80570,"Mazama rufina",-27.3333,-56.41867
"24",80570,"Mazama rufina",-27.1333,-56.41867
