"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81026,"Taurotragus oryx",-3.4,38.13333
"3",81026,"Taurotragus oryx",-2.08333,33.95
"4",81026,"Taurotragus oryx",-2.08333,34.61667
"6",81026,"Taurotragus oryx",-3.58333,35.83333
"9",81026,"Taurotragus oryx",-0.350187,36.083221
"10",81026,"Taurotragus oryx",-2.639218,37.199364
"11",81026,"Taurotragus oryx",-0.457301,36.719055
"12",81026,"Taurotragus oryx",-1.573594,35.202942
"13",81026,"Taurotragus oryx",0.009699,36.938953
"14",81026,"Taurotragus oryx",-18.813225,17.213011
"15",81026,"Taurotragus oryx",-10.612744,33.756454
"16",81026,"Taurotragus oryx",-24.457151,18.083496
"17",81026,"Taurotragus oryx",-3.376306,35.818278
"19",81026,"Taurotragus oryx",-2.903414,36.049939
"20",81026,"Taurotragus oryx",-2.25,36
"22",81026,"Taurotragus oryx",-7.416667,31.983333
"23",81026,"Taurotragus oryx",-9.383333,30.133333
"24",81026,"Taurotragus oryx",-1.516667,30.433333
"25",81026,"Taurotragus oryx",-0.626432,30.979566
"26",81026,"Taurotragus oryx",-0.631669,30.982699
"28",81026,"Taurotragus oryx",-0.534754,31.018274
"29",81026,"Taurotragus oryx",-0.603026,30.937596
"31",81026,"Taurotragus oryx",-0.603115,30.935126
"32",81026,"Taurotragus oryx",-0.625709,30.979198
"33",81026,"Taurotragus oryx",-0.536753,31.021588
"37",81026,"Taurotragus oryx",-0.536418,31.018516
"57",81026,"Taurotragus oryx",-0.602066,30.932396
"857",81026,"Taurotragus oryx",-20.422991,17.331963
"859",81026,"Taurotragus oryx",-4.077973,36.044769
"860",81026,"Taurotragus oryx",-18.190216,25.397644
"861",81026,"Taurotragus oryx",-25.881979,29.317341
"862",81026,"Taurotragus oryx",-3.17274,35.561028
"863",81026,"Taurotragus oryx",-2.937597,35.473816
"865",81026,"Taurotragus oryx",-32.224419,22.225342
"866",81026,"Taurotragus oryx",-3.931947,37.925232
"867",81026,"Taurotragus oryx",-22.537689,16.950188
"868",81026,"Taurotragus oryx",-33.19273,18.157654
"870",81026,"Taurotragus oryx",-0.753915,36.348267
"871",81026,"Taurotragus oryx",-34.270836,18.432312
"873",81026,"Taurotragus oryx",-3.10255,37.009678
"875",81026,"Taurotragus oryx",-18.599396,16.916199
"876",81026,"Taurotragus oryx",-23.027924,29.509277
"877",81026,"Taurotragus oryx",-34.463543,20.437317
"879",81026,"Taurotragus oryx",-33.558701,23.418726
"880",81026,"Taurotragus oryx",-1.399759,34.906483
"883",81026,"Taurotragus oryx",-22.269505,16.900808
"884",81026,"Taurotragus oryx",-26.507446,28.212891
"885",81026,"Taurotragus oryx",-2.977327,38.831177
"887",81026,"Taurotragus oryx",-0.876126,36.306725
"888",81026,"Taurotragus oryx",-1.092859,35.20612
"890",81026,"Taurotragus oryx",-21.459219,18.488531
"891",81026,"Taurotragus oryx",-21.018326,16.425518
"892",81026,"Taurotragus oryx",-34.350239,18.474884
"893",81026,"Taurotragus oryx",-1.227628,35.027161
"894",81026,"Taurotragus oryx",-3.020098,34.996861
"895",81026,"Taurotragus oryx",-3.225529,37.987289
"897",81026,"Taurotragus oryx",-2.444182,34.825779
"898",81026,"Taurotragus oryx",-29.233685,29.485931
"899",81026,"Taurotragus oryx",-23.102478,27.882387
"900",81026,"Taurotragus oryx",29.661238058477,-85.1547896279086
"901",81026,"Taurotragus oryx",-34.289001,18.431999
"902",81026,"Taurotragus oryx",8.75,19.5
"903",81026,"Taurotragus oryx",-34.091621,18.561214
"905",81026,"Taurotragus oryx",-16.154007,27.553711
"906",81026,"Taurotragus oryx",-25.239727,27.074432
"907",81026,"Taurotragus oryx",-19.169016,16.106644
"908",81026,"Taurotragus oryx",-1.369727,36.823425
"910",81026,"Taurotragus oryx",-20.507545,17.243921
"912",81026,"Taurotragus oryx",-20.068186,23.367577
"913",81026,"Taurotragus oryx",-19.035515,16.471014
"914",81026,"Taurotragus oryx",-0.634447,30.969772
"918",81026,"Taurotragus oryx",-7.672205,38.085823
"919",81026,"Taurotragus oryx",-22.790901,17.334044
"922",81026,"Taurotragus oryx",-24.298918,18.031225
"926",81026,"Taurotragus oryx",-3.169312,35.585403
"927",81026,"Taurotragus oryx",-25.835432,29.790115
"932",81026,"Taurotragus oryx",-3.455849,35.799637
"933",81026,"Taurotragus oryx",-28.589346,20.269775
"934",81026,"Taurotragus oryx",-0.741556,36.384659
"935",81026,"Taurotragus oryx",0.586986,37.575784
"936",81026,"Taurotragus oryx",-2.436428,34.820568
"937",81026,"Taurotragus oryx",-3.10932,37.014999
"938",81026,"Taurotragus oryx",-20.210173,15.466776
"939",81026,"Taurotragus oryx",3.054286,37.275806
"941",81026,"Taurotragus oryx",-7.708951,34.874725
"944",81026,"Taurotragus oryx",-2.000822,35.164318
"948",81026,"Taurotragus oryx",-2.619326,34.747009
"950",81026,"Taurotragus oryx",-22.204889,17.5807
"953",81026,"Taurotragus oryx",-12.781335,32.05098
"954",81026,"Taurotragus oryx",1.90874,37.06667
"955",81026,"Taurotragus oryx",-17.871589,24.754944
"956",81026,"Taurotragus oryx",-3.342064,38.609734
"957",81026,"Taurotragus oryx",-22.477513,17.245917
"958",81026,"Taurotragus oryx",-22.543019,17.196281
