"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80680,"Cervus nippon",50.2957,15.198126
"2",80680,"Cervus nippon",38.4947,-76.295
"3",80680,"Cervus nippon",38.4128,-75.8572
"4",80680,"Cervus nippon",52.86541,1.34127
"5",80680,"Cervus nippon",52.8734,1.04462
"6",80680,"Cervus nippon",34.300658,132.321472
"7",80680,"Cervus nippon",47.59942,5.46236
"8",80680,"Cervus nippon",47.52438,-1.85363
"9",80680,"Cervus nippon",49.5971,1.68653
"10",80680,"Cervus nippon",49.00162,-0.89665
"11",80680,"Cervus nippon",49.58278,0.71913
"12",80680,"Cervus nippon",56.97498,-4.32956
"13",80680,"Cervus nippon",56.68543,-4.45615
"14",80680,"Cervus nippon",56.05593,-5.55899
"15",80680,"Cervus nippon",57.04927,-4.92207
"16",80680,"Cervus nippon",57.05122,-4.99149
"17",80680,"Cervus nippon",53.66586,-2.62198
"18",80680,"Cervus nippon",53.93676,-2.2909
"19",80680,"Cervus nippon",53.91853,-2.38212
"20",80680,"Cervus nippon",53.90023,-2.47327
"21",80680,"Cervus nippon",53.86451,-2.41204
"22",80680,"Cervus nippon",57.568402,10.385945
"23",80680,"Cervus nippon",56.251047,9.944323
"24",80680,"Cervus nippon",56.221899,9.928784
"25",80680,"Cervus nippon",55.784845,12.564922
"26",80680,"Cervus nippon",56.251305,9.906288
"27",80680,"Cervus nippon",56.242361,9.940575
"28",80680,"Cervus nippon",56.276863,9.855083
"29",80680,"Cervus nippon",55.481501,11.951881
"30",80680,"Cervus nippon",55.585068,12.522594
"32",80680,"Cervus nippon",57.581575,10.203273
"33",80680,"Cervus nippon",55.61901,12.537804
"36",80680,"Cervus nippon",55.605342,12.556276
"39",80680,"Cervus nippon",57.048588,9.088019
"40",80680,"Cervus nippon",57.581808,10.230375
"48",80680,"Cervus nippon",56.024418,12.017474
"52",80680,"Cervus nippon",42.98531,6.24709
"53",80680,"Cervus nippon",43.16868,6.13441
"56",80680,"Cervus nippon",53.154263,-6.518116
"57",80680,"Cervus nippon",37.987104,-75.286151
"58",80680,"Cervus nippon",53.154331,-6.518161
"59",80680,"Cervus nippon",50.64668,-1.95893
"60",80680,"Cervus nippon",50.66467,-2.01551
"61",80680,"Cervus nippon",50.80801,-2.35617
"62",80680,"Cervus nippon",50.73636,-2.24227
"64",80680,"Cervus nippon",50.70039,-2.24208
"65",80680,"Cervus nippon",55.15201,-3.33537
"66",80680,"Cervus nippon",50.70049,-2.18544
"67",80680,"Cervus nippon",50.70045,-2.21376
"68",80680,"Cervus nippon",34.301397,132.321957
"69",80680,"Cervus nippon",34.3341,132.256778
"70",80680,"Cervus nippon",34.685188,135.85211
"71",80680,"Cervus nippon",34.688653,135.84187
"72",80680,"Cervus nippon",48.7946,2.65968
"73",80680,"Cervus nippon",51.31743,-2.98214
"74",80680,"Cervus nippon",51.49267,-2.59843
"75",80680,"Cervus nippon",51.55213,-3.66005
"79",80680,"Cervus nippon",55.7971,12.561829
"80",80680,"Cervus nippon",56.21015,9.954571
"81",80680,"Cervus nippon",55.686941,8.733486
"84",80680,"Cervus nippon",56.006854,12.316789
"85",80680,"Cervus nippon",56.66285,9.105879
"88",80680,"Cervus nippon",56.326661,10.878519
"91",80680,"Cervus nippon",34.688647,135.843339
"92",80680,"Cervus nippon",37.908628,-75.356679
"93",80680,"Cervus nippon",49.016273,10.325199
"94",80680,"Cervus nippon",34.685599,135.841166
"95",80680,"Cervus nippon",34.683552,135.83224
"96",80680,"Cervus nippon",34.681242,135.844048
"97",80680,"Cervus nippon",21.965347,120.826987
"98",80680,"Cervus nippon",37.910243,-75.332222
"99",80680,"Cervus nippon",37.902236,-75.352165
"100",80680,"Cervus nippon",37.780327,-76.597992
"101",80680,"Cervus nippon",39.471169,-77.738495
"102",80680,"Cervus nippon",38.990437,-77.963943
"103",80680,"Cervus nippon",49.95,6.16
"104",80680,"Cervus nippon",38.412761,-75.947305
"105",80680,"Cervus nippon",38.4431,-76.0989
"106",80680,"Cervus nippon",52.060003,-9.471445
"107",80680,"Cervus nippon",46.8565,6.34797
"108",80680,"Cervus nippon",47.67343,6.13252
"109",80680,"Cervus nippon",47.32044,5.84695
"110",80680,"Cervus nippon",47.50354,5.72377
"111",80680,"Cervus nippon",54.61813,-2.69837
"112",80680,"Cervus nippon",54.67137,-2.73727
"113",80680,"Cervus nippon",54.27079,-2.89978
"114",80680,"Cervus nippon",54.56012,-2.52959
"116",80680,"Cervus nippon",50.61071,-2.01549
"118",80680,"Cervus nippon",50.66466,-1.95892
"119",80680,"Cervus nippon",50.71852,-2.15718
"120",80680,"Cervus nippon",50.71843,-2.21384
"121",80680,"Cervus nippon",50.71838,-2.24217
"122",80680,"Cervus nippon",38.08869,-75.219424
"123",80680,"Cervus nippon",38.060797,-75.236238
"124",80680,"Cervus nippon",38.223825,-75.145536
"125",80680,"Cervus nippon",34.685087,135.805
"126",80680,"Cervus nippon",37.908627,-75.356682
"127",80680,"Cervus nippon",34.3,132.3
