gbif_id,taxon_name,decimal_latitude,decimal_longitude
1890647154,Syncerus caffer,5.486852,-8.542321
1092906435,Syncerus caffer,2.954258,16.364153
1890646742,Syncerus caffer,5.313225,-8.785127
859367690,Syncerus caffer,4.3,11.2
1134962983,Syncerus caffer,-3.989378,11.350422
665879682,Syncerus caffer,4.75,11.23333
1702489196,Syncerus caffer,0.305075,9.342842
197224879,Syncerus caffer,8.032,-9.736
665914742,Syncerus caffer,0.5,29.466669
911490439,Syncerus caffer,-1.971851,9.360915
1890646829,Syncerus caffer,5.33986,-8.744169
197224820,Syncerus caffer,8.531,-8.906
1273856706,Syncerus caffer,0.566561,14.904969
1890648554,Syncerus caffer,5.492408,-8.509654
911490448,Syncerus caffer,-2.015509,9.419952
1890647275,Syncerus caffer,5.496184,-8.51412
1273856648,Syncerus caffer,0.581233,14.919614
197224864,Syncerus caffer,7.533,-8.933
1890646490,Syncerus caffer,5.269462,-8.554323
1249299152,Syncerus caffer,-1.806093,12.993393
197224896,Syncerus caffer,4.9,-7.316
1273856498,Syncerus caffer,0.601186,14.932169
1890646964,Syncerus caffer,5.471338,-8.566661
1890648428,Syncerus caffer,5.442836,-8.307596
1098628186,Syncerus caffer,0.8054,30.0214
1914361575,Syncerus caffer,-1.786522,12.982161
1890646906,Syncerus caffer,5.399713,-8.570557
1890646578,Syncerus caffer,5.290804,-8.7302
1913709875,Syncerus caffer,-0.163572,11.611155
1305167248,Syncerus caffer,-3.960161,11.447067
911490450,Syncerus caffer,-1.925234,9.322735
197224865,Syncerus caffer,8.139,-8.573
1890647134,Syncerus caffer,5.485983,-8.541166
911490457,Syncerus caffer,0.341409,9.344221
1890648563,Syncerus caffer,5.489741,-8.545929
911490447,Syncerus caffer,-0.135225,9.39923
1890648410,Syncerus caffer,5.457358,-8.514133
1805384508,Syncerus caffer,2.95425,16.364069
1890648468,Syncerus caffer,5.486427,-8.541698
197224897,Syncerus caffer,6.174,-7.788
1453363835,Syncerus caffer,-2.165222,9.518708
1702489169,Syncerus caffer,0.303359,9.344215
1436944953,Syncerus caffer,0.05,29.683333
1272108867,Syncerus caffer,2.232878,16.20419
1890648557,Syncerus caffer,5.485965,-8.541256
686484510,Syncerus caffer,6.42942818434485,-9.42876143416108
1702489242,Syncerus caffer,0.304045,9.346962
1436951972,Syncerus caffer,0.4,29.6
1890648080,Syncerus caffer,5.36998,-8.659881
665846524,Syncerus caffer,0.36667,29.366671
1890648429,Syncerus caffer,5.45966,-8.476786
197224803,Syncerus caffer,8.525,-8.937
911490441,Syncerus caffer,-1.94544,9.338661
1805384457,Syncerus caffer,2.952272,16.361539
1831199946,Syncerus caffer,-0.36912,11.641829
1890647176,Syncerus caffer,5.491674,-8.508418
1702476074,Syncerus caffer,4.007,28.896
1305173267,Syncerus caffer,3.920814,29.241897
1065339840,Syncerus caffer,9,19.15
1305173328,Syncerus caffer,3.858258,29.339967
1703182212,Syncerus caffer,3.760773,29.52906
1702475725,Syncerus caffer,3.968,29.33
1805385427,Syncerus caffer,3.82253,29.319205
1291121082,Syncerus caffer,3.948355,29.329528
1572363416,Syncerus caffer,12.65556,35.233154
859407140,Syncerus caffer,3.7,27.866694
1831198507,Syncerus caffer,3.763843,29.523118
859427167,Syncerus caffer,3.733333,29.716694
1913604977,Syncerus caffer,0.080541,36.771997
923475377,Syncerus caffer,-3.01599,38.21067
1913605032,Syncerus caffer,0.633565,36.422945
1845055455,Syncerus caffer,-22.68,31.21
1890720666,Syncerus caffer,-1.612253,35.32204
1805398968,Syncerus caffer,-12.931156,31.998506
665883153,Syncerus caffer,-0.71667,36.433331
1571187992,Syncerus caffer,0.020084,36.963501
1899807467,Syncerus caffer,-22.662149,30.964362
1838035981,Syncerus caffer,-3.163402,35.579224
923483735,Syncerus caffer,-23.704266,31.295242
1453450546,Syncerus caffer,-3.552911,38.201961
1024220568,Syncerus caffer,-1.48314,35.124251
1098628233,Syncerus caffer,2.2364,32.3278
1453429641,Syncerus caffer,-24.170141,31.634797
923486070,Syncerus caffer,-25.417231,31.198425
1802788698,Syncerus caffer,-6.915478,31.242347
1913604935,Syncerus caffer,0.32637,37.02402
784053243,Syncerus caffer,1.90874,37.06667
891766341,Syncerus caffer,-24.872151,31.565918
1914209204,Syncerus caffer,-18.666657,24.499984
1837090935,Syncerus caffer,-25.090134,31.91861
911492217,Syncerus caffer,-2.132229,35.04364
1883554724,Syncerus caffer,-3.153937,35.643227
1703232193,Syncerus caffer,-24.944196,31.711864
1913604937,Syncerus caffer,0.69858,37.86772
1668885148,Syncerus caffer,-0.412327,36.067429
923499659,Syncerus caffer,-2.639218,37.199364
1835437044,Syncerus caffer,-17.982162,22.462234
1098628179,Syncerus caffer,0.8103,30.0353
1913604975,Syncerus caffer,0.98036,37.52755
1703175544,Syncerus caffer,-0.631112,30.948143
876159271,Syncerus caffer,-19.48587,22.43417
1584414457,Syncerus caffer,-22.422817,31.229868
1913604981,Syncerus caffer,0.63257,36.81699
923463717,Syncerus caffer,-18.791918,24.730225
