,IsDomesticated,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Aspect_10deg,BulkDensity_10min,ClayPercentage_10min,current_10arcmin_annualPET,current_10arcmin_aridityIndexThornthwaite,current_10arcmin_climaticMoistureIndex,current_10arcmin_continentality,current_10arcmin_embergerQ,current_10arcmin_growingDegDays0,current_10arcmin_growingDegDays5,current_10arcmin_maxTempColdest,current_10arcmin_minTempWarmest,current_10arcmin_monthCountByTemp10,current_10arcmin_PETColdestQuarter,current_10arcmin_PETDriestQuarter,current_10arcmin_PETseasonality,current_10arcmin_PETWarmestQuarter,current_10arcmin_PETWettestQuarter,current_10arcmin_thermicityIndex,OrganicCarbon_10min,PhCaCL_10min,slope_10deg
Cervus_nippon,FALSE,120.35,92.275,27.875,8152.825,283.975,-41.875,325.85,215.975,23.7,224.975,16.725,1692.65,246.8,61.1,44.075,652.975,203.875,622.4,213.9,2.62511844374239,108.95,22.6,952.230996704102,3.97000002264976,0.407749994844198,23.6962499141693,187.568251228333,50005.8,40202.625,53.05,201.125,7,32.2334996461868,35.2944996595383,3989.85751953125,117.600000953674,118.42174911499,189.36875,367.35,53.3,0.0258985573341811
Connochaetes_gnou,FALSE,151.4,149.742857142857,54.2857142857143,4444.28571428571,274.114285714286,-1.71428571428571,275.828571428571,196.314285714286,90.7428571428571,202.171428571429,89.5714285714286,680.857142857143,117.857142857143,8.85714285714286,66.4857142857143,315.028571428571,32.9428571428571,302.2,33.3714285714286,4.68556681360517,135.685714285714,23.2,1429.66574358259,50.1977142878941,-0.500285714864731,12.557142829895,89.9985713413784,65509.7142857143,65509.7142857143,164.514285714286,139.828571428571,9.54285714285714,68.8134287152971,70.2200004577637,4246.58201032366,166.094289725167,160.902570452009,314.2,103.057142857143,61.3142857142857,0.018193009449169
Connochaetes_taurinus,FALSE,212.234962406015,138.896616541353,61.2424812030075,2994.70864661654,314.851503759398,84.1616541353384,230.68984962406,239.913533834586,170.229323308271,244.062030075188,169.033834586466,658.110902255639,129.451127819549,8.33834586466165,80.5563909774436,335.026315789474,33.1015037593985,272.109022556391,34.4172932330827,2.86518112398866,134.330827067669,23.2706766917293,1680.71310333023,63.5039849245459,-0.595112781859654,8.53674815113383,113.425826746718,91785.6541353384,91785.6541353384,240.221804511278,182.148496240602,11.9492481203008,102.911165294791,105.824154143943,3140.92088902983,172.697557406318,162.607237407139,520.386278195489,109.855263157895,61.2951127819549,0.00773753139155764
Dama_dama,FALSE,84.8781094527363,71.2885572139303,31.5646766169154,5534.76119402985,207.572139303483,-17.952736318408,225.524875621891,99.6318407960199,51.544776119403,156.619402985075,15.771144278607,731.517412935323,79.092039800995,42.773631840796,19.1194029850746,225.825870646766,139.883084577114,192.917910447761,177.907960199005,3.10713420254298,119.072319201995,18.3067331670823,634.43922902577,37.1838307807695,0.0959452738688879,15.4256219128471,119.07599539306,34861.6641791045,23096.052238806,37.6044776119403,120.890547263682,5.33333333333333,11.076268657523,44.5404727186137,4085.51344291725,105.675995138747,49.683034841101,106.187189054726,552.339152119701,52.4937655860349,0.00727691073086298
Damaliscus_korrigum,FALSE,261.103448275862,133.034482758621,68.1034482758621,1610.31034482759,362.51724137931,166.965517241379,195.551724137931,247.931034482759,253.344827586207,284.48275862069,243.586206896552,910.344827586207,213.206896551724,5,94.4827586206897,548.827586206897,23.6206896551724,176.827586206897,485.689655172414,4.32796465836722,137.51724137931,21.2068965517241,1907.02894329203,73.0593093345905,-0.517586207595365,4.97241374541973,157.830344364561,112850.689655172,112850.689655172,287.931034482759,223.758620689655,12,136.690691454657,159.120001431169,1819.99036065463,178.644482316642,140.365174392174,675.724137931035,128.862068965517,63,0.00461354879020103
Damaliscus_lunatus,FALSE,223.736196319018,135.865030674847,68.9815950920245,1999.43558282209,319.950920245399,116.006134969325,203.944785276074,233.822085889571,199.147239263804,246.220858895706,196.361963190184,799.78527607362,157.208588957055,9.88957055214724,77.6196319018405,405.705521472393,47.3558282208589,238.981595092025,167.588957055215,3.66018188018009,135.760736196319,22.3742331288344,1754.48851565496,62.4603678229396,-0.540306746319759,5.88496933246683,148.753803346786,96773.6319018405,96773.6319018405,259.950920245399,182.754601226994,12,120.580981529563,128.466688191232,2136.46227465671,168.585583318231,152.28656370947,563.177914110429,154.484662576687,58.8036809815951,0.00598812288357562
Damaliscus_pygargus,FALSE,162.888888888889,135.432098765432,54.9259259259259,3809.27160493827,273.123456790123,28.5802469135802,244.543209876543,185.382716049383,136.925925925926,206.333333333333,110.567901234568,672.135802469136,106.716049382716,16.5432098765432,52.3456790123457,286.679012345679,57.1111111111111,261.160493827161,76.7407407407407,3.59766298225149,136.098765432099,19.8518518518519,1377.64433834877,55.1401231789295,-0.504814817742617,10.7901234862245,97.9441973368327,70438.8888888889,70300.7407407407,177.160493827161,149.234567901235,10.7777777777778,66.6979014549726,101.967036777072,4089.68394036941,158.317902270659,130.681975611934,367.771604938272,81.1111111111111,61.4320987654321,0.0201758889019402
Diceros_bicornis,FALSE,204.623456790123,142.098765432099,66.7592592592593,2302.25925925926,304.302469135802,87.4444444444444,216.858024691358,221.327160493827,172.703703703704,228.055555555556,170.79012345679,678.030864197531,144.777777777778,8.60493827160494,85.7777777777778,350.802469135802,34.2901234567901,273.833333333333,44.7160493827161,3.08277872910746,131.00625,31.7375,1711.79759159795,66.4433336375672,-0.584999995398117,6.64567902721005,124.599321059239,88483.6666666667,88483.6666666667,240.716049382716,161.043209876543,12,112.546358084973,118.216728587209,2616.8576652621,168.917468930468,152.315865081034,504.753086419753,136.3625,62.025,0.01972536609124
Equus_burchellii,FALSE,199.287837837838,139.143243243243,68.1351351351351,2035.30135135135,296.32027027027,88.777027027027,207.543243243243,216.954054054054,172.097297297297,221.293243243243,170.332432432432,738.655405405405,144.925675675676,13.2594594594595,73.6108108108108,351.205405405405,51.0702702702703,281.614864864865,63.7972972972973,2.72295947113708,130.408108108108,28.6310810810811,1658.67007726721,60.7367026818765,-0.545972969977034,5.94067567603008,131.668621991132,86201.0027027027,86201.0027027027,238.252702702703,156.636486486486,11.9540540540541,110.863554006009,117.233797398129,2357.88054463155,161.234244042474,152.721419473597,491.303378378378,138.597297297297,60.3067567567568,0.015086038829809
Equus_grevyi,FALSE,198.572413793103,166.075862068966,85.0896551724138,653.941379310345,299,104.91724137931,194.08275862069,203.68275862069,193.179310344828,206.748275862069,190.775862068966,701.244827586207,156.475862068966,13.5827586206897,75.3655172413793,311.210344827586,53.0448275862069,266.686206896552,74.8862068965517,3.3852799744827,137.196551724138,30.8793103448276,1878.82609905374,66.776068694016,-0.624862066733426,2.05603447905902,123.438827356799,85825.7379310345,85825.7379310345,265.144827586207,125.755172413793,12,143.561827061094,152.394861997407,1225.27531443629,165.989723836965,159.353689680428,499.194827586207,116.837931034483,60.6,0.0179939772379745
Equus_hemionus,FALSE,189.929824561404,119.657894736842,44.1228070175439,5467.18421052632,328.052631578947,59.1578947368421,268.894736842105,122.780701754386,249.043859649123,255.026315789474,115.5,160.701754385965,33.9824561403509,1.5,95.2894736842105,93.4649122807018,4.78070175438596,8.76315789473684,83.1578947368421,2.17000331925718,134.710526315789,20.1052631578947,1416.85209736071,89.6438603150217,-0.872368421601622,15.4991227451124,20.8267544110616,82048.8421052632,81632.5263157895,154.412280701754,195.508771929825,11.5701754385965,57.6311403492041,175.662896357085,5052.39994517544,178.087544759115,61.9521929757637,403.513157894737,131.798245614035,74.8070175438596,0.018868564204272
Equus_kiang,FALSE,-39.5,131.7,35,8309.4,135.9,-233.4,369.3,62.8,-116.2,63.8,-148.5,255.7,56.3,3.3,77,144.7,13.9,141,19.1,1.96268163025379,121.5,15.9,577.200994873047,58.4310001373291,-0.54900000244379,23.775,25.9330003738403,3385.05,1594.2,-90.2,16,0.3,6.70800006389618,14.0240001440048,3622.948046875,94.8519989013672,92.0559989929199,-306.475,216.1,63.4,0.0452485548797995
Equus_przewalskii,TRUE,-9.3125,131.5625,27.9375,12338.625,213.25,-256.375,469.625,141.8125,-152.125,141.8125,-176.625,303.0625,78.4375,2,105.6875,199,7.3125,199,7.5,2.24818650167435,119.8125,18.375,701.363117218018,61.2943756580353,-0.547500006854534,34.787499666214,26.2293745279312,11169.28125,8116.21875,-130.6875,95.4375,2.4375,2.6868751142174,8.38562506437302,5181.14370727539,124.611872196198,124.611872196198,-93.6875,292.25,63.1875,0.0388974669622257
Equus_zebra,FALSE,171.118644067797,140.440677966102,56.2203389830508,3684.32203389831,293.271186440678,46.2542372881356,247.016949152542,193.440677966102,146.220338983051,215.796610169492,121.949152542373,357.372881355932,57.4067796610169,12.6271186440678,57.4406779661017,151.084745762712,43.6440677966102,101.881355932203,78.406779661017,3.14126236708659,134.016949152542,19.4745762711864,1443.35966672736,76.4662711579921,-0.727796612654702,10.5245763164456,56.0062710390253,74006.2372881356,74006.2372881356,185.203389830508,150.186440677966,11.3728813559322,66.2272879390393,96.0942372467558,4702.83460920948,171.528813248974,135.052204390704,398.110169491525,60.8305084745763,66.9491525423729,0.0158180637979212
Eudorcas_rufifrons,FALSE,286.294117647059,135.411764705882,57.8235294117647,2476.29411764706,399.705882352941,167.529411764706,232.176470588235,272.529411764706,260.411764705882,321.647058823529,259.588235294118,678.705882352941,201.647058823529,0,122.294117647059,490,0,62.5294117647059,0.705882352941177,3.33739513509414,140.823529411765,13.8823529411765,2017.54704733456,80.4135293399586,-0.663529424106373,7.92647056018605,97.0105887020335,123739.411764706,123739.411764706,333.588235294118,259.941176470588,12,156.762940350701,158.042941822725,2041.19411333869,196.228235581342,147.791766895967,776.676470588235,87.4705882352941,56.8823529411765,0.00326841677922536
Eudorcas_thomsonii,FALSE,183.511111111111,133.172222222222,77.4111111111111,921.205555555556,270.027777777778,100.166666666667,169.861111111111,190.661111111111,173.961111111111,193.577777777778,170.211111111111,776.111111111111,146.65,15.3166666666667,61.9055555555556,332.827777777778,63.8111111111111,293.383333333333,94.5222222222222,3.20374145681659,123.194444444444,39.4444444444444,1607.87048611111,58.4539444393582,-0.509500000211928,2.93638889789581,161.50399945577,79402.3,79402.3,229.055555555556,129.55,12,119.255166286892,130.771056832208,1447.16199815538,144.691112136841,135.570835283067,452.097222222222,183.2,60.8444444444444,0.0201043516112905
Gazella_bennettii,FALSE,259.666666666667,141.47619047619,40.7619047619048,6408.38095238095,416.952380952381,75.1428571428571,341.809523809524,301.904761904762,223.047619047619,333.285714285714,168.285714285714,471.142857142857,172.285714285714,1.42857142857143,141.952380952381,398.952380952381,8.95238095238095,131.619047619048,13.0952380952381,3.24848512808482,138.333333333333,16.6666666666667,1801.14382789249,86.1752388363793,-0.735238100801195,19.2976188659668,46.5585702260335,112258.285714286,112258.285714286,231.47619047619,280.190476190476,12,95.2523814610073,136.202382405599,4702.72288876488,206.911903744652,156.93142918178,572.916666666667,87.0952380952381,66.5714285714286,0.00903325580016133
Gazella_dorcas,FALSE,207.831600831601,125.085239085239,44.4885654885655,5603.73180873181,349.659043659044,71.1060291060291,278.553014553015,133.112266112266,273.559251559252,274.634095634096,131.162162162162,79.022869022869,16.4511434511435,0,90.0956340956341,46.8170478170478,0,0,46.7962577962578,2.72395337789693,134.216216216216,17.8503118503119,1520.26809356118,94.6433679656031,-0.946839915367769,15.8765071067889,9.91035345357818,89901.6548856549,89901.6548856549,173.675675675676,212.656964656965,11.962577962578,63.2078373565991,190.189647317676,5290.26651324552,189.858524758702,65.7413713927081,452.613305613306,116.241164241164,75.9272349272349,0.0203268856728418
Gazella_gazella,FALSE,195.814432989691,113.748453608247,43.9628865979381,5476.72164948454,328.237113402062,71.9175257731959,256.319587628866,124.668041237113,258.744329896907,260.364948453608,123.573195876289,460.270103092784,114.919587628866,0,107.492783505155,300.461855670103,0.0164948453608247,0.639175257731959,299.482474226804,3.50720005078414,137.99587628866,37.7175257731959,1380.35660966696,87.9778763446611,-0.660432983919517,15.2656701117447,61.9296081739603,84654.1113402062,84654.1113402062,158.828865979381,207.888659793814,11.8185567010309,54.0550931635591,173.67950546422,4998.42397460938,161.051030298607,53.9781447499069,426.560824742268,151.041237113402,66.1010309278351,0.0326356890440928
Gazella_subgutturosa,FALSE,112.777777777778,135.944444444444,31.9444444444444,10210.9444444444,324.666666666667,-96.7222222222222,421.388888888889,133.944444444444,98.8888888888889,240.111111111111,-22.5555555555556,191.611111111111,44.0555555555556,0.777777777777778,94.8333333333333,112.833333333333,3.33333333333333,42.7777777777778,61.3888888888889,3.2365717449122,139.166666666667,22.0555555555556,1186.27722507053,85.390555911594,-0.834444446696175,29.1583335664537,16.7844444380866,49816.4166666667,44248.5,19.8888888888889,181.777777777778,7,29.9622221257952,110.887221521801,6199.47775607639,176.711112976074,102.575556013319,205.208333333333,64.6111111111111,77.1111111111111,0.0245956338993791
Giraffa_camelopardalis,FALSE,230.163727959698,153.418136020151,74.1259445843829,1789.37783375315,332.249370277078,120.949622166247,211.299748110831,243.171284634761,205.904282115869,249.496221662469,204.780856423174,544.410579345088,132.647355163728,4.01511335012594,97.9596977329975,280.680100755668,15.9546599496222,204.337531486146,26.904282115869,2.73916598298688,140.342569269521,24.5566750629723,1916.69060679707,72.6433252003091,-0.705793444883613,5.2552896924223,93.3057178670273,99501.0075566751,99501.0075566751,278.919395465995,174.906801007557,12,135.819320332794,137.745894713126,2089.29309481758,182.384961971408,169.115744583553,589.192695214106,126.128463476071,65.375314861461,0.0106476967468337
Hemitragus_jemlahicus,FALSE,89.6666666666667,109.333333333333,47.5333333333333,4316.06666666667,199.6,-30.1333333333333,229.733333333333,105.8,67.9333333333333,141.666666666667,31.6,1162.46666666667,208.733333333333,34.6,73.9333333333333,545.133333333333,136.533333333333,401.933333333333,263.8,3.14097557067871,121.8,17.6,946.085998535156,50.5133331934611,0.0246666649977366,12.1333333969116,184.271336619059,39403.7,36269.2,79.9333333333333,95.0666666666667,6.2,38.0300000508626,73.3440004984538,3466.69397786458,114.952000935872,73.5893338521322,137.066666666667,270.6,50.4,0.0733802451441685
Hippocamelus_antisensis,FALSE,81.9,164,71.6,1855.6,182.4,-46.4,228.8,99.5,56.1,100.6,53.9,675.2,137.6,7.3,100.7,375.1,30.8,296.7,31.9,3.21525547802448,128.5,14.7,1228.84197998047,65.2430000305176,-0.465000002831221,5.24999997615814,112.471000862122,35095.5,31361.4,145.4,31.4,4.4,79.1940002441406,77.718000793457,1943.39201660156,120.371000671387,114.335997772217,141.75,109.8,59,0.0635705084074289
Hippocamelus_bisulcus,FALSE,55.3333333333333,90.8666666666667,47.4666666666667,3649.06666666667,158.066666666667,-30.6666666666667,188.733333333333,30.8666666666667,84.8,100.6,7.13333333333333,891.733333333333,108.266666666667,49.7333333333333,27.1333333333333,304.2,164.8,172.733333333333,279,3.20476101487875,109.333333333333,17.4,689.283996582031,39.4673331002394,0.183333329235514,10.2233333587646,173.495334370931,23468.9,11247.5,36.7333333333333,53.6,2,15.5140001296997,90.621999613444,3835.48336588542,105.223999532064,26.6360003153483,61.4,294.6,50.3333333333333,0.077496006526053
Hippopotamus_amphibius,FALSE,221.557919621749,132.182033096927,61.2978723404255,2696.66903073286,320.096926713948,100.869976359338,219.22695035461,245.716312056738,184.765957446808,250.96926713948,182.917257683215,745.983451536643,142.281323877069,10.548463356974,77.548463356974,377.945626477541,40.9456264775414,277.276595744681,63.4468085106383,2.79746931148493,132.652482269504,21.7044917257683,1680.03818463265,60.8244914512544,-0.548959812171423,7.83853428766801,128.535460857635,95818.7234042553,95818.7234042553,251.933806146572,191.404255319149,12,107.192340571266,110.246903277458,2813.73256587757,170.047044974974,161.113001740007,556.760047281324,114.666666666667,60.4586288416076,0.00716722616015907
Hippotragus_equinus,FALSE,283.048752834467,132.699546485261,60.5170068027211,2189.45464852608,392.585034013605,174.585034013605,218,265.890022675737,267.603174603175,315.924036281179,260.943310657596,846.853741496599,231.232426303855,0.0090702947845805,113.261904761905,575.57029478458,1.24829931972789,106.812925170068,224.506802721088,3.05788103031531,143.243764172336,21.0680272108844,1986.78277837014,81.2423919020326,-0.573390022764941,6.8279478425612,129.53259618158,122360.081632653,122360.081632653,323.290249433107,257.323129251701,12,151.081406011603,162.601235456748,1976.77577468976,190.025498076631,142.631464043442,759.203514739229,128.97052154195,57.2437641723356,0.00326438783747176
Hippotragus_niger,FALSE,218.813333333333,142.586666666667,56.72,3114.56,330.853333333333,80.5066666666667,250.346666666667,242.426666666667,177.426666666667,250.813333333333,173.24,711.32,163.493333333333,2.25333333333333,101.626666666667,451.653333333333,9.41333333333333,270.24,10.8,3.37007010489702,139.48,17.56,1735.64879720052,69.4150669352214,-0.585200002789497,9.13733327229818,102.782533823649,94641.84,94641.84,249.32,184.266666666667,12,109.540799662272,114.768533121745,2961.65359049479,176.890800170898,163.665866088867,542.593333333333,81.1066666666667,57.24,0.00621133671336186
Hyemoschus_aquaticus,FALSE,255.225806451613,99.0645161290323,77.1290322580645,704.193548387097,324.774193548387,196.387096774194,128.387096774194,252.870967741935,256,264.483870967742,246.58064516129,3048.54838709677,462.096774193548,83.3548387096774,48.5806451612903,1085.93548387097,364.290322580645,546.161290322581,859.645161290323,4.83831821718524,124.129032258065,30.8387096774194,1653.08579574093,28.3912900186354,0.439032254440169,2.28548387942776,809.780015514743,110277.870967742,110277.870967742,283.903225806452,210.58064516129,12,124.766775069698,142.987098447738,1264.75678474672,155.462904407132,131.595163899083,668.370967741935,218.290322580645,42.8064516129032,0.00425854596805068
Hylochoerus_meinertzhageni,FALSE,238.264705882353,106.882352941176,81.6176470588235,569.411764705882,307.617647058824,177.588235294118,130.029411764706,236.411764705882,239.058823529412,245.529411764706,231.294117647059,2315.5,331.470588235294,68.2941176470588,42.5,803,293.823529411765,426.882352941176,627.058823529412,4.41776960737565,124.617647058824,29.2941176470588,1652.28852754481,31.5873528929318,0.159705878783237,1.77647058753406,616.056771222283,102969.529411765,102969.529411765,277.735294117647,188.882352941176,12,127.819999919218,141.311471602496,1067.62647561466,151.91823645199,134.877941131592,621.352941176471,262.264705882353,46.8235294117647,0.0131560030644965
Kobus_ellipsiprymnus,FALSE,238.7,132.184782608696,64.6695652173913,2144.93260869565,338.136956521739,131.286956521739,206.85,245.182608695652,215.986956521739,264.991304347826,211.013043478261,821.619565217391,177.189130434783,8.27608695652174,86.0065217391304,452.519565217391,33.4304347826087,221.571739130435,210.280434782609,3.1676259640773,134.004347826087,22.5847826086957,1781.36223303753,67.0739342979763,-0.53289130433746,6.38913044501906,142.558477551004,103204.72173913,103204.72173913,271.241304347826,204.954347826087,11.9673913043478,122.812261233122,133.078239407747,2295.30680396039,173.447695027227,151.55841372946,612.428260869565,142.332608695652,60.5239130434783,0.00829417078115289
Kobus_kob,FALSE,284.134638922889,133.41370869033,63.0893512851897,1943.51652386781,392.149326805386,182.521419828641,209.627906976744,265.746634026928,274.537331701346,313.536107711138,264.832313341493,887.391676866585,231.361077111383,0.0367197062423501,109.315789473684,593.861689106487,2.01223990208078,122.685434516524,524.865361077111,4.20130656867526,140.671970624235,19.2594859241126,1996.70333671803,81.0795578460507,-0.554161572033218,5.9515911479329,140.566375330875,122830.94247246,122830.94247246,308.397796817625,254.676866585067,12,143.628531233042,167.073489447119,1973.19609796344,189.234135042935,141.942313512945,744.56976744186,115.610771113831,66.1542227662179,0.00189872688059256
Kobus_leche,FALSE,221.269230769231,156.807692307692,55.3269230769231,3609.28846153846,345.903846153846,65.25,280.653846153846,248.038461538462,171.057692307692,256.211538461538,168.211538461538,543.038461538462,132.5,0,107.307692307692,364.192307692308,0.711538461538462,185.673076923077,2.44230769230769,2.73100589445004,142.961538461538,10.9038461538462,1837.44096726638,73.3434611100417,-0.702884618479472,10.2615385055542,66.2061541630672,95735.4230769231,95735.4230769231,251.5,178.096153846154,12,111.161345408513,117.361153969398,3218.28557410607,188.269616640531,172.917691450853,537.759615384615,75.1923076923077,58.9807692307692,0.000978721390520849
Kobus_megaceros,FALSE,273.71186440678,132.966101694915,69.7796610169491,1156.15254237288,371.898305084746,182.35593220339,189.542372881356,261.593220338983,269.983050847458,290.440677966102,261.203389830508,819.627118644068,175.406779661017,0,96.271186440678,481.627118644068,0.711864406779661,126.169491525424,476.220338983051,3.93780615875276,136.406779661017,38.0677966101695,1977.29407152079,71.9718640860865,-0.584237275487286,3.72372881032653,143.784577191886,118350.610169492,118350.610169492,308.254237288136,223.932203389831,12,145.94677734375,172.296103267346,1785.55101504568,184.771694118694,145.481352725271,711.559322033898,552.64406779661,65.2542372881356,6.75378773771861e-05
Kobus_vardonii,FALSE,227.135593220339,141.813559322034,56.2881355932203,2765.83050847458,341.966101694915,91.7627118644068,250.203389830508,243.305084745763,186.64406779661,256.322033898305,186.508474576271,894.949152542373,223.254237288136,0,112.966101694915,610.372881355932,0.101694915254237,296.016949152542,0.949152542372881,3.28806699433569,137.762711864407,22.2033898305085,1805.21644307799,77.0711857423944,-0.500677968485881,8.43983053756972,122.16050875389,98226,98226,267.457627118644,189.830508474576,12,124.005593897933,125.292712842004,2440.66933842029,178.852542941853,155.222711336815,580.347457627119,172.457627118644,59.6440677966102,0.00372644224977594
Lama_glama_guanicoe,TRUE,72.4044117647059,105.360294117647,49.9007352941176,3801.35661764706,182.805147058824,-25.2316176470588,208.036764705882,58.9411764705882,93.4264705882353,119.5625,22.4485294117647,439.632352941176,55.5477941176471,23.7536764705882,36.9375,152.485294117647,79.4632352941177,96.5036764705882,125.253676470588,2.83484986898828,113.459558823529,16.8602941176471,825.448124380673,64.4724632186048,-0.392683825551477,10.6163602751844,80.9136763197534,30862.7922794118,21276.6011029412,62.5110294117647,67.5183823529412,3.67279411764706,24.3580147553893,97.248566122616,4030.51929428998,117.817316055298,44.8183086970273,106.840073529412,276.389705882353,57.8529411764706,0.0459801812870905
Litocranius_walleri,FALSE,234.302702702703,156.156756756757,84.0594594594595,830.037837837838,330.443243243243,146.416216216216,184.027027027027,238.345945945946,223.664864864865,244.27027027027,223.351351351351,547.367567567568,144.594594594595,4.35135135135135,98.6702702702703,263.481081081081,15.8810810810811,210.351351351351,17.5243243243243,2.15975283078245,143.010810810811,27.9513513513514,1990.74666451119,74.7088649646656,-0.721297296559488,2.64945947028495,100.650216035585,101276.367567568,101276.367567568,294.935135135135,166.043243243243,12,152.11167619035,153.130973197318,1259.237890625,179.149188727302,168.051459977433,612.148648648649,115.805405405405,64.9351351351351,0.016641811410758
Madoqua_guentheri,FALSE,220.852941176471,157.352941176471,84.2941176470588,738,317.676470588235,132.529411764706,185.147058823529,226.588235294118,214.323529411765,230.176470588235,211.470588235294,601.088235294118,137.411764705882,10.5294117647059,81.2352941176471,270.294117647059,41.8823529411765,209.5,71.8235294117647,2.96817789358251,143.029411764706,25.7941176470588,1928.90530575023,70.8670586978688,-0.682647056439344,2.36617648952148,110.574117099538,95426.4705882353,95426.4705882353,282.588235294118,150.676470588235,12,147.543234432445,154.110881356632,1195.84088852826,173.121763790355,164.749706043917,569.632352941176,132.411764705882,67.1470588235294,0.0217718797160641
Madoqua_kirkii,FALSE,209.049382716049,133.462962962963,71.1111111111111,1759.25308641975,300.604938271605,110.456790123457,190.148148148148,221.074074074074,184.746913580247,226.753086419753,182.907407407407,705.160493827161,151.672839506173,8.08641975308642,84.4259259259259,353.104938271605,34.8333333333333,258.154320987654,40.962962962963,3.56428557482008,134.086419753086,30.0308641975309,1702.26857578607,63.6708026344393,-0.572345677809215,5.15833331773311,140.016666977494,90388.5555555556,90388.5555555556,244.777777777778,161.58024691358,11.9691358024691,116.870432064857,121.765185226629,2192.91647753303,162.989568027449,149.035061965754,524.493827160494,138.771604938272,60.5061728395062,0.0144068814761677
Madoqua_saltiana,FALSE,245.730769230769,136.730769230769,64.9230769230769,2170.46153846154,347.038461538462,137,210.038461538462,261.230769230769,221.038461538462,270.692307692308,216,471.615384615385,103.115384615385,3.84615384615385,79.6538461538462,238,23.5,134.884615384615,27.9230769230769,3.18714228086174,140.384615384615,25.1153846153846,1881.15231088492,76.7442318842961,-0.747307692582791,6.67692302740537,76.8061532790844,106280.307692308,106280.307692308,285.653846153846,210.038461538462,12,136.757306319017,142.965383676382,1653.13613891602,173.91923229511,163.813076312725,643.730769230769,91.9230769230769,72.8846153846154,0.0151380837286034
Mazama_americana,FALSE,216.875,123.791044776119,60.5466417910448,2810.81156716418,318.755597014925,109.208955223881,209.546641791045,232.580223880597,191.542910447761,251.744402985075,180.212686567164,1913.37686567164,243.727611940299,83.5970149253731,27.0242537313433,631.139925373134,310.688432835821,456.723880597015,448.914179104478,3.20865983893381,116.516791044776,18.7910447761194,1599.36764458044,17.9997761428579,0.129925373253593,8.2402054013601,358.177742175202,93775.7686567164,93775.7686567164,236.621268656716,193.78171641791,12,86.2925202953282,111.500430648007,3782.29802920213,177.241192917326,163.426549413311,546.055037313433,144.033582089552,49.5988805970149,0.00731494502236775
Mazama_gouazoubira,FALSE,244.040145985401,101.467153284672,68.6678832116788,1542.94890510949,324.992700729927,170.36496350365,154.627737226277,254.335766423358,232.167883211679,262.868613138686,223.51094890511,2061.73357664234,311.875912408759,51.8211678832117,47.6167883211679,813.755474452555,200.248175182482,319.215328467153,543.748175182482,2.88662602210089,129.587591240876,27.8138686131387,1594.287735765,40.1973723495094,0.122007299099036,4.57901457495933,540.298505045202,105505.160583942,105505.160583942,265.302919708029,208.087591240876,12,106.266532856182,126.798978387874,2500.23659209091,162.946934665207,139.755109828754,630.156934306569,171.963503649635,48.529197080292,0.00512779238955077
Mazama_nana,FALSE,206.43661971831,133.830985915493,55.887323943662,3495.23943661972,319.760563380282,82.4929577464789,237.267605633803,226.732394366197,171.957746478873,249.929577464789,161.323943661972,1734.02816901408,197.535211267606,95.1971830985916,18.5352112676056,508.197183098592,337.295774647887,482.028169014084,384.042253521127,3.36170375515038,112,15,1607.50154565086,12.2247889612762,0.0736619721520954,10.2232396031769,249.204363111039,89269.0985915493,89269.0985915493,223.43661971831,190.633802816901,12,76.7957763671875,100.392959594727,4478.05620736136,185.668026776381,175.139716994595,512.366197183099,134,54.2394366197183,0.00926329607380108
Mazama_pandora,FALSE,251.698630136986,112.246575342466,61.7123287671233,2107.20547945205,338.383561643836,158.068493150685,180.315068493151,263.397260273973,248.315068493151,273.082191780822,221.041095890411,1195.61643835616,213.27397260274,28.6575342465753,59.3972602739726,512.506849315069,97.6849315068493,318.164383561644,139.301369863014,2.55376662106978,119.698630136986,28.1232876712329,1680.12492642337,45.0084929270287,-0.286301367699283,6.12945207177776,223.762876118699,108746.136986301,108746.136986301,272.219178082192,214.712328767123,12,109.099862399167,149.07492776113,2741.31781256689,170.548493058714,145.861367839656,653.280821917808,617.287671232877,74.1095890410959,0.00402353409703614
Mazama_rufina,FALSE,146.294117647059,101.176470588235,88.5294117647059,279.352941176471,203.411764705882,89,114.411764705882,145.294117647059,146,148.647058823529,142.176470588235,1792.58823529412,228.647058823529,84.7058823529412,32.2941176470588,600.294117647059,296.470588235294,474.058823529412,499.058823529412,3.25869659465902,86.2941176470588,18.2352941176471,1255.61352180032,20.311176552492,0.267058822490713,0.938235303934883,557.293530632468,63260.4705882353,63260.4705882353,190.235294117647,100,10.5882352941176,100.118823331945,106.550587822409,570.742354449104,108.520588594324,101.910000071806,344.911764705882,1275.58823529412,52.9411764705882,0.0933963900760693
