,Aspect,BulkDensity,ClayPercentage,annualPET,aridityIndexThornthwaite,climaticMoistureIndex,continentality,embergerQ,growingDegDays0,growingDegDays5,maxTempColdest,minTempWarmest,monthCountByTemp10,PETColdestQuarter,PETDriestQuarter,PETseasonality,PETWarmestQuarter,PETWettestQuarter,thermicityIndex,OrganicCarbon,PhCaCL,Slope,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Axis porcinus,0.810505094167912,0.420989142350658,0.077593891142723,0.672232393677671,0.459081118668401,1.1595942108423,-0.696451739220966,0.906759290034259,1.15907182796298,1.17628891711191,0.921600930077725,1.25620163676797,1.11847847715612,0.712195598396524,0.12237432794046,-0.429690645852339,0.216019693052255,0.545373046449732,1.00880080382919,-0.319379071207679,-0.239810355128712,-0.0375630114599221,1.05098880837189,-0.20161202841789,0.232235123227872,-0.672677298553719,0.809615614694524,0.900206850318032,-0.744159191824703,1.30721321334346,0.703822588330103,1.06890464823577,0.921545839736356,2.02069146283451,3.42193707577218,-0.420570436288505,1.22737016810243,3.35644104468436,-0.291151561319936,3.74407553391834,-0.388082255905103
Bison bison,-0.169664378280597,0.650326228082016,-0.347179999123186,-0.500713380770414,-0.193776326764022,0.104925564360793,0.0734538895316631,-0.333567152715998,-0.961429017212315,-0.964948100702446,-0.360182766660408,-1.47035895369947,-0.989385906520676,-0.718180633773696,0.10005759855813,0.713586825478794,-0.0661244937967232,-0.890393414020725,-0.949123335360287,-0.364855452376552,0.249413087620204,0.748555647083647,-0.624943767563075,1.43159031574017,-0.0608765436424478,0.0561947287019141,-0.464533801731205,-0.488705423134954,0.387843945504179,-1.79983556521854,0.0689004916061384,-0.934483019431027,-0.443857477919858,-0.163451365022706,-0.466189339196307,0.545510960348162,-1.31056406857016,-0.453724919923529,0.528411389587583,-0.327718588827874,0.167370501184687
Bison bonasus,0.0325074879070119,-0.363465480462336,-0.164827362686184,-0.657932763849081,-0.773589567708407,0.414699214313302,-0.143987750979146,-0.20355684595799,-0.574995438838315,-0.669307233829258,-0.184679713092703,-0.327034369117447,-0.396042874149694,-0.763073131471764,-0.761668181659841,0.426606606985351,-0.472917275573588,-0.023157151259393,-0.459511013502471,0.557854375316697,-0.847738351647354,-0.467418664842126,-0.145684456257702,-1.16671684185698,-0.575827838488831,-0.121874404730072,-0.479473046889565,0.0764068076571509,-0.417085675230715,-0.0666155353044085,-0.215931013955874,-0.337004291659062,-0.066101399431117,-0.100789107155867,-0.340612467387571,0.426252233248557,-0.995801303063571,-0.301412399797303,0.372499942720459,0.0437955362772226,-0.00706661827263579
Blastocerus dichotomus,-0.142945880282039,-0.41768329032234,-0.257368450964597,0.775554655641315,-1.04799669370036,0.252909393278698,-0.83470912150283,0.357327024150397,0.933116804149069,0.956607910659382,0.88042356616476,0.833703211286817,1.11408531432387,0.482507788648693,-0.0226162580877592,0.483770715553953,0.999019555174052,0.67541815977794,0.94319782082637,-0.282918691598868,-0.252059411598289,-0.606296925611945,0.885499164781852,0.111346349061349,0.595972759140635,-0.827783327955781,0.743014477415995,0.956794098537014,-0.866793758782789,0.893996975462648,0.668542170001756,0.820154926411389,0.911663527315416,0.847069651237388,0.429027161466185,0.894659671430732,-0.901704042449654,0.403458584796634,1.08088424819791,0.834445389503674,0.268074097009392
Bos frontalis gaurus,0.193975688037732,0.315247150690766,0.892538481207885,0.754627087995444,0.267928143517825,0.718516931433649,-1.02517549189349,1.09344863196084,1.15687016149445,1.17414838357777,1.07639516282549,1.0735360160331,1.11847847715612,1.07838089173674,0.631433055079254,-0.968166488092971,0.321167956849572,0.11412112548241,1.13663921319148,-0.271860050663485,-0.191653268195186,0.645922301475205,1.04874249986713,-0.44403377515304,0.710731383554767,-1.05867164210094,0.74353787307953,1.10736861142267,-1.07835990975094,0.933942748400096,0.892486378431651,0.899749077639617,1.09147197791076,1.53700606589745,2.78555470596705,-0.243681202505997,0.902311154041606,2.39935412343811,-0.119152651578753,1.23542956838593,0.0226309164461145
Bos grunniens mutus,0.510654246763135,-0.236478136354758,-0.158095173711287,-0.67787048169235,-0.0369736582765681,-0.0683719635569568,0.0674089551266297,-0.224766140799313,-0.918613742072224,-0.896319749320036,-0.436233059975285,-1.31588290792057,-1.08024319778394,-0.664632908564041,-0.848071072072971,-0.140716494990238,-0.81131556824706,-0.246182921192255,-1.01252242791818,0.0108587116143719,0.57134938441215,0.950094141306209,-0.731364736286546,0.657359739324127,-0.125861012280902,0.0742269505885485,-1.17511377100916,-0.666535767723981,0.179339559800134,-0.792198146511595,-0.708284230070961,-1.16509300639018,-0.556789976844684,-0.145665578348758,0.274813479588605,-0.550642832446698,1.03380824146044,0.261956268803422,-0.554584345690695,0.937318936531407,-0.533263154783246
Bos javanicus,-0.192624972425615,0.0254642636366801,0.68624497619139,0.903784107033824,0.382129562195684,0.704667059074542,-1.27441484359822,1.33866513222182,1.37641831198497,1.38760041420962,1.26103479523502,1.13945591811919,1.11847847715612,1.37407284294507,0.834566098895316,-1.45034206989128,0.302268487602482,0.274563396719703,1.37778189293986,-0.266907662311626,-0.970855552492699,-0.0294040572061664,1.21015626424526,-0.596096918076371,1.09386468436872,-1.30181531094405,0.794424251055153,1.32282916432176,-1.34872500107572,1.09827445857393,1.06574324256884,0.977544486668075,1.28792040153102,1.50581072579505,1.77223957908549,-0.0677913429256511,0.361465196271652,1.75330269052586,0.07945167702749,0.551522585675389,0.158060268905496
Bos taurus primigenius,0.660920688183841,-0.210231191647366,-0.270206728885086,-0.641583511779857,-0.698844533347064,0.243488482436137,-0.136338943835237,-0.241705700917173,-0.552970039961043,-0.6595423546404,-0.169070527210701,-0.220340342190735,-0.408877800855675,-0.761285124356354,-0.774877697864484,0.422082897153857,-0.466935305709144,0.130087504769819,-0.426919555766795,0.136939955447766,-0.643137003400419,-0.408664869855311,-0.0933340461891171,-1.22195680105556,-0.605709833862659,-0.142545689782441,-0.427381036479514,0.11301118373478,-0.434967428126013,0.0798813834899174,-0.168023031157386,-0.274881866938534,-0.0353516723668758,-0.17519169460085,-0.375312447669611,0.290584245969304,-0.951453966145272,-0.342168940219056,0.252229669751375,-0.00255445917306297,-0.0899045969495358
Boselaphus tragocamelus,-0.300873729779049,0.520698784216066,0.336456924049136,1.08828975232954,1.02486078498221,-0.62385613030833,-0.325274998753203,-0.218238265169424,1.30546154159344,1.3186138766628,0.949088668742915,1.73845589624661,1.11847847715612,0.870697419324543,1.1156273195188,0.259186150782529,1.2202328176213,0.58224831245958,1.03916267630458,-0.419286577540327,0.858860447649411,-0.44944054072693,1.15872861740482,0.694876594474036,0.0558256585772343,-0.400790951814204,1.56391969540636,0.819079999852171,-0.142994166851594,1.43118467825505,1.01664967775978,1.52336072129181,0.915385204343649,0.0591586464898218,1.29202952725237,-0.566219232511457,2.38309427409469,1.01279463068622,-0.508918504695722,-0.0806771995961398,-0.479797896334554
Bubalus bubalis arnee,0.264300554927425,0.385173897427739,0.0827694956074226,0.568413077287035,-0.0276271926716857,1.23816173005822,-1.05897789250376,1.72028683421239,1.24951441565167,1.26422021580251,1.05986508102125,1.32512380801846,1.11847847715612,0.911684175234635,0.372270106218063,-1.27782153908493,-0.279268268529111,0.241308066983676,1.18557138409042,-0.287985684597064,-0.313353001267641,-0.0836574696253585,1.11789739156773,-0.934790749290825,0.895812391879,-1.04270413926889,0.52299403000695,1.17310550652261,-1.31325952450005,1.16347187817447,0.907742385701809,0.954308376211552,1.11508792508247,2.16960398091675,3.0416013007042,0.0517587960078655,0.490980897186512,2.92012754079089,0.107532230338255,3.47626037110228,0.56044515351313
Budorcas taxicolor,-0.248542808310077,-0.136233781267491,0.126037548932311,-0.114760310213784,-0.552417534260932,0.797351242845046,-0.378310897784272,0.171310702771941,-0.115593971491426,-0.275326961372984,0.232955796603268,0.0780544808616699,-0.0161290436526418,-0.0568123356837446,-0.427159535999738,-0.443631977146305,-0.415321264447429,-0.0122566503976249,-0.081317299386027,-0.0969714226985344,-0.0854646824660762,2.72446023380917,0.139478697467893,-0.395196474603867,-0.130384331887328,-0.393952534390278,-0.30939198120754,0.20525959298133,-0.488612686811905,0.185698202640136,0.00303813121860071,-0.0895738860477599,0.216275754790267,0.709381892469089,1.14702374968107,-0.367353760023428,0.623456956979426,1.18586356421196,-0.337461949774696,2.03277644790913,-0.41424751150165
Camelus bactrianus,0.00635712596720375,0.5530383931969,0.205488828137076,-0.324726587946353,0.93118065987403,-1.12783885726268,0.63015211616845,-0.528862790104434,-0.697395919189696,-0.724538570389886,-0.465998069072263,-0.285471459123655,-0.517974677856518,-0.731454288207072,-0.662023856022239,1.0135462821092,0.130994975286297,0.497709221442364,-0.477894147959288,-0.387382429457023,1.24606404430802,0.674765317462606,-0.368231866171486,0.665079256844684,-0.494637207971516,0.621446262542406,-0.085415887240553,-0.57550586893368,0.75476519784112,0.00633494181104226,-0.537337159177217,-0.162315820726932,-0.501624541359159,-0.78371294622294,-0.722588066331935,-0.558817200920784,0.719175227369837,-0.735060488723042,-0.587874413416579,-0.686541224094008,-0.520630255914305
Camelus dromedarius,-0.467355783089934,0.361193255175002,-0.0526013145026077,0.83756148382652,1.47861541016654,-1.46543852183581,-0.254158536616983,-0.556518437330667,0.834392117188347,0.841613305650337,0.602732345220321,1.03999097710172,0.876040972709805,0.26155961195869,1.70855122311286,1.05676704612594,1.3023242554062,-0.885202199421302,0.694087743291322,-0.425448406302964,1.22311456608027,0.30117573497818,0.813235455105255,0.699817085687192,0.126062760243692,-0.25994555958047,1.14679114799415,0.654472921020312,-0.180649164726225,-0.447076369559574,1.20623422611944,1.09759772402678,0.64142976472708,-0.906129377932909,-0.889691387578529,-0.637601200524481,0.577735858751704,-0.893433049109595,-0.675970266940549,-1.10817286209597,-0.393739342563503
Capra hircus aegagrus,0.0411022610132374,0.331502936195422,0.585033155548377,0.493414834883561,1.1562540058465,-0.974610970744958,-0.00113268124531239,-0.427004453305655,0.414971775639166,0.304684000669931,0.335158360880222,0.817852608829373,0.409348776650645,-0.0310588435817307,1.55314439121308,1.10120772619618,1.00310691583951,-1.00560170956676,0.353401084246925,-0.372318021598842,1.28737310511797,1.23247797360832,0.526273773958192,0.558935890937021,-0.162508277610747,-0.0228234931751624,0.955374370792353,0.396815518395652,0.0583702656409197,-0.850143390495245,1.12218683420061,0.847486812862812,0.376142324973521,-0.488748420755554,-0.362692405796361,-0.600957479778575,0.841701192044848,-0.358644189984387,-0.633849436974401,-1.07691904836995,0.278863665091281
Capra ibex,-0.0469325459539388,-0.150603308971228,0.0841274982467842,-0.317036693101802,-0.752348749809068,0.791035612592183,-0.501443209144465,0.16955435617543,-0.279939601181255,-0.282501243012593,0.100335885123908,-0.347083619325777,-0.340817363827627,-0.348805802242843,0.634061953430587,-0.074344513757461,-0.463549057007438,-1.72273220170053,-0.213972771216525,-0.127784801843906,0.797222781134453,2.29425586482513,-0.0128623406128646,-0.838597770645898,-0.20384331895133,-0.479966508939911,-0.504952856252585,0.279350683977516,-0.719139651660274,-1.46113413826116,0.635448264001096,-0.389069229929697,0.164495931924653,0.419889553424718,-0.130177847462593,1.355363363805,-0.578720340068095,-0.0697101557046589,1.321512287096,-0.0149412917690634,0.75705334168274
Capra nubiana,-0.569970436205323,0.51792388132682,0.00306518685104959,0.639788522309062,1.2646901011279,-1.33821576410979,-0.54957258841734,-0.496849353786145,0.757196186635417,0.785572021928815,0.638005536841946,0.733031117461699,1.10484136753102,0.203966993679338,1.58331434873862,0.665462514039122,0.85023733641705,-1.17435035254079,0.652569588544301,-0.362062480496465,1.44400329402237,0.879457352851207,0.756352372031565,0.294783650780449,0.299613738198602,-0.532008876197536,0.744685124664092,0.756494663799295,-0.583833020979365,-0.45426841105028,1.13634923173595,0.774954648625262,0.696541807417903,-0.792128050296166,-0.727669753153427,-0.639433386561777,1.16353742979439,-0.714677527381823,-0.680375059616747,-1.11495434997992,-0.120037806916371
Capra pyrenaica,-0.344949188813944,0.197152400981623,0.644519586906947,-0.129992526724428,0.0675428873846941,-0.415258840214607,-0.441470866605486,-0.258430483693811,0.0685530613728568,-0.000309366377666889,0.306904036222501,0.209818789822446,0.088744728432039,-0.291161615292895,0.620190835167308,0.32757267560292,-0.181484745732019,-0.811326396738403,0.107643186167085,0.301859951028997,1.10277046347694,0.812235792556509,0.252819023989285,-0.450552885727089,-0.0960824915385932,-0.440461176833441,0.102149126163176,0.459739942065186,-0.581044044358437,-0.418372760490915,0.665401751934568,0.142131360561039,0.363454061240672,-0.263008518830673,-0.451689204976215,-0.0277196612067417,-0.871619771885494,-0.460734081781036,0.139406588954004,-0.614001179503136,-0.0310402696790345
Capra sibirica,-0.163598520814951,0.23786423787521,0.150211603016661,-0.833516277384684,0.110728172277905,-0.473721531174763,0.494279314320038,-0.473332920104215,-1.02097536934757,-0.999129846690881,-0.79859143774794,-1.30364106902612,-1.14737973747676,-0.887826422512961,-0.925370743080187,0.199925793013519,-0.730904605881894,-0.306250532463757,-1.17393289725346,-0.31861446670326,0.90182187089176,2.50822262443853,-0.889640160696981,-0.034724696845841,-0.62342616898783,0.481163761670557,-1.07455249602113,-0.856936171636122,0.512215267543366,-0.92295379046972,-0.923917131509787,-1.12755775103734,-0.821276524677721,-0.621218955152365,-0.569873664825289,-0.482147262129351,0.366588894329823,-0.563220775689692,-0.489783068819698,-0.45930467857805,-0.460212948803041
Capreolus capreolus,0.0966731120513163,-0.326620188977241,0.0477009989963788,-0.672057282694067,-0.987778652757185,0.908873322535363,-0.478019947189665,0.0255479972465483,-0.410451177171249,-0.616172484421072,0.0112207365042343,-0.37456040219781,-0.398152455036853,-0.679331107693887,-0.405803796970872,0.0915831293271609,-0.661127890372492,-0.976571678445177,-0.283854255073109,0.648000943779281,-0.428697924904028,0.0921197135476678,-0.0697768441505127,-1.2673080771435,-0.343376404414827,-0.458330644423155,-0.613623743342257,0.280202325101703,-0.790498427242749,-0.678749159490216,0.092114544817085,-0.438725000017031,0.116657230310512,0.18052459969109,-0.260063910961282,0.977669207811564,-1.29980316966976,-0.208167428890699,0.909399871275081,0.041097072054117,0.348983883291089
Capreolus pygargus,0.697827355167424,-0.0773099174464797,0.0840346433654603,-0.411341225877112,-1.35963637215338,1.00115680359905,0.463869850131314,-0.00262387925710232,-0.516319045053194,-0.620654719637753,-0.323796390412727,0.222904906076739,-0.287659048632517,-0.61016851959541,-0.822406835620768,0.390344538001016,-0.339192577005526,0.135061516246392,-0.330996924153334,-0.158905576941281,-0.04828652773712,0.706350655236488,-0.195777981981108,-0.326878744546934,-0.652534568306964,0.434315668089261,-0.118652240838292,-0.302177248943904,0.348650720974584,0.29464199635153,-0.487622852192545,0.0106641126716311,-0.303943058256559,0.707355293365043,1.12303070564537,0.294981492458813,0.215914218100667,0.990149606293506,0.313456287950534,1.99745374145275,-0.104244081827132
Capricornis crispus,0.0529070821297445,-0.67132875012558,0.140760338190963,-0.383239440305752,-2.24311652856856,1.69486862436002,0.0870130893082843,0.288347826516515,-0.452361434493106,-0.569596759165742,-0.0675481766387914,0.338853098301581,-0.3175408805759,-0.456517543232928,-0.683344208638843,-0.0559457476015085,-0.704204136742614,-0.141819926764491,-0.275018254580255,-0.0200768310044302,-0.516135658305638,1.48167052702957,-0.0408472815640746,-0.703070580926653,-0.565482094184574,0.0447337614394555,-0.143815681675857,0.0145632369586242,-0.113345388841753,0.292954884495268,-0.213737453902843,-0.00472155478181618,-0.0291221487551242,1.41172298592032,1.03231581691587,1.54027147213304,-0.506849369994752,1.20023806035197,1.39812367983454,2.39980373746314,0.492401812426012
Capricornis swinhoei,0.177333480670795,0.0538495136501242,0.0377663825000827,-0.221360123748875,-1.90013475028852,2.0901248141043,-0.997241654194616,2.51998176511475,0.148736723519563,0.151520560082472,0.451659369176521,-0.0809631200792731,0.557408824008931,0.152069660475087,-0.259529594725231,-1.34484067641743,-0.975951679197623,-0.35616662779422,0.303698873010253,-0.19975997336773,0.96476901117359,3.8672265095814,0.31180827020833,-1.42360162657469,0.306905796095867,-0.965708134405914,-0.690528547186693,0.652173669051685,-1.3636264618218,0.0451987684999522,0.362111190475213,-0.28854691284987,0.53513233801862,3.12064919811392,2.89981288558676,1.64870523315755,-0.202060261586474,3.08134828745724,1.6458274154885,4.97524298023264,0.972570065584791
Catagonus wagneri,-0.627000658540863,0.258419074091842,0.330991485734413,1.17829235654005,0.151186428716636,-0.727453152554644,-0.935631341868312,-0.0812369109951912,1.21044368439632,1.22623434843768,1.06471820253147,0.995784336649511,1.11847847715612,0.824450587999491,0.477037467663528,0.147442018168141,1.15103298124799,1.45150187124906,1.18319728754406,-0.357998734989561,0.331756831714432,-0.598063554858386,1.08852881151925,0.535777338375349,0.864369038225993,-0.92400078345988,0.92533855494847,1.05023469145179,-0.880580710276828,1.2618777676147,0.862299114482948,1.01007504130721,1.0631132430083,-0.0118494477856982,-0.081709418159925,-0.309639899848627,-0.0574255849729808,-0.0395347395183067,-0.257184603250979,0.382751991554884,-0.271069107780446
Cephalophus dorsalis,0.493568082373094,-0.0687916970323799,1.71620225448389,0.907103247040246,-1.37605511927926,1.69276257397341,-1.43779520762555,3.61165448091599,1.29340042355687,1.30688765564548,1.19191000062694,0.850926515214032,1.11847847715612,1.4330948047994,0.939920802269007,-1.69321031955316,0.222733337202006,0.341101541951555,1.29793553329932,-0.216781309535299,-1.51069107818671,-0.480985670185817,1.14886720693884,-0.640010988064214,1.82983435050156,-1.42364485299069,0.583303539500745,1.41489736192752,-1.6145969787765,0.997170557530668,1.09742565427388,0.791139743420811,1.30009432979256,3.53345919590649,2.99540064609054,2.38651735407578,-0.516498380255447,2.56089146546706,3.22719050354758,1.94118230514193,3.38150324159786
Cephalophus jentinki,0.514216341672687,-0.0893687546935704,1.89866137567405,0.904529585249273,-1.42421389916121,1.73891794472897,-1.44302163083261,3.7604920585895,1.29467437271512,1.30812623148473,1.19321633593743,0.848576223943658,1.11847847715612,1.43566555293846,0.935514872567304,-1.70165826583305,0.217080915969666,0.339044091886462,1.30004392775745,-0.214386333237039,-1.57259087162432,-0.507364453406261,1.14961545802008,-0.652603786326851,1.86794288157185,-1.42921179457037,0.576356842172209,1.42075309553297,-1.62732271118446,0.99733571973915,1.09857116505949,0.788286366999692,1.30189692661442,3.65370711937346,3.11991040638332,2.50778585714181,-0.518945534061591,2.63526521828233,3.37412647900705,1.98145532699262,3.47246174788118
Cephalophus natalensis,-0.375416805387431,0.244188802864943,0.675734517893846,0.551608009744777,-0.920087553271735,0.0621448497673901,-1.10084014808242,0.425615288371062,0.950853600141777,0.973852214986646,0.981047015799515,0.763869499815619,1.11847847715612,0.645008222338216,0.154709195391989,-0.572364761525135,0.0977630882062232,0.608280846658368,1.00561767545813,-0.322128249181346,-0.0133327070517766,-0.00621789802750943,0.898123658508775,-0.458704351436452,0.855448046779985,-1.08467739069606,0.331032782625136,1.02882279113504,-1.23414423060047,0.922634702837686,0.761847902783873,0.611575746977832,0.992455354212206,0.502265483692149,0.373579024683607,0.415060146595395,-0.397790949311286,0.379912937002375,0.38948131539069,0.843965745460074,-0.0656169643629546
Cephalophus niger,0.541337307877799,0.0358395619174562,1.19505125739534,0.979968484295516,-0.953324694798514,1.39029513532853,-1.43015514071188,2.94065425797883,1.29083512703513,1.30439358885186,1.200650334048,0.81238993111635,1.11847847715612,1.48790919869191,1.0028517014967,-1.65813364555314,0.303762301067074,0.377574160277774,1.28838802682888,-0.243870225686108,-1.22264411362002,-0.422366623549981,1.14711340756401,-0.414550407816121,1.79471895299067,-1.41708851938216,0.631117691433246,1.3832873897705,-1.53924230549448,0.968388869515686,1.0970667873722,0.787506297577223,1.29414356057973,2.95917765816404,2.72374513030485,1.53060775601075,-0.323857883997836,2.3240229274341,2.24330607920999,1.44859970590622,3.29593766442063
