"","Aspect_10deg","BulkDensity_10min","ClayPercentage_10min","current_10arcmin_annualPET","current_10arcmin_aridityIndexThornthwaite","current_10arcmin_climaticMoistureIndex","current_10arcmin_continentality","current_10arcmin_embergerQ","current_10arcmin_growingDegDays0","current_10arcmin_growingDegDays5","current_10arcmin_maxTempColdest","current_10arcmin_minTempWarmest","current_10arcmin_monthCountByTemp10","current_10arcmin_PETColdestQuarter","current_10arcmin_PETDriestQuarter","current_10arcmin_PETseasonality","current_10arcmin_PETWarmestQuarter","current_10arcmin_PETWettestQuarter","current_10arcmin_thermicityIndex","OrganicCarbon_10min","PhCaCL_10min","slope_10deg","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"Bison_bison.csv",2.72933451067266,143.118167912119,14.4981908517341,779.396916546669,51.0246717917005,-0.216645033832115,24.1962746953458,54.0956151504328,9276.40412727912,5858.83970874652,-48.7072349010641,33.1157006727056,2.23369526996888,11.0346912180688,81.2512696937693,5235.71560108502,137.742033735026,67.4044467825316,-161.455007712885,99.5541154349668,63.4732198547588,0.0298711345682898,2.34185783561046,155.160099604843,38.0492979178059,8488.4814233934,223.926856161933,-178.17570058254,402.102556744472,-3.98796510591439,46.2587219204683,112.314958049999,-104.570684936131,598.045210019725,66.557619935149,37.1089330029739,17.5250161953245,178.342638184897,125.597049445786,151.194993194709,161.128863920099
"Bison_bonasus.csv",4.10107978295436,116.431020303981,11.1989537154757,715.471672768304,42.0379917673639,-0.190691118888563,22.4865039223134,66.7842453942674,25533.1380025212,19286.3169203776,-19.7005324560727,121.060362085037,5,8.25929765024407,16.1265900078756,5048.18091553553,125.103134779164,125.103134779164,9.83633407278212,722.876590963556,38.559296226515,0.00209132955938745,69.2466095766916,84.4092279673708,27,8065.6186604493,231.961882582289,-77.0073035615455,308.969186143835,169.281274231413,-28.01788278922,169.281274231413,-36.9634431530441,579.700655297127,77.5086484738502,29,31.0267941731183,212.903635252749,94.0903401529038,212.903635252749,104.704456368765
"Blastocerus_dichotomus.csv",4.63783713521475,116.268418523558,15.6449273270227,1558.41625576782,31.268109251236,-0.183602186109136,10.9664664941642,189.618694579393,94427.7008491324,94427.7008491324,218.957630611267,210.009075443704,11.9835465804272,74.8617999502192,75.3227952854857,4862.61146739291,189.204742914787,147.381207955473,541.676377164979,129.196785296726,56.7063393756547,0.000440322811626423,218.369445586464,118.038797168453,51.811277088367,3817.08483177708,337.25663809087,108.396460474719,228.860177616151,245.006820701911,170.093960172912,267.049441335612,169.823001752931,1269.38938338949,167.064381292223,45.6354901298983,33.0991035135886,434.897754221761,174.086193289316,372.963888554596,176.504620938772
"Bos_frontalis.csv",3.56608364216264,132.244589641918,27.5011719068049,1541.68480853256,64.8554051480888,0.0389814047458714,8.70407076834072,330.905012295325,104341.092181366,104341.092181366,258.03044798672,230.074045426195,11.9999837974744,103.724999771792,116.77508554554,2541.58998118299,159.688576561334,122.127658146298,609.313179717663,178.68716143654,56.5871685225518,0.0241817942700358,241.285559695979,102.761477035841,53.1445399509134,2797.11055929365,340.036282528712,135.585816469654,204.450466059058,251.179299871675,211.726845883856,276.057243281667,203.111844987707,1740.29341143245,427.451061186882,11.577255438001,94.6853212106042,1031.72031871598,55.365146752032,445.975346691583,122.806275624291
"Bos_grunniens.csv",3.55997049784466,122.04049318481,17.8429355625338,708.958736406962,50.2218243587809,-0.232572036151777,21.629582002506,82.4774157221238,14602.0373124995,10169.0677485701,-35.6826638920265,60.6034443695356,2.15250575546286,16.6434505686273,20.6786809874241,3796.32374111643,106.036874155094,104.041414688178,-120.618989240383,283.603830930764,60.6595161529307,0.0430517799174516,12.8078439808439,121.635323867648,36.3510406550324,7701.0178756733,172.184056484168,-165.063106269197,337.247162753365,104.784746467325,-76.7827100183822,107.048767012941,-89.4771727779992,630.609870154262,129.140440769282,13.9490372490103,80.6006060523845,340.355892400409,47.9194409958174,337.678001947254,51.8582086610311
"Bos_javanicus.csv",2.74655539247647,129.035414060848,18.0077021644,1622.05846871602,74.2821087785313,-0.169970686285171,4.59066170294764,311.107453039569,118219.905340965,118219.905340965,299.979604289793,247.489139347038,12,119.168475008296,126.96249318125,1622.21561267821,155.386512230059,133.667341113191,722.88309360417,128.42381846417,49.244417773508,0.00262290999405288,273.579945344097,90.3920398026457,62.1425810147444,1405.53828640303,337.739312108166,193.416926895004,144.322385213162,279.46880933191,254.997080871452,288.215007971081,251.379203380124,1345.11511177319,301.907672270539,0.906068647586181,104.29879764251,870.714401412827,8.22094601970907,312.467369203929,9.87159714770333
"Bos_taurus.csv",2.8986722384827,134.438774641342,25.4162680612883,1673.03769608176,67.2387226568898,-0.545540151678287,10.1554605064531,111.893230885709,88118.3427712491,87708.4298239635,218.522107984314,179.73185666334,11.4713907586674,96.4271188679012,116.331016153422,3755.69788660676,181.696043841753,161.728131698157,479.877299775496,117.104942622337,62.1221191406025,0.0112862017296883,203.764430957706,141.050379702314,59.647150429871,3550.51012126384,324.261060840114,79.078530144979,245.182530695135,233.727595915449,172.458958898075,246.560111615031,155.844981650976,704.87055847723,131.230195551569,18.3957219647714,59.2278806443837,325.618664518884,65.9525910818733,237.859518589043,89.3621611018492
"Boselaphus_tragocamelus.csv",2.73502577062177,136.370330015631,22.7524436507682,1742.54071102752,84.0232592416653,-0.556228964745257,18.395080701823,78.8637187734946,110934.670792897,110934.670792897,234.479690000151,278.451047370992,12,95.1932048901693,150.263103282893,4521.54571583483,200.567526468034,141.963410385822,579.477171318515,86.984896481462,69.1731449823722,0.00466994861719987,256.60300112192,134.658138881346,40.4537077158514,6047.86468702984,412.310071961784,82.6638838022988,329.646188159485,291.717667098078,237.287394962477,327.803408883084,171.494027832779,765.429396728651,267.980982238004,2.23458518643977,142.349816356271,631.077057940584,16.9530414002686,204.157000071194,25.2573800185658
"Bubalus_bubalis.csv",2.97803171266662,131.021946774835,18.5145901708969,1759.98608087368,74.5810221435694,-0.248570920265405,6.98732328153367,247.4694360854,115732.522755406,115732.522755406,293.001219089908,243.149871854587,11.9953522706556,122.467420134609,128.582732345851,2281.21042907382,172.360260414478,149.11794964675,697.581309370618,101.855504930808,61.4569571166659,0.00543623041494887,267.71881080443,111.747371593577,58.3084327230306,2311.4323099054,353.763526040223,161.078225209726,192.685300830497,281.14822487435,237.118077099918,292.918769116397,233.091907038728,1315.29511381582,293.550543507608,4.15666883120736,102.52013060974,820.346873443172,17.4609246446516,422.622815929133,36.1286082049587
"Budorcas_taxicolor.csv",3.05056757307587,120.586855354747,17.4665442488086,920.333914298175,47.9391164727644,0.0345886019270685,18.1780663314406,123.411717852632,34398.3176903168,25505.4791630258,49.0366296570619,128.146216686071,5.25581361719772,37.2523458532103,37.31682049524,3349.26099826314,115.737416435551,110.551252248673,77.4863702629968,315.099498586037,60.6400234800133,0.0920344525025575,86.3069154928369,101.94736279377,35.5702263757527,6302.86271317806,217.189709815604,-67.2920291143915,284.481738929995,160.434760513894,2.67223392263684,163.819804959452,0.902682603839245,971.997293277485,195.406211719965,6.00703620035722,83.0542713087552,532.499063261136,24.2786661472169,517.830336225022,24.7089104987177
"Capra_hircus.csv",2.87574565466463,139.345921228949,25.1985754931085,1438.59139714953,75.2543925395493,-0.704251802185763,14.7454706380907,54.9591081731018,73619.4646843821,73450.3806292861,153.200253638412,167.980762268509,10.7956744204803,53.973683649819,123.38221304416,5792.00856069461,190.245916011377,110.933915761875,360.647636865991,105.968825458623,70.9889075148488,0.012983751420093,170.202274843477,134.827928583785,47.6693346828256,5233.7267818867,318.197438448455,37.9672074184363,280.230231030018,164.598081440987,174.559170841625,236.313182409083,102.261614995013,398.110795173836,49.2465833241146,20.9979538771018,24.3290195549447,133.518362249746,71.1737838341158,96.8093650886062,103.590055948362
"Capra_ibex.csv",3.10662129107491,109.13224909554,16.7733042443495,529.669767903147,8.57241792153978,0.598801222756673,15.8955266915143,227.951956518953,11674.7224837309,7061.52276356144,-19.3151916330511,68.7177872601081,1.64412394125991,12.3072474918236,60.7340694689152,3036.54045379561,79.7938001655917,38.4380665241669,-76.5717892572724,385.140834320246,61.4042967546934,0.1007685141626,24.2710438174802,68.088360019654,29.063610469703,5701.35324442714,148.315753282481,-81.5627625389253,229.878515821406,15.9913774273119,60.3651324630367,97.4953169101118,-45.2377521034647,1430.3150667586,143.681897764294,94.6180288585862,13.2353441094956,406.82062817862,310.338399204191,353.871223180818,353.026132926271
"Capra_nubiana.csv",2.53665424382505,135.653358774036,19.3668690858189,1480.79850585115,90.3889449334739,-0.896799705714548,15.4285881751013,19.2459419605787,87206.76012039,87206.76012039,167.069093181206,205.273477498977,11.8621972243304,59.9214035361321,186.327628246607,5252.67179461447,185.244077996335,60.3770321319372,438.3126949613,125.846274538902,75.8869309244448,0.0327072518800144,201.659301597218,123.440170725785,45.0007014366001,5483.29741198223,340.186356810691,69.5843001828767,270.602056627814,127.15353631103,265.804413258715,265.804852324625,126.86396193072,150.898160113643,34.0595414632364,0,99.7701089562257,93.2823456682592,0,0,93.2721501769606
"Capra_pyrenaica.csv",2.55551409189804,130.630175687287,24.0903086928656,1022.18770709886,59.7863044452738,-0.484421370533685,16.8335492695091,67.0225790308633,56530.1892495532,51739.8904226279,97.4250287039303,164.378649623901,7.35310945000898,34.2495393400073,123.772180150773,4677.25709526325,135.127290883896,76.2776667487572,240.173108762045,585.36784918571,72.9105772873368,0.030711454228612,130.751020561946,102.439167096603,37.4935832234232,5905.30666505353,281.179160078764,11.3628398426846,269.816320236079,131.360671541326,175.735317000086,210.440181882401,61.0039580821045,516.764239682527,67.5327852724843,18.0794235641301,33.3555362548301,174.629443885997,81.8975897209162,93.9675898818463,116.81990474077
"Capra_sibirica.csv",2.96791977273126,131.140078637767,19.7024950437778,637.06521992117,62.5780892824217,-0.520014275319393,31.3712700526136,24.4845404643564,9385.85663020766,6590.0278461206,-135.708536330478,60.7051786752162,2.18212393902991,3.15230381564686,10.5424291898419,4666.28793433074,114.609091928531,104.184300379629,-195.974680700385,130.173052208517,70.3513561388744,0.056263436579784,-21.9735567099477,115.8101870711,26.4415021782163,11071.8763177288,186.046496573208,-244.965187187512,431.01168376072,90.2980515587361,-150.755633701132,111.740692874023,-172.766553659171,271.753016752991,53.2916504849171,4.61429148980205,76.719310126267,141.71173930557,18.7472559169728,121.704614512049,28.8899052396032
"Capreolus_capreolus.csv",3.2022673294577,113.173165703518,15.7623441788014,619.75519537686,32.6068659204862,0.179265052942666,16.5365720318062,126.296473148932,30305.5783646415,18914.8570113193,22.5857590260091,115.512938017669,4.6735898867087,10.0552471667183,45.4415804553056,4119.94026950442,105.21520265885,57.9586827963595,68.7795851101086,960.140567984912,49.9864307529246,0.0130886171349087,75.0872816884967,73.2528717407611,30.7109901108392,5909.80442108359,204.250593432843,-34.0019489386394,238.252542371483,101.590061157157,43.3657130793322,151.873263400832,0.73169836924189,807.407056444279,90.0436937892606,45.8493264416452,21.15662567527,256.362458846888,149.730054229122,214.572767854291,194.675705503049
"Capreolus_pygargus.csv",3.76719420297174,120.623102387145,20.0021798560669,853.516895033703,23.4757729893634,0.151827962004329,30.0316501209284,115.725896413486,32123.0551890258,24256.9798486834,-35.6854737102401,166.823863257611,5.67076234034707,17.4584628124828,19.5728826369606,4764.57917732869,127.616195787949,121.948289708175,82.5622985698392,275.682875662502,58.4018443955462,0.0380168672216961,68.8465718342268,105.592945246272,26.1065945587265,10527.8530938682,262.253642682217,-136.042020278067,398.295662960284,194.904503328666,-60.2474207619793,200.157949130616,-71.1087700044706,1159.56330362175,238.318528763303,28.3588161209234,69.1555050137899,595.612420497595,99.8330519036883,581.390559300785,101.883881894354
"Capricornis_crispus.csv",3.20046078670275,107.86237389726,18.495494671741,863.931963636404,2.42001202710121,0.456518524715508,24.688948155212,174.155816480812,32195.1130888757,24819.2356396921,14.9044404800777,173.126865005974,5.49490354466279,24.930040933796,29.3008450866379,4018.48424924509,110.26099205952,107.548529948701,95.2596717155799,362.213176093034,52.736226357829,0.0469997957785714,87.723710439856,94.3183512592839,27.5833362423538,8508.86910577416,257.917442189081,-77.7026995652085,335.62014175429,189.907129442162,-10.161668435482,196.486313333939,-19.8697979431683,1644.27095449098,231.542823349,65.6135778427702,44.8145312228509,658.088100692781,209.729809991406,655.071095730278,225.479616953173
"Capricornis_swinhoei.csv",3.48885483512395,123.093131238097,18.0603057481867,964.182019540383,9.70282657483659,0.652016801557906,8.80018395224841,622.404837057899,59678.1827226424,59578.9476286403,126.30332171578,141.872231357321,9.58726392498577,56.688915633214,58.0000311709191,1839.36003082702,98.0686649239774,98.7627099142376,308.21165748226,270.174047840468,69.3786137774785,0.0901911956871106,137.951604609233,74.0658575528524,45.8139590283557,3172.64632043648,209.349491776599,48.5550230481581,160.794468728441,171.5069245213,105.806617725042,172.963385989114,94.058959462916,2852.52488228121,450.050178746101,70.9817502811721,55.3490130834985,1221.65330433312,240.939615196642,1151.45615809687,291.367415713473
"Catagonus_wagneri.csv",1.76521898638305,130.980094416,22.3768250400001,1798.61131148003,61.584852016956,-0.61522014308365,9.4169294665275,104.151475933753,107506.306545516,107506.306545516,258.852841043403,223.833192511386,12,92.7818862493355,113.349308603029,4306.3857022493,196.776372939098,186.345008406142,636.330348275165,125.044105104,63.34641252,0.000621302505134783,248.688881598534,129.552750719237,57.4398194197453,3290.98445044618,354.548209344737,130.522775632613,224.025433712124,280.096603508017,213.778046024976,284.874826576149,201.9173336,691.275084092549,105.689179301516,10.200076094096,58.4901414642106,292.99021146091,44.4079381015161,276.512814255865,71.3144706949561
"Cephalophus_dorsalis.csv",4.00409617732522,123.301115905787,32.341140589019,1630.29651879245,23.3718946839193,0.461991915413837,2.30520900211368,828.424579802036,110140.749849495,110140.749849495,283.518537610409,211.497332097852,12,123.19184565073,140.807642818049,1246.273844763,153.594389776239,132.490142836265,669.242359083999,220.568338870648,41.8226844169138,0.00350073541763045,254.897129210166,96.394183889439,76.6710624492049,731.386632952631,323.045665951106,197.774602269182,125.271063681924,254.608003355873,255.465591222072,264.582110536653,246.158547233271,3078.61790998159,451.567374959932,91.3765829952543,45.3277205455106,1067.91989283296,392.237270329624,572.123543411486,814.969310299748
"Cephalophus_jentinki.csv",4.1675283770787,123.211591141156,32.3685437599694,1629.5772038308,22.2267376083092,0.483501046585993,2.22461060787575,857.965633121347,110155.620958386,110155.620958386,283.636022176272,211.070527046053,12,123.260659200663,140.572355152756,1231.30983127072,153.36482921123,132.463737337425,669.525611013396,223.889583659704,41.5941615009489,0.00312541600113125,254.933920152824,96.1187192090751,77.3277968432752,703.23229685168,322.464048488371,198.709562651595,123.754485836775,254.537395651579,255.571227287967,264.279484658718,246.398610839247,3166.6431904515,465.69551139067,95.3191565321571,45.133915893173,1091.45899030252,408.375160644764,581.106500001492,834.728996392582
"Cephalophus_natalensis.csv",2.34283244759351,132.466928845401,21.5895094943485,1386.42761562359,29.2704521079449,-0.266134899202899,7.76149848984015,187.022232894015,93239.2194059113,93239.2194059113,233.394136569018,204.074238414423,12,76.4735909588728,78.5507408977564,3370.98155753051,146.502457146866,145.812949078214,550.866524939391,123.400631962595,61.8953589364976,0.00612395491407947,215.713525131276,102.234835056203,54.8412780478556,2700.36746657169,298.768137796102,114.143877963742,184.62425983236,247.365663821591,180.047512338858,247.664396905354,178.555694709493,1008.97366245384,140.403954574597,37.123279565611,42.3097320795262,385.184535246848,121.163194515496,374.048489233162,122.554852007774
"Cephalophus_niger.csv",4.00597447377226,125.707562226931,27.3500812346587,1670.00299066509,34.4231300945737,0.313643230470409,2.44600855120951,684.572196603105,110018.020990064,110018.020990064,285.422185086023,209.124731009444,12,125.573379737989,144.647345729194,1306.33594763272,157.152325841059,133.312656986524,665.814829296089,209.268562803952,45.434661675622,0.00524671584276844,254.588643668675,102.390526509126,75.4029164479005,775.688015812667,327.254837595751,191.343915005206,135.910922590545,251.843106646917,255.374915389471,264.322252886236,244.825956519992,2648.04634066197,415.414229947877,64.1715137572618,51.7418797441238,983.398892377436,287.336048585985,477.769006506939,782.324156422662
"Cephalophus_nigrifrons.csv",3.02517290412632,107.050433110127,31.5328516738147,1386.40881784231,29.0020676148168,0.0621668270552921,1.11542598998018,403.627558748919,67742.0201174551,67742.0201174551,205.564330126199,101.14864915266,11.0095724218956,105.838143102623,112.513484309425,825.053595226464,123.491583431247,116.795994583322,375.837846503567,422.564229109717,52.3776549382105,0.0639956848083079,156.622188146938,114.691648158635,87.2824648802637,347.422762729542,223.931406743852,92.4970682455292,131.434338498322,157.192446116257,154.764779194417,160.386691156572,151.990635907016,1502.29429279679,199.089886958672,48.8178536562938,37.1703761440224,512.000930428867,206.41012497792,411.854600010351,288.174285611296
"Cephalophus_rufilatus.csv",4.22235018791918,138.844549109102,19.3643768597645,1973.92971301516,79.0725380242797,-0.507869423119356,5.73878249034303,156.629269619252,120926.35340928,120926.35340928,302.759658639003,248.348818085277,12,141.249749538679,166.714382662128,1965.984880902,187.042640824337,140.195740630481,730.451621193645,135.758252207194,61.7080851083853,0.00543921037902436,279.925185492715,132.551280172021,63.8095820599941,1864.36168281436,386.719023342425,180.378951571763,206.340071770661,261.515221532269,272.077795710247,307.750868185062,260.719855521897,965.78408001643,240.081554435622,0.32937623076923,106.202999046854,626.828833477534,4.75221281988323,133.63545481705,572.268461574281
"Cephalophus_silvicultor.csv",3.87558213911362,126.221890375924,29.2258334884266,1676.2964816843,33.8637072928509,0.27248316822707,2.28305535612766,665.791976262841,106776.267304238,106776.267304238,283.044095185234,198.89206988583,11.9662492499985,126.902645881379,145.949222412463,1258.84162850772,156.587349213138,134.180431712547,644.708440912156,197.846462142109,44.754328061806,0.0115830046933937,247.06179340669,106.694204414988,76.7977078572647,729.845419591151,321.220887289809,181.771998652452,139.448888637358,243.640711893937,248.047330907536,256.189657373194,237.966885584158,2583.5820022888,389.584815530454,66.9450769894516,49.1619250948172,946.577062199746,288.046810870603,459.767431715487,757.925831416047
"Cephalophus_zebra.csv",4.21331851314742,123.168375390836,32.6211384409471,1628.7597339153,21.9362139766699,0.485334226825631,2.2201826954917,860.472654747257,110131.705435612,110131.705435612,283.606734421633,211.013521117646,12,123.209391032274,140.508891261004,1231.39334187026,153.293447496124,132.367431933523,669.486079415185,223.740627703715,41.5358400069614,0.0032178080075291,254.884778862882,96.0564342713687,77.3820517828378,700.87848229024,322.377420821804,198.792739257042,123.584681564762,254.476950569611,255.578617638603,264.195636051982,246.348856658399,3173.03442479414,465.927117420525,95.8372279605297,45.1030187718807,1093.10587588359,410.116850305562,581.832220503288,836.335391742378
"Ceratotherium_simum.csv",2.61272511433217,128.587716185943,25.6178210199872,1591.88733067545,56.5781325965695,-0.540550321990862,8.05717272892226,116.329353389927,85945.0547385883,85945.0547385883,229.560294313569,170.358396825279,11.9142767820986,95.9047547745414,100.333465987835,3138.32308437508,164.866945402649,159.583368004329,485.056896973202,114.632779724108,61.0501458231541,0.0116575216262122,198.688945389996,137.653873601834,61.7343581675053,2822.03749551682,298.808246015919,74.5246027411481,224.28364327477,226.933617479747,161.455100886499,229.971244247846,158.889015024429,717.362702736481,127.243063589168,14.7468093806345,67.3920869916433,330.223126301309,52.6723740902053,303.270624541426,66.2608714584666
"Cervus_elaphus.csv",3.24470318623643,83.7532766141688,15.1207116219292,577.247801095906,23.4759357247971,0.382466584020312,14.6178246244376,185.816789716631,26674.6708845182,15976.4197402065,26.081150679183,101.412903502233,3.89766886416234,10.0957197937749,62.5384242075327,3742.72321561594,96.6914634581032,29.5421375644008,61.5370780231195,2382.41597169241,45.3870394787302,0.0273294583920797,66.5459900236245,71.3375839686921,32.4739656900861,5199.16060777893,185.57746512349,-31.9823559598463,217.559821083336,50.5629941552557,65.2592973666979,135.595582082958,2.19108946708045,1081.80052103296,123.041902999492,60.2264706748574,21.6369432966362,348.244007926865,196.199678281678,243.899803171194,298.155837791569
"Cervus_nippon.csv",2.93918481029373,109.869141606609,22.0124903220294,961.698489058105,4.60472448678343,0.380751915757957,23.964066124886,174.828342571566,48789.2865531511,38188.9400524368,50.993147810596,199.184777386106,6.90310916916675,31.9619397848609,33.9091516723509,4076.69708898972,119.106527983246,120.857717465672,183.449544633988,386.368352522162,54.4312059042954,0.0345218541461045,118.019439459453,95.1532990271929,28.2711261047482,8262.37529537617,284.6973820223,-46.3989286564317,331.096310678732,216.426711112092,18.9289310179991,224.002038365201,13.2964647144727,1620.46609573409,235.149250350491,57.2972445174219,45.4675962505612,635.118785522793,189.121584730797,613.842758144536,195.062684592964
