"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80634,"Pudu mephistophiles",3.72075,-76.067
"2",80634,"Pudu mephistophiles",-0.367,-78.133
"3",80634,"Pudu mephistophiles",2.483333,-76.3
"12",80634,"Pudu mephistophiles",-0.37686,-78.14057
"14",80634,"Pudu mephistophiles",2.5575,-76.0702
"17",80634,"Pudu mephistophiles",-9.738,-76.171
"18",80634,"Pudu mephistophiles",2.4,-76.45
"21",80634,"Pudu mephistophiles",2.835757,-76.718903
"22",80634,"Pudu mephistophiles",-9.666667,-76
"25",80634,"Pudu mephistophiles",2.4,-76.416667
"27",80634,"Pudu mephistophiles",4.090194,-75.710278
