"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81266,"Oryx gazella",-3.4,38.13333
"2",81266,"Oryx gazella",12.7,24.81667
"8",81266,"Oryx gazella",-3.58333,35.83333
"12",81266,"Oryx gazella",-23.31667,24.48333
"13",81266,"Oryx gazella",32.95,-106.52
"14",81266,"Oryx gazella",-24.754534,15.325097
"15",81266,"Oryx gazella",32.465743,-106.490479
"16",81266,"Oryx gazella",-26.037042,20.632324
"17",81266,"Oryx gazella",-25.915159,20.639305
"18",81266,"Oryx gazella",-26.013933,20.661278
"19",81266,"Oryx gazella",-26.10468,20.661264
"20",81266,"Oryx gazella",-23.237738,18.389986
"22",81266,"Oryx gazella",-3.364002,38.746719
"23",81266,"Oryx gazella",-26.467808,20.612453
"24",81266,"Oryx gazella",-23.460232,15.765564
"27",81266,"Oryx gazella",-24.729681,15.314255
"32",81266,"Oryx gazella",-18.994118,15.866809
"37",81266,"Oryx gazella",-19.165276,15.935669
"43",81266,"Oryx gazella",-19.886126,13.936828
"45",81266,"Oryx gazella",-24.274197,16.235218
"49",81266,"Oryx gazella",-30.559482,22.937506
"50",81266,"Oryx gazella",-18.858737,16.924889
"51",81266,"Oryx gazella",-24.436026,18.019067
"52",81266,"Oryx gazella",-24.946018,18.84758
"53",81266,"Oryx gazella",-25.61801,19.907527
"54",81266,"Oryx gazella",-24.457465,15.776145
"55",81266,"Oryx gazella",-25.756825,16.116387
"56",81266,"Oryx gazella",-23.005235,15.41017
"57",81266,"Oryx gazella",-26.433361,20.638815
"58",81266,"Oryx gazella",-22.402211,22.093656
"59",81266,"Oryx gazella",-26.001322,16.116099
"60",81266,"Oryx gazella",-22.486456,16.709778
"61",81266,"Oryx gazella",-23.062411,15.459976
"62",81266,"Oryx gazella",-19.232485,16.101913
"63",81266,"Oryx gazella",-32.307116,22.455868
"64",81266,"Oryx gazella",-18.855591,16.32932
"65",81266,"Oryx gazella",-21.505342,23.836212
"68",81266,"Oryx gazella",-19.066439,16.507711
"69",81266,"Oryx gazella",-29.12335,24.383248
"70",81266,"Oryx gazella",-28.576512,20.143508
"71",81266,"Oryx gazella",-18.812515,16.940081
"72",81266,"Oryx gazella",-28.562665,20.098368
"73",81266,"Oryx gazella",-24.69559,15.574387
"74",81266,"Oryx gazella",-26.449507,20.616241
"75",81266,"Oryx gazella",-26.449533,20.616231
"76",81266,"Oryx gazella",-27.670443,20.791573
"77",81266,"Oryx gazella",-26.064284,20.451003
"78",81266,"Oryx gazella",-30.088049,17.603764
"79",81266,"Oryx gazella",-20.118109,16.195797
"81",81266,"Oryx gazella",-22.204889,17.5807
"82",81266,"Oryx gazella",-18.996081,16.614075
"83",81266,"Oryx gazella",-19.039488,16.321564
"84",81266,"Oryx gazella",-27.244147,22.404728
"85",81266,"Oryx gazella",-24.723133,15.766754
"86",81266,"Oryx gazella",-29.166102,24.321843
"87",81266,"Oryx gazella",-18.76541,17.030394
"88",81266,"Oryx gazella",-19.039463,16.301591
"89",81266,"Oryx gazella",-18.976703,15.503691
"90",81266,"Oryx gazella",-33.563479,26.14776
"91",81266,"Oryx gazella",-23.893345,16.004509
"92",81266,"Oryx gazella",-19.19725,16.428467
"93",81266,"Oryx gazella",-33.536888,25.878553
"94",81266,"Oryx gazella",34.316498,-106.645891
"95",81266,"Oryx gazella",-2.903414,36.049939
"96",81266,"Oryx gazella",-2.25,36
"98",81266,"Oryx gazella",13.5966783633697,40.6459841879222
"100",81266,"Oryx gazella",-2.983333,38.516667
"101",81266,"Oryx gazella",-26.387718,20.591297
"102",81266,"Oryx gazella",-18.505693,20.798414
"103",81266,"Oryx gazella",-33.467527,20.573944
"104",81266,"Oryx gazella",-26.073158,20.507469
"105",81266,"Oryx gazella",-29.143291,24.281408
"106",81266,"Oryx gazella",-32.164156,25.460854
"107",81266,"Oryx gazella",-20.061,24.705
"108",81266,"Oryx gazella",-22.700598,17.077937
"109",81266,"Oryx gazella",-30.2783,17.433765
"110",81266,"Oryx gazella",-33.472473,20.624948
"111",81266,"Oryx gazella",-24.548549,16.022186
"112",81266,"Oryx gazella",-9.171458,13.310752
"113",81266,"Oryx gazella",-25.8172,20.737553
"114",81266,"Oryx gazella",9.166667,44.799999
"118",81266,"Oryx gazella",9.216666,44.5
"120",81266,"Oryx gazella",9.583333,44.066666
"122",81266,"Oryx gazella",-4.52452,37.35083
"123",81266,"Oryx gazella",7.833334,41.033333
"126",81266,"Oryx gazella",-20.813774,16.65271
"127",81266,"Oryx gazella",-22.846665,16.811526
"128",81266,"Oryx gazella",32.578477,-105.991158
"129",81266,"Oryx gazella",-18.981623,13.31543
"130",81266,"Oryx gazella",-17.802304,12.368116
"131",81266,"Oryx gazella",-25.76805,19.999237
"132",81266,"Oryx gazella",-24.614892,15.703433
"133",81266,"Oryx gazella",-33.471535,20.625083
"134",81266,"Oryx gazella",-29.68301,17.96402
"135",81266,"Oryx gazella",-26.150507,20.54718
"136",81266,"Oryx gazella",-22.40306,22.009397
"137",81266,"Oryx gazella",-22.424592,21.957985
"138",81266,"Oryx gazella",-22.420671,21.979753
"139",81266,"Oryx gazella",-22.46044,22.43598
"140",81266,"Oryx gazella",-22.41131,22.12648
"141",81266,"Oryx gazella",-22.413853,21.923051
"143",81266,"Oryx gazella",-22.395158,22.043375
"144",81266,"Oryx gazella",-22.405205,22.078346
"145",81266,"Oryx gazella",-20.434734,14.425049
"146",81266,"Oryx gazella",-20.28943,57.409864
"147",81266,"Oryx gazella",-25.473675,20.464981
"148",81266,"Oryx gazella",-21.327437,23.339081
"149",81266,"Oryx gazella",-19,16
"151",81266,"Oryx gazella",34.291389,-106.613609
"152",81266,"Oryx gazella",-29.154868,24.362176
"153",81266,"Oryx gazella",-29.132652,24.386953
"154",81266,"Oryx gazella",32.884269,-106.26676
"155",81266,"Oryx gazella",32.548411,-105.417707
"156",81266,"Oryx gazella",32.490868,-105.801601
"157",81266,"Oryx gazella",-21.917747,23.10328
"158",81266,"Oryx gazella",-21.644142,23.387678
"159",81266,"Oryx gazella",-24.7427,15.2891
"160",81266,"Oryx gazella",-24.5027,15.77
"161",81266,"Oryx gazella",-19.168765,16.023205
"162",81266,"Oryx gazella",-18.958443,16.685883
"163",81266,"Oryx gazella",-19.168753,16.023208
"164",81266,"Oryx gazella",-18.95849,16.685913
"165",81266,"Oryx gazella",-18.828295,16.92229
"166",81266,"Oryx gazella",-18.82816,16.922461
"167",81266,"Oryx gazella",-18.786906,16.930613
