"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81293,"Kobus leche",-17.832375,25.046082
"4",81293,"Kobus leche",-17.984121,23.295801
"5",81293,"Kobus leche",-19.316328,23.851318
"7",81293,"Kobus leche",-15.896864,27.238006
"8",81293,"Kobus leche",-19.33,22.53
"9",81293,"Kobus leche",-19.42,22.53
"10",81293,"Kobus leche",-19.381924,23.231268
"11",81293,"Kobus leche",-20.29376,23.74503
"12",81293,"Kobus leche",-20,23.416667
"13",81293,"Kobus leche",-17.86667,21.4
"14",81293,"Kobus leche",-15.8333,17.85
"17",81293,"Kobus leche",26.482394,-97.482958
"18",81293,"Kobus leche",-19.586848,23.526536
"19",81293,"Kobus leche",-19.070666,23.716773
"20",81293,"Kobus leche",-19.694675,23.329633
"21",81293,"Kobus leche",-17.823223,25.145988
"22",81293,"Kobus leche",-19.5,22.5
"23",81293,"Kobus leche",-19.48587,22.43417
"24",81293,"Kobus leche",-19.116625,23.827286
"28",81293,"Kobus leche",-19.485205,23.039703
"34",81293,"Kobus leche",-18.126242,21.681618
"35",81293,"Kobus leche",-17.792498,25.21431
"37",81293,"Kobus leche",-18.573036,24.071732
"39",81293,"Kobus leche",-17.861786,23.282089
"45",81293,"Kobus leche",-19.24338,23.264414
"46",81293,"Kobus leche",-19.162884,23.762268
"48",81293,"Kobus leche",-17.843953,25.123476
"49",81293,"Kobus leche",-15.588548,27.289352
