"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80928,"Nanger soemmerringii",9.162863,40.10319
"2",80928,"Nanger soemmerringii",9.1461509388867,40.4908302659329
"5",80928,"Nanger soemmerringii",9.166667,44.799999
"6",80928,"Nanger soemmerringii",9.216666,44.5
"11",80928,"Nanger soemmerringii",8.966666,40.25
"14",80928,"Nanger soemmerringii",8.2,39.966671
"15",80928,"Nanger soemmerringii",11.570697,40.595963
"16",80928,"Nanger soemmerringii",9.178046,40.142558
"17",80928,"Nanger soemmerringii",9.040813,40.112924
"18",80928,"Nanger soemmerringii",15,34.666667
"20",80928,"Nanger soemmerringii",8.948942,40.04321
"21",80928,"Nanger soemmerringii",8.96651,40.19949
"22",80928,"Nanger soemmerringii",8.943944,39.982133
"23",80928,"Nanger soemmerringii",13.89892,16.48333
"24",80928,"Nanger soemmerringii",4.566667,45.25
"35",80928,"Nanger soemmerringii",8.833333,40.066666
"37",80928,"Nanger soemmerringii",8.842881,40.011433
"38",80928,"Nanger soemmerringii",8.944766,40.042419
"39",80928,"Nanger soemmerringii",9.371838,40.333557
"40",80928,"Nanger soemmerringii",7.520427,38.652649
"42",80928,"Nanger soemmerringii",12.999999,40.999996
