"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81270,"Kobus ellipsiprymnus",-2.44415366053671,34.8257913651229
"2",81270,"Kobus ellipsiprymnus",-3.58333,35.83333
"5",81270,"Kobus ellipsiprymnus",-23.57,15.03
"6",81270,"Kobus ellipsiprymnus",-17.878109,23.303995
"7",81270,"Kobus ellipsiprymnus",-17.832375,25.046082
"9",81270,"Kobus ellipsiprymnus",-3.565506,35.748138
"10",81270,"Kobus ellipsiprymnus",-24.417767,31.514282
"11",81270,"Kobus ellipsiprymnus",-13.03667,31.486816
"12",81270,"Kobus ellipsiprymnus",-0.350187,36.083221
"13",81270,"Kobus ellipsiprymnus",-20.546892,28.497313
"14",81270,"Kobus ellipsiprymnus",-3.264262,36.852951
"16",81270,"Kobus ellipsiprymnus",-19.046541,26.585541
"17",81270,"Kobus ellipsiprymnus",-7.672205,38.085823
"18",81270,"Kobus ellipsiprymnus",-4.077973,36.044769
"19",81270,"Kobus ellipsiprymnus",-2.977327,38.831177
"20",81270,"Kobus ellipsiprymnus",-21.026365,16.459087
"21",81270,"Kobus ellipsiprymnus",-15.423619,28.246586
"22",81270,"Kobus ellipsiprymnus",-19.208423,26.629973
"23",81270,"Kobus ellipsiprymnus",-20.272581,16.956791
"24",81270,"Kobus ellipsiprymnus",-25.162979,31.617205
"25",81270,"Kobus ellipsiprymnus",-1.905905,30.716702
"26",81270,"Kobus ellipsiprymnus",-0.5333,37.4667
"30",81270,"Kobus ellipsiprymnus",3.752587,29.516571
"31",81270,"Kobus ellipsiprymnus",0.197316,37.434625
"32",81270,"Kobus ellipsiprymnus",-14.671345,26.22521
"33",81270,"Kobus ellipsiprymnus",-14.686348,26.243551
"34",81270,"Kobus ellipsiprymnus",-3.375222,38.595952
"35",81270,"Kobus ellipsiprymnus",0.7689,38.3708
"36",81270,"Kobus ellipsiprymnus",0.32952,36.62085
"37",81270,"Kobus ellipsiprymnus",0.76387,36.64689
"38",81270,"Kobus ellipsiprymnus",0.50103,37.59062
"39",81270,"Kobus ellipsiprymnus",0.58338,36.8434
"40",81270,"Kobus ellipsiprymnus",0.22081,37.47386
"41",81270,"Kobus ellipsiprymnus",0.27585,37.28691
"42",81270,"Kobus ellipsiprymnus",0.48003,36.65236
"43",81270,"Kobus ellipsiprymnus",0.20916,37.4638
"44",81270,"Kobus ellipsiprymnus",0.34489,37.36348
"45",81270,"Kobus ellipsiprymnus",0.24902,37.06894
"46",81270,"Kobus ellipsiprymnus",0.60354,37.63155
"47",81270,"Kobus ellipsiprymnus",0.27506,37.36474
"48",81270,"Kobus ellipsiprymnus",0.39481,37.34275
"49",81270,"Kobus ellipsiprymnus",0.21297,37.27246
"50",81270,"Kobus ellipsiprymnus",0.63923,36.74541
"51",81270,"Kobus ellipsiprymnus",0.22458,37.34802
"52",81270,"Kobus ellipsiprymnus",0.28158,37.05985
"53",81270,"Kobus ellipsiprymnus",0.26403,37.32053
"54",81270,"Kobus ellipsiprymnus",0.24873,37.50941
"55",81270,"Kobus ellipsiprymnus",0.65626,36.75457
"56",81270,"Kobus ellipsiprymnus",-22.204889,17.5807
"57",81270,"Kobus ellipsiprymnus",-0.383266,30.170332
"58",81270,"Kobus ellipsiprymnus",-4.172549,36.039139
"60",81270,"Kobus ellipsiprymnus",-25.881042,28.295588
"61",81270,"Kobus ellipsiprymnus",-0.366550932741945,36.033827175566
"62",81270,"Kobus ellipsiprymnus",-2.25,36
"63",81270,"Kobus ellipsiprymnus",-1.184167,29.448889
"64",81270,"Kobus ellipsiprymnus",-0.783333,29.283333
"65",81270,"Kobus ellipsiprymnus",-0.626432,30.979566
"66",81270,"Kobus ellipsiprymnus",-0.603115,30.935126
"67",81270,"Kobus ellipsiprymnus",-0.631669,30.982699
"69",81270,"Kobus ellipsiprymnus",-0.534754,31.018274
"71",81270,"Kobus ellipsiprymnus",-0.603026,30.937596
"72",81270,"Kobus ellipsiprymnus",-0.625709,30.979198
"73",81270,"Kobus ellipsiprymnus",-0.536753,31.021588
"80",81270,"Kobus ellipsiprymnus",-0.536418,31.018516
"102",81270,"Kobus ellipsiprymnus",-0.602066,30.932396
"897",81270,"Kobus ellipsiprymnus",11.171108,1.571639
"898",81270,"Kobus ellipsiprymnus",-18.161914,28.212242
