"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80905,"Madoqua kirkii",-3.58333,35.83333
"2",80905,"Madoqua kirkii",-1.481108,35.107599
"3",80905,"Madoqua kirkii",-3.264262,36.852951
"4",80905,"Madoqua kirkii",-2.977327,38.831177
"5",80905,"Madoqua kirkii",-18.754915,17.088352
"6",80905,"Madoqua kirkii",-7.708951,34.874725
"7",80905,"Madoqua kirkii",51.637283,6.391404
"10",80905,"Madoqua kirkii",-3.565506,35.748138
"11",80905,"Madoqua kirkii",-19.259554,17.707932
"12",80905,"Madoqua kirkii",-2.000822,35.164318
"13",80905,"Madoqua kirkii",-2.49431,34.831295
"14",80905,"Madoqua kirkii",-4.077973,36.044769
"15",80905,"Madoqua kirkii",-1.078022,35.233997
"16",80905,"Madoqua kirkii",-3.659351,35.715941
"17",80905,"Madoqua kirkii",-1.413148,34.900742
"18",80905,"Madoqua kirkii",-2.47519,34.916375
"19",80905,"Madoqua kirkii",-2.474617,34.809313
"20",80905,"Madoqua kirkii",-2.363245,34.784292
"21",80905,"Madoqua kirkii",-2.455988,34.800985
"22",80905,"Madoqua kirkii",-4.172549,36.039139
"23",80905,"Madoqua kirkii",-0.379871,36.051545
"24",80905,"Madoqua kirkii",-3.775707,35.963777
"25",80905,"Madoqua kirkii",-3.763507,36.023792
"26",80905,"Madoqua kirkii",-3.446433,35.803017
"27",80905,"Madoqua kirkii",-1.981418,35.155592
"28",80905,"Madoqua kirkii",0.57128,37.608948
"29",80905,"Madoqua kirkii",-19.006168,16.546887
"30",80905,"Madoqua kirkii",-4.158898,36.065918
"31",80905,"Madoqua kirkii",-0.2667,39.5833
"32",80905,"Madoqua kirkii",-3.773153,36.020982
"33",80905,"Madoqua kirkii",-3.77281,36.021755
"34",80905,"Madoqua kirkii",-18.813225,17.213011
"35",80905,"Madoqua kirkii",-2.333333,34.833333
"36",80905,"Madoqua kirkii",0.619644,37.538223
"37",80905,"Madoqua kirkii",-1.336434,36.777592
"38",80905,"Madoqua kirkii",-2.428187,34.821183
"39",80905,"Madoqua kirkii",-2.423753,34.806013
"40",80905,"Madoqua kirkii",2.40150803603066,36.6255869860782
"41",80905,"Madoqua kirkii",0.597006,37.547584
"42",80905,"Madoqua kirkii",-2.59234,37.2745
"43",80905,"Madoqua kirkii",-2.761991,35.095825
"44",80905,"Madoqua kirkii",6.7,37.883335
"47",80905,"Madoqua kirkii",7.75,40.700001
"49",80905,"Madoqua kirkii",4.083334,38.316666
"50",80905,"Madoqua kirkii",0.64384,37.837385
"51",80905,"Madoqua kirkii",-4.16,36.177
"52",80905,"Madoqua kirkii",-20.813774,16.65271
"53",80905,"Madoqua kirkii",-2.44039,34.852609
"54",80905,"Madoqua kirkii",-3.266661,36.829605
"55",80905,"Madoqua kirkii",-7.5,35
"57",80905,"Madoqua kirkii",-7.499047,34.998971
"58",80905,"Madoqua kirkii",-4.362526,36.179664
"59",80905,"Madoqua kirkii",-3.809446,35.949326
"60",80905,"Madoqua kirkii",-1.395304,35.293187
"61",80905,"Madoqua kirkii",-1.631796,35.360331
"62",80905,"Madoqua kirkii",-1.4116,36.890373
"63",80905,"Madoqua kirkii",-18.807624,16.940288
"64",80905,"Madoqua kirkii",-2.153994,34.685651
"65",80905,"Madoqua kirkii",-3.427519,35.779266
"66",80905,"Madoqua kirkii",-2.276796,34.52322
"67",80905,"Madoqua kirkii",-2.993581,35.351139
"68",80905,"Madoqua kirkii",-1.852247,35.190582
"69",80905,"Madoqua kirkii",29.455601,-98.472801
"70",80905,"Madoqua kirkii",-3.81366,36.048773
"71",80905,"Madoqua kirkii",-20.5075,17.2425
"72",80905,"Madoqua kirkii",-4.287783,36.206898
"73",80905,"Madoqua kirkii",-0.221309,39.652529
"74",80905,"Madoqua kirkii",-1.06667,35.5
"76",80905,"Madoqua kirkii",-3.406942,35.822468
"77",80905,"Madoqua kirkii",-3.609885,35.803421
"78",80905,"Madoqua kirkii",-19.169016,16.106644
"80",80905,"Madoqua kirkii",-3.01599,38.21067
"81",80905,"Madoqua kirkii",-2.639218,37.199364
"82",80905,"Madoqua kirkii",-18.754396,17.134262
"83",80905,"Madoqua kirkii",-3.364002,38.746719
"85",80905,"Madoqua kirkii",-2.619326,34.747009
"86",80905,"Madoqua kirkii",-0.350187,36.083221
"88",80905,"Madoqua kirkii",-18.807842,16.937485
"89",80905,"Madoqua kirkii",-21.755325,16.50308
"90",80905,"Madoqua kirkii",-20.507545,17.243921
"95",80905,"Madoqua kirkii",-1.573594,35.202942
"96",80905,"Madoqua kirkii",-22.29418,17.940931
"98",80905,"Madoqua kirkii",-17.874897,19.83279
"99",80905,"Madoqua kirkii",-3.243867,35.511932
"100",80905,"Madoqua kirkii",-19.035515,16.471014
"103",80905,"Madoqua kirkii",-18.812515,16.940081
"104",80905,"Madoqua kirkii",-21.513659,15.579782
"105",80905,"Madoqua kirkii",-3.225529,37.987289
"106",80905,"Madoqua kirkii",-18.689993,13.742266
"107",80905,"Madoqua kirkii",-21.018326,16.425518
"109",80905,"Madoqua kirkii",-20.653988,17.032928
"111",80905,"Madoqua kirkii",-2.436428,34.820568
"112",80905,"Madoqua kirkii",-4.285016,39.430843
"113",80905,"Madoqua kirkii",-3.020098,34.996861
"116",80905,"Madoqua kirkii",-1.682059,36.727037
"117",80905,"Madoqua kirkii",-7.6637,34.958747
"118",80905,"Madoqua kirkii",-7.647469,34.911778
