"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80850,"Eudorcas rufifrons",12.227012,2.219027
"2",80850,"Eudorcas rufifrons",12.554844,2.71243
"3",80850,"Eudorcas rufifrons",12.339403,2.406788
"4",80850,"Eudorcas rufifrons",12.40736,2.610906
"5",80850,"Eudorcas rufifrons",12.142138,2.420995
"6",80850,"Eudorcas rufifrons",15.45583,36.398891
"8",80850,"Eudorcas rufifrons",12.46997,2.226621
"9",80850,"Eudorcas rufifrons",12.588155,2.31783
"10",80850,"Eudorcas rufifrons",12.496628,2.327198
"11",80850,"Eudorcas rufifrons",12.52927,2.389965
"12",80850,"Eudorcas rufifrons",12.076329,3.191864
"13",80850,"Eudorcas rufifrons",11.243179,1.603764
"14",80850,"Eudorcas rufifrons",12.355363,2.294069
"15",80850,"Eudorcas rufifrons",12.392445,2.460327
"16",80850,"Eudorcas rufifrons",12.322798,2.500623
"17",80850,"Eudorcas rufifrons",12.577894,2.52023
"18",80850,"Eudorcas rufifrons",12.244039,2.547233
"19",80850,"Eudorcas rufifrons",12.362943,2.290339
"20",80850,"Eudorcas rufifrons",14.2357,16.48333
"21",80850,"Eudorcas rufifrons",19.533333,33.316666
"24",80850,"Eudorcas rufifrons",-1.573594,35.202942
"25",80850,"Eudorcas rufifrons",-1.480243,35.002441
"27",80850,"Eudorcas rufifrons",-0.741556,36.384659
"29",80850,"Eudorcas rufifrons",-0.350187,36.083221
"30",80850,"Eudorcas rufifrons",-1.369727,36.823425
"31",80850,"Eudorcas rufifrons",-0.436359,36.24012
"33",80850,"Eudorcas rufifrons",-0.876126,36.306725
"34",80850,"Eudorcas rufifrons",12.13721,2.65524
