"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81165,"Rupicapra pyrenaica",42.56983,1.932153
"2",81165,"Rupicapra pyrenaica",42.568256,1.937571
"3",81165,"Rupicapra pyrenaica",42.843168,0.786905
"4",81165,"Rupicapra pyrenaica",42.57848,1.84435
"5",81165,"Rupicapra pyrenaica",42.72285,0.01163
"6",81165,"Rupicapra pyrenaica",42.84526,1.5946
"7",81165,"Rupicapra pyrenaica",42.83315,0.86165
"8",81165,"Rupicapra pyrenaica",42.89546,-0.24206
"10",81165,"Rupicapra pyrenaica",42.83775,1.10593
"12",81165,"Rupicapra pyrenaica",42.74994,1.23083
"13",81165,"Rupicapra pyrenaica",42.72619,0.1335
"14",81165,"Rupicapra pyrenaica",42.73813,0.62109
"19",81165,"Rupicapra pyrenaica",42.66837,1.84256
"20",81165,"Rupicapra pyrenaica",42.84679,1.71679
"22",81165,"Rupicapra pyrenaica",42.72938,0.25538
"23",81165,"Rupicapra pyrenaica",42.84818,1.83898
"24",81165,"Rupicapra pyrenaica",42.80923,-0.11503
"25",81165,"Rupicapra pyrenaica",42.81604,0.12906
"27",81165,"Rupicapra pyrenaica",42.66199,1.35534
"28",81165,"Rupicapra pyrenaica",42.49343,2.4534
"32",81165,"Rupicapra pyrenaica",42.80186,-0.35906
"34",81165,"Rupicapra pyrenaica",42.79796,-0.48105
"36",81165,"Rupicapra pyrenaica",42.423711,2.235498
"39",81165,"Rupicapra pyrenaica",42.57972,1.96598
"40",81165,"Rupicapra pyrenaica",42.80561,-0.23705
"44",81165,"Rupicapra pyrenaica",42.88376,-0.6086
"66",81165,"Rupicapra pyrenaica",42.81271,0.00701
"69",81165,"Rupicapra pyrenaica",42.87958,-0.73075
"73",81165,"Rupicapra pyrenaica",42.81924,0.25113
"75",81165,"Rupicapra pyrenaica",42.8917,-0.36426
"166",81165,"Rupicapra pyrenaica",42.8878,-0.48644
"319",81165,"Rupicapra pyrenaica",42.71938,-0.11022
