"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80537,"Hippocamelus antisensis",-13.490492,-71.930123
"2",80537,"Hippocamelus antisensis",-13.833109,-70.041985
"3",80537,"Hippocamelus antisensis",-16.669316,-70.677633
"4",80537,"Hippocamelus antisensis",-18.028515,-69.484985
"5",80537,"Hippocamelus antisensis",-14.483333,-69.550003
"6",80537,"Hippocamelus antisensis",-16.066666,-71.583336
"7",80537,"Hippocamelus antisensis",-24.116671,-65.707947
"8",80537,"Hippocamelus antisensis",-14.283334,-69.433334
"10",80537,"Hippocamelus antisensis",-22.24934,-64.73856
"11",80537,"Hippocamelus antisensis",-18.450468,-69.497069
"14",80537,"Hippocamelus antisensis",-15.759049,-71.550011
