"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81010,"Bubalus depressicornis",1.432736,125.215904
"4",81010,"Bubalus depressicornis",0.754869,122.381411
"5",81010,"Bubalus depressicornis",0.316667,122.033333
