"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81037,"Tragelaphus buxtoni",6.947177,39.727188
"2",81037,"Tragelaphus buxtoni",7.149477,39.73953
"3",81037,"Tragelaphus buxtoni",6.856213,39.862003
"4",81037,"Tragelaphus buxtoni",7.09459,39.76347
"5",81037,"Tragelaphus buxtoni",7.916667,39.450001
"6",81037,"Tragelaphus buxtoni",7.833334,39.416668
"7",81037,"Tragelaphus buxtoni",8.25,39.916668
"11",81037,"Tragelaphus buxtoni",8.2,39.966671
"13",81037,"Tragelaphus buxtoni",7.170751,39.625425
"14",81037,"Tragelaphus buxtoni",6.715109,39.711801
"15",81037,"Tragelaphus buxtoni",7.158698,39.993017
"16",81037,"Tragelaphus buxtoni",7.094485,39.941719
"17",81037,"Tragelaphus buxtoni",6.621752,39.69984
"18",81037,"Tragelaphus buxtoni",6.834386,39.665695
"19",81037,"Tragelaphus buxtoni",7.194026,40.100904
"22",81037,"Tragelaphus buxtoni",7.189835,39.787016
"23",81037,"Tragelaphus buxtoni",7.021751,39.790314
"24",81037,"Tragelaphus buxtoni",7.11983,39.61774
"25",81037,"Tragelaphus buxtoni",7.088738,39.627139
"26",81037,"Tragelaphus buxtoni",7.153627,39.708797
"27",81037,"Tragelaphus buxtoni",6.774879,39.663691
"36",81037,"Tragelaphus buxtoni",7.098562,39.789708
"37",81037,"Tragelaphus buxtoni",6.416667,39.749996
"38",81037,"Tragelaphus buxtoni",7.191423,39.74714
