"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80323,"Hylochoerus meinertzhageni",-0.457301,36.719055
"2",80323,"Hylochoerus meinertzhageni",5.267579,-8.551924
"3",80323,"Hylochoerus meinertzhageni",5.254028,-8.577995
"4",80323,"Hylochoerus meinertzhageni",5.282308,-8.608515
"5",80323,"Hylochoerus meinertzhageni",5.302398,-8.742505
"6",80323,"Hylochoerus meinertzhageni",5.297653,-8.584689
"7",80323,"Hylochoerus meinertzhageni",5.32968,-8.759426
"8",80323,"Hylochoerus meinertzhageni",5.335364,-8.743557
"9",80323,"Hylochoerus meinertzhageni",5.431827,-8.640204
"10",80323,"Hylochoerus meinertzhageni",5.475004,-8.340255
"11",80323,"Hylochoerus meinertzhageni",5.487839,-8.543358
"12",80323,"Hylochoerus meinertzhageni",5.515966,-8.534254
"13",80323,"Hylochoerus meinertzhageni",5.519234,-8.537484
"14",80323,"Hylochoerus meinertzhageni",5.517532,-8.535806
"15",80323,"Hylochoerus meinertzhageni",5.32854,-8.759291
"16",80323,"Hylochoerus meinertzhageni",5.427901,-8.448353
"17",80323,"Hylochoerus meinertzhageni",5.443306,-8.653512
"18",80323,"Hylochoerus meinertzhageni",5.459997,-8.248415
"19",80323,"Hylochoerus meinertzhageni",5.487278,-8.542781
"20",80323,"Hylochoerus meinertzhageni",0.583333,29.916667
"21",80323,"Hylochoerus meinertzhageni",0.033333,29.25
"23",80323,"Hylochoerus meinertzhageni",-1.283333,29.1
"25",80323,"Hylochoerus meinertzhageni",1.233333,30.466667
"27",80323,"Hylochoerus meinertzhageni",0.666667,29.666667
"28",80323,"Hylochoerus meinertzhageni",3.66629,29.185348
"29",80323,"Hylochoerus meinertzhageni",2.944661,16.353375
"30",80323,"Hylochoerus meinertzhageni",-0.5174,29.8099
"31",80323,"Hylochoerus meinertzhageni",-0.3555,30.2193
"32",80323,"Hylochoerus meinertzhageni",-0.1755,30.2643
"33",80323,"Hylochoerus meinertzhageni",-0.3915,30.0394
"34",80323,"Hylochoerus meinertzhageni",-0.1395,30.2913
"35",80323,"Hylochoerus meinertzhageni",3.1181,31.6772
"37",80323,"Hylochoerus meinertzhageni",3.0911,31.7042
"38",80323,"Hylochoerus meinertzhageni",-0.3142,30.0518
"39",80323,"Hylochoerus meinertzhageni",-0.357618,36.811666
"40",80323,"Hylochoerus meinertzhageni",-0.348642,29.945983
"41",80323,"Hylochoerus meinertzhageni",-1.43333,35.06667
"42",80323,"Hylochoerus meinertzhageni",-1.1,39.95
"43",80323,"Hylochoerus meinertzhageni",5.2,-2.4
"44",80323,"Hylochoerus meinertzhageni",3.7,27.866671
"45",80323,"Hylochoerus meinertzhageni",9.552,-1.788025
"46",80323,"Hylochoerus meinertzhageni",-0.382802,36.800079
"47",80323,"Hylochoerus meinertzhageni",-0.166667,30
"94",80323,"Hylochoerus meinertzhageni",3.65,29.484
"95",80323,"Hylochoerus meinertzhageni",3.714,29.49
"96",80323,"Hylochoerus meinertzhageni",-0.55,36.083
"97",80323,"Hylochoerus meinertzhageni",3.7,27.866694
