"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80654,"Axis axis",38.0691908311857,-122.899402673168
"4",80654,"Axis axis",29.528658,78.828278
"5",80654,"Axis axis",6.427213,81.572113
"6",80654,"Axis axis",27.164709,77.519875
"7",80654,"Axis axis",25.996315,76.49231
"8",80654,"Axis axis",-33.486471,-58.703513
"9",80654,"Axis axis",24.651756,79.96505
"10",80654,"Axis axis",6.36307,81.213684
"11",80654,"Axis axis",-21.60985,148.38927
"12",80654,"Axis axis",-31.501288,-59.236908
"13",80654,"Axis axis",21.149049,70.652219
"14",80654,"Axis axis",20.832383,-156.302155
"15",80654,"Axis axis",11.59279,76.587402
"16",80654,"Axis axis",30.237523,-98.621778
"17",80654,"Axis axis",8.304509,80.149467
"18",80654,"Axis axis",6.45396,81.204636
"22",80654,"Axis axis",-19.44,145.276111
"23",80654,"Axis axis",-19.420556,145.309444
"24",80654,"Axis axis",30.121059,-99.313185
"26",80654,"Axis axis",20.253179,79.377594
"27",80654,"Axis axis",20.243517,79.376906
"28",80654,"Axis axis",30.135606,-97.493167
"29",80654,"Axis axis",23.722454,81.024219
"30",80654,"Axis axis",30.445272,-99.797517
"31",80654,"Axis axis",22.5833,88.35
"32",80654,"Axis axis",58.4615,15.3288
"33",80654,"Axis axis",30.47483,-100.171819
"35",80654,"Axis axis",-30.386426,-59.184122
"36",80654,"Axis axis",11.579831,76.586067
"37",80654,"Axis axis",21.837976,88.885199
"38",80654,"Axis axis",7.888778,80.737679
"39",80654,"Axis axis",48.993004,10.316156
"40",80654,"Axis axis",29.868269,-98.439716
"41",80654,"Axis axis",19.26895,-96.8447
"42",80654,"Axis axis",30.452382,-99.800031
"43",80654,"Axis axis",19.919534,79.391707
"44",80654,"Axis axis",27.557836,84.318494
"45",80654,"Axis axis",22.301668,80.48611
"46",80654,"Axis axis",6.450411,81.496582
"47",80654,"Axis axis",29.729075,-99.093656
"48",80654,"Axis axis",11.971318,76.275415
"49",80654,"Axis axis",22.3013751514753,81.0942768504091
"50",80654,"Axis axis",29.585926,78.976593
"51",80654,"Axis axis",29.900809,-97.941828
"52",80654,"Axis axis",6.459452,80.902119
"53",80654,"Axis axis",27.535065,84.451904
"55",80654,"Axis axis",28.490901,-96.516975
"56",80654,"Axis axis",30.157261,-98.178345
"57",80654,"Axis axis",27.16,77.52
"58",80654,"Axis axis",29.800463,-98.417938
"59",80654,"Axis axis",30.448352,-99.80124
"60",80654,"Axis axis",30.03531,-99.137815
"61",80654,"Axis axis",30.293786,-95.655032
"62",80654,"Axis axis",28.494819,-96.467955
"63",80654,"Axis axis",29.720856,-100.918557
"64",80654,"Axis axis",29.650553,-100.06927
"65",80654,"Axis axis",29.743625,-100.947833
"66",80654,"Axis axis",30.284845,-95.674599
"67",80654,"Axis axis",29.830803,-98.806236
"68",80654,"Axis axis",29.95077,-98.803086
"69",80654,"Axis axis",30.291222,-95.65126
"70",80654,"Axis axis",30.296388,-95.654247
"71",80654,"Axis axis",29.569163,78.903305
"72",80654,"Axis axis",6.280029,81.402006
"73",80654,"Axis axis",29.830786,-98.806243
"74",80654,"Axis axis",6.316882,81.406125
"75",80654,"Axis axis",22.896029,86.158734
"76",80654,"Axis axis",-38.6651,146.5013
"77",80654,"Axis axis",-38.7901,146.5429
"78",80654,"Axis axis",-27.579309,151.967041
"79",80654,"Axis axis",19.41667,80.066673
"80",80654,"Axis axis",27.9,80.800003
"82",80654,"Axis axis",26.799999,82.199997
"84",80654,"Axis axis",29.358601,-100.610641
"85",80654,"Axis axis",29.335358,-100.533752
"86",80654,"Axis axis",29.97031,-98.836088
"87",80654,"Axis axis",29.779662,-98.804505
"88",80654,"Axis axis",30.575792,-100.642556
"89",80654,"Axis axis",29.956409,-98.817926
"90",80654,"Axis axis",6.469419,80.882034
"91",80654,"Axis axis",6.338991,81.465683
"92",80654,"Axis axis",13.66321,79.377766
"93",80654,"Axis axis",27.575333,84.492401
"94",80654,"Axis axis",27.57646,84.359894
"101",80654,"Axis axis",-30.386648,-59.184508
"102",80654,"Axis axis",29.53333,78.93528
"103",80654,"Axis axis",22.416107,91.480408
"104",80654,"Axis axis",28.454011,77.238684
"105",80654,"Axis axis",30.160427,-100.059807
"106",80654,"Axis axis",30.000854,-98.988909
"109",80654,"Axis axis",29.831075,-98.805603
"110",80654,"Axis axis",20.762774,-156.316347
"111",80654,"Axis axis",25.983779,76.365044
"112",80654,"Axis axis",30.017524,78.259566
"113",80654,"Axis axis",30.670991,-100.067596
"114",80654,"Axis axis",27.161957,77.52214
"115",80654,"Axis axis",6.345525,81.236164
"116",80654,"Axis axis",29.749347,-99.143272
"117",80654,"Axis axis",29.749217,-99.143264
"118",80654,"Axis axis",29.83197,-98.815584
"119",80654,"Axis axis",29.832798,-98.812033
"120",80654,"Axis axis",11.67119,76.36878
"121",80654,"Axis axis",22.298274,80.58828
"122",80654,"Axis axis",29.530014,78.77466
"123",80654,"Axis axis",26.017327,76.502574
"126",80654,"Axis axis",11.57217,76.64271
"127",80654,"Axis axis",21.762953,79.339113
"128",80654,"Axis axis",12.990405,80.231297
"129",80654,"Axis axis",27.587723,84.480575
"130",80654,"Axis axis",27.554,84.451
"131",80654,"Axis axis",20.340186,79.276769
"132",80654,"Axis axis",11.780653,76.626205
"133",80654,"Axis axis",30.168788,-100.212101
"134",80654,"Axis axis",28.49522,-96.46917
"135",80654,"Axis axis",22.304318,70.803826
"136",80654,"Axis axis",6.500942,81.451447
"138",80654,"Axis axis",27.168528,77.528114
"139",80654,"Axis axis",23.025473,86.708608
"140",80654,"Axis axis",29.6962,-100.0241
"141",80654,"Axis axis",30.0257,-99.6926
"142",80654,"Axis axis",30.0994,-99.6541
"143",80654,"Axis axis",29.82216,-98.772486
"144",80654,"Axis axis",29.595666,-99.737779
"145",80654,"Axis axis",29.831635,-98.804676
"146",80654,"Axis axis",29.946265,-98.797989
"147",80654,"Axis axis",28.49611,-96.471643
"148",80654,"Axis axis",6.472245,80.889587
"150",80654,"Axis axis",48.973976,10.29045
"153",80654,"Axis axis",23.663864,81.013351
"154",80654,"Axis axis",27.468269,84.47963
"157",80654,"Axis axis",15.375902,74.21093
"164",80654,"Axis axis",11.675605,92.762375
"166",80654,"Axis axis",13.001212,80.229378
"167",80654,"Axis axis",26.027738,76.458702
"168",80654,"Axis axis",29.53045,78.774719
"169",80654,"Axis axis",29.577637,78.874283
"170",80654,"Axis axis",30.576519,-100.642839
"171",80654,"Axis axis",11.675382,92.762533
"172",80654,"Axis axis",30.284987,-98.392742
"173",80654,"Axis axis",30.535367,-99.765301
"174",80654,"Axis axis",6.398211,81.463144
"175",80654,"Axis axis",6.386889,81.470353
"176",80654,"Axis axis",22.022336,88.828319
"177",80654,"Axis axis",28.549559,-99.752212
"178",80654,"Axis axis",11.986501,76.362559
"179",80654,"Axis axis",27.179118,77.509417
"180",80654,"Axis axis",27.159269,77.5232
"181",80654,"Axis axis",25.957345,76.388422
"182",80654,"Axis axis",30.235744,-98.67424
"183",80654,"Axis axis",30.23663,-98.612091
"184",80654,"Axis axis",23.58916,80.41992
"185",80654,"Axis axis",26.05,76.435277
"186",80654,"Axis axis",29.290121,-100.433922
"187",80654,"Axis axis",6.480509,80.906346
"189",80654,"Axis axis",29.953001,-98.800564
"190",80654,"Axis axis",21.182865,70.611942
"191",80654,"Axis axis",26.055339,76.496294
"192",80654,"Axis axis",22,79
"201",80654,"Axis axis",21.76667,82.900002
"203",80654,"Axis axis",22.411028,80.608063
"204",80654,"Axis axis",27.506445,84.622536
"206",80654,"Axis axis",21.168085,70.637543
"227",80654,"Axis axis",21.733026,89.117412
"228",80654,"Axis axis",28.47186,-96.492605
"229",80654,"Axis axis",30.089967,-98.944822
"230",80654,"Axis axis",8.453356,80.068359
