"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",81216,"Philantomba monticola",-18.937818,32.678648
"25",81216,"Philantomba monticola",-14.299425,18.849932
"26",81216,"Philantomba monticola",-18.013523,35.252392
"27",81216,"Philantomba monticola",1.999999,28.499997
"31",81216,"Philantomba monticola",0.5,25.2
"33",81216,"Philantomba monticola",1.05,29.15
"34",81216,"Philantomba monticola",4.666667,29.55
"36",81216,"Philantomba monticola",0.766667,24.45
"37",81216,"Philantomba monticola",2.216667,21.65
"52",81216,"Philantomba monticola",3.25,18.65
"54",81216,"Philantomba monticola",0.35,29.783333
"61",81216,"Philantomba monticola",-8.65,26.516667
"63",81216,"Philantomba monticola",0.4,29.6
"67",81216,"Philantomba monticola",-8.933333,27.2
"69",81216,"Philantomba monticola",-1.266667,29.116667
"72",81216,"Philantomba monticola",3.233333,18.683333
"78",81216,"Philantomba monticola",0.666667,29.666667
"80",81216,"Philantomba monticola",6.9852,2.6684
"81",81216,"Philantomba monticola",7.0715,2.7502
"82",81216,"Philantomba monticola",6.6863,2.7018
"83",81216,"Philantomba monticola",7.1063,2.1347
"84",81216,"Philantomba monticola",6.8067,2.4744
"85",81216,"Philantomba monticola",6.8533,2.4559
"86",81216,"Philantomba monticola",7.455,2.6402
"87",81216,"Philantomba monticola",7.3578,2.6008
"89",81216,"Philantomba monticola",9.333489,2.526029
"90",81216,"Philantomba monticola",6.8008,1.738
"91",81216,"Philantomba monticola",7.203,2.3856
"92",81216,"Philantomba monticola",7.1005,2.639
"93",81216,"Philantomba monticola",6.9211,2.4072
"94",81216,"Philantomba monticola",7.0017,2.6093
"95",81216,"Philantomba monticola",1.566019,15.7385
"96",81216,"Philantomba monticola",-2.773222,20.373888
"97",81216,"Philantomba monticola",3.8,10.13333
"98",81216,"Philantomba monticola",3.588978,8.762541
"99",81216,"Philantomba monticola",2.5875,21.7396
"100",81216,"Philantomba monticola",2.9667,11.95
"102",81216,"Philantomba monticola",2.7833,11.9
"108",81216,"Philantomba monticola",1.864462,9.993345
"109",81216,"Philantomba monticola",8.30963,-11.59313
"110",81216,"Philantomba monticola",1.25,28.35
"113",81216,"Philantomba monticola",0.219726,34.899445
"114",81216,"Philantomba monticola",1.043643,34.595947
"115",81216,"Philantomba monticola",-29.947182,31.027192
"116",81216,"Philantomba monticola",-32.932696,27.869961
"117",81216,"Philantomba monticola",2.827822,16.226931
"118",81216,"Philantomba monticola",-18.954181,32.68379
"119",81216,"Philantomba monticola",-0.3651,30.0977
"120",81216,"Philantomba monticola",-0.3915,30.0394
"121",81216,"Philantomba monticola",-0.1545,30.2975
"122",81216,"Philantomba monticola",0.3105,30.3633
"124",81216,"Philantomba monticola",-0.3661,30.1005
"125",81216,"Philantomba monticola",0.4544,30.3903
"126",81216,"Philantomba monticola",0.5714,30.3633
"127",81216,"Philantomba monticola",0.5534,30.3633
"128",81216,"Philantomba monticola",-0.3662,30.099
"129",81216,"Philantomba monticola",-0.3203,30.2494
"131",81216,"Philantomba monticola",1.8313,31.6052
"132",81216,"Philantomba monticola",-0.3142,30.0518
"133",81216,"Philantomba monticola",-0.3714,30.1041
"134",81216,"Philantomba monticola",-0.3656,30.1988
"138",81216,"Philantomba monticola",-0.3544,30.1426
"139",81216,"Philantomba monticola",-0.3651,30.1007
"146",81216,"Philantomba monticola",-0.4151,30.105
"151",81216,"Philantomba monticola",-0.3243,30.0072
"156",81216,"Philantomba monticola",2.421,31.9965
"157",81216,"Philantomba monticola",-0.3714,30.0298
"164",81216,"Philantomba monticola",-0.3742,30.0969
"178",81216,"Philantomba monticola",2.2633,32.2512
"185",81216,"Philantomba monticola",2.517616,15.410621
"186",81216,"Philantomba monticola",-28.906882,31.424896
"187",81216,"Philantomba monticola",-28.908513,31.491129
"188",81216,"Philantomba monticola",3.15,13.583333
"189",81216,"Philantomba monticola",-1.1,39.95
"190",81216,"Philantomba monticola",1.75,31.58333
"191",81216,"Philantomba monticola",-0.583333,29.833334
"197",81216,"Philantomba monticola",-30.811332,30.522065
"198",81216,"Philantomba monticola",-30.889449,30.442481
"199",81216,"Philantomba monticola",-13.701753,18.546925
"200",81216,"Philantomba monticola",-13.701752,18.546927
"201",81216,"Philantomba monticola",-28.851749,31.431438
"202",81216,"Philantomba monticola",1.76,31.576
"203",81216,"Philantomba monticola",3.694,29.153
"206",81216,"Philantomba monticola",3.7,27.866694
"207",81216,"Philantomba monticola",7.876,21.3604
