"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80556,"Mazama gouazoubira",-16.537667,-56.722069
"2",80556,"Mazama gouazoubira",-15.442047,-55.824464
"3",80556,"Mazama gouazoubira",-28.519383,-57.073975
"4",80556,"Mazama gouazoubira",-26.8665,-59.6299
"5",80556,"Mazama gouazoubira",-26.81436,-59.61464
"6",80556,"Mazama gouazoubira",-28.02802,-58.07668
"7",80556,"Mazama gouazoubira",-28.02338,-58.06444
"8",80556,"Mazama gouazoubira",-28.01876,-58.02876
"11",80556,"Mazama gouazoubira",-27.99913,-58.10166
"15",80556,"Mazama gouazoubira",-27.99913,-58.01498
"16",80556,"Mazama gouazoubira",-28.00992,-58.00007
"18",80556,"Mazama gouazoubira",-28.03701,-58.09687
"19",80556,"Mazama gouazoubira",-31.89738,-58.2672
"20",80556,"Mazama gouazoubira",-31.89054,-58.26898
"21",80556,"Mazama gouazoubira",-31.87176,-58.22038
"22",80556,"Mazama gouazoubira",-31.86862,-58.21366
"23",80556,"Mazama gouazoubira",-31.89182,-58.27015
"24",80556,"Mazama gouazoubira",-31.86868,-58.21422
"25",80556,"Mazama gouazoubira",-31.86677,-58.20845
"26",80556,"Mazama gouazoubira",-31.8717,-58.21805
"27",80556,"Mazama gouazoubira",-28.54618,-57.19575
"28",80556,"Mazama gouazoubira",-27.73733,-55.73203
"29",80556,"Mazama gouazoubira",-29.812647,-59.340591
"30",80556,"Mazama gouazoubira",-4,-54.67
"31",80556,"Mazama gouazoubira",-16.266502,-56.626592
"32",80556,"Mazama gouazoubira",4.733333,-58.85
"33",80556,"Mazama gouazoubira",-2.58152193467238,-76.1161754933604
"34",80556,"Mazama gouazoubira",-23.50153,-47.45256
"35",80556,"Mazama gouazoubira",-22.279958,-48.12557
"36",80556,"Mazama gouazoubira",-15.43333,-55.75
"37",80556,"Mazama gouazoubira",3.35,-55.450001
"40",80556,"Mazama gouazoubira",-12.8,-41.333332
"41",80556,"Mazama gouazoubira",-16.75,-57.700001
"45",80556,"Mazama gouazoubira",-32.900002,-54.416668
"47",80556,"Mazama gouazoubira",4.58,-61.32
"48",80556,"Mazama gouazoubira",-31.559815,-59.171677
"49",80556,"Mazama gouazoubira",-30.856984,-64.52625
"50",80556,"Mazama gouazoubira",-26.793062,-59.618235
"51",80556,"Mazama gouazoubira",-22.6667,-61.14785
"52",80556,"Mazama gouazoubira",-22.33367,-57.1498
"53",80556,"Mazama gouazoubira",-15.852088,-52.264343
"54",80556,"Mazama gouazoubira",-15.850932,-52.266918
"55",80556,"Mazama gouazoubira",-15.851428,-52.262026
"56",80556,"Mazama gouazoubira",-24.693191,-64.644241
"57",80556,"Mazama gouazoubira",-20.067833,-61.659832
"58",80556,"Mazama gouazoubira",-20.086832,-61.778168
"59",80556,"Mazama gouazoubira",-20.084,-61.893166
"61",80556,"Mazama gouazoubira",-20.087334,-61.787666
"62",80556,"Mazama gouazoubira",-28.558299,-57.220816
"63",80556,"Mazama gouazoubira",3.177444,-73.867933
"65",80556,"Mazama gouazoubira",-24.298189,-50.599579
"66",80556,"Mazama gouazoubira",-19.470392,-57.018456
"67",80556,"Mazama gouazoubira",-20.98382,-56.515751
"68",80556,"Mazama gouazoubira",-19.472687,-56.909447
"69",80556,"Mazama gouazoubira",-20.095516,-55.981018
"70",80556,"Mazama gouazoubira",-23.65349,-64.58285
"71",80556,"Mazama gouazoubira",-24.31241,-61.81186
"72",80556,"Mazama gouazoubira",-24.31374,-61.81263
"73",80556,"Mazama gouazoubira",-25.02649,-58.08139
"74",80556,"Mazama gouazoubira",-25.1127,-58.06193
"75",80556,"Mazama gouazoubira",-25.13047,-58.08619
"76",80556,"Mazama gouazoubira",-25.1744,-58.13041
"77",80556,"Mazama gouazoubira",-25.12266,-58.17399
"78",80556,"Mazama gouazoubira",-25.06668,-58.09054
"79",80556,"Mazama gouazoubira",-25.11799,-58.02889
"80",80556,"Mazama gouazoubira",-25.12378,-58.17534
"81",80556,"Mazama gouazoubira",-25.1233,-58.17543
"82",80556,"Mazama gouazoubira",-24.98296,-58.1543
"83",80556,"Mazama gouazoubira",-25.06282,-57.99666
"84",80556,"Mazama gouazoubira",-25.06217,-58.17395
"85",80556,"Mazama gouazoubira",-25.07045,-58.20752
"88",80556,"Mazama gouazoubira",-25.05933,-58.04122
"89",80556,"Mazama gouazoubira",-25.11401,-58.17225
"90",80556,"Mazama gouazoubira",-25.11613,-58.08012
"92",80556,"Mazama gouazoubira",-25.03628,-58.27641
"93",80556,"Mazama gouazoubira",-25.12037,-58.17324
"94",80556,"Mazama gouazoubira",-25.12058,-58.00127
"95",80556,"Mazama gouazoubira",-24.93464,-58.25489
"98",80556,"Mazama gouazoubira",-25.06494,-58.13245
"99",80556,"Mazama gouazoubira",-25.1226,-58.1745
"101",80556,"Mazama gouazoubira",-25.1743,-58.1288
"104",80556,"Mazama gouazoubira",-25.0393,-58.13856
"105",80556,"Mazama gouazoubira",-25.11901,-58.02915
"106",80556,"Mazama gouazoubira",-25.11969,-58.11759
"108",80556,"Mazama gouazoubira",-25.1127,-58.16849
"110",80556,"Mazama gouazoubira",-25.11977,-58.18299
"111",80556,"Mazama gouazoubira",-25.14235,-58.16414
"113",80556,"Mazama gouazoubira",-25.12352,-58.17401
"114",80556,"Mazama gouazoubira",-25.12303,-58.1753
"115",80556,"Mazama gouazoubira",4.24963,-58.90933
"116",80556,"Mazama gouazoubira",-19.820278,-40.273333
"117",80556,"Mazama gouazoubira",-19.965,-40.54
"118",80556,"Mazama gouazoubira",-19.935556,-40.600278
"119",80556,"Mazama gouazoubira",-30.386426,-59.184122
"120",80556,"Mazama gouazoubira",-26.805731,-59.617481
"121",80556,"Mazama gouazoubira",3.25,-59.25
"122",80556,"Mazama gouazoubira",-12.838,-69.295
"123",80556,"Mazama gouazoubira",-10.667,-66.85
"124",80556,"Mazama gouazoubira",-18.75,-62.217
"125",80556,"Mazama gouazoubira",-19.917,-62.567
"126",80556,"Mazama gouazoubira",-13,-69.083
"127",80556,"Mazama gouazoubira",-12.517,-68.7
"128",80556,"Mazama gouazoubira",3.268,-58.779
"132",80556,"Mazama gouazoubira",-19.588499,-56.087017
"134",80556,"Mazama gouazoubira",-32.330658,-65.062795
"135",80556,"Mazama gouazoubira",-28.561607,-57.20993
"136",80556,"Mazama gouazoubira",-28.016601,-58.037274
"137",80556,"Mazama gouazoubira",-19.471529,-56.909008
"138",80556,"Mazama gouazoubira",-20.095917,-55.965729
"139",80556,"Mazama gouazoubira",-19.545879,-57.039085
"140",80556,"Mazama gouazoubira",-22.1,-59.9
"141",80556,"Mazama gouazoubira",-20.63333,-59.86667
"142",80556,"Mazama gouazoubira",-20.7,-60
"143",80556,"Mazama gouazoubira",-20.75,-59.95
"147",80556,"Mazama gouazoubira",-20.12902,-60.15
"148",80556,"Mazama gouazoubira",-20.4,-60.1
"150",80556,"Mazama gouazoubira",-23.88226,-59.24443
"151",80556,"Mazama gouazoubira",-26.808598,-59.607482
"152",80556,"Mazama gouazoubira",-22.46,-48.979722
"154",80556,"Mazama gouazoubira",-27.13333,-59.38361
"156",80556,"Mazama gouazoubira",-25.4,-59.56
"157",80556,"Mazama gouazoubira",-28.24727,-59.45543
"163",80556,"Mazama gouazoubira",-30.52193,-60.13837
"164",80556,"Mazama gouazoubira",-29.16666,-60.2
"165",80556,"Mazama gouazoubira",-28.81074,-60.30332
"169",80556,"Mazama gouazoubira",-27.46687,-58.97954
"170",80556,"Mazama gouazoubira",-30.75255,-59.6194
"171",80556,"Mazama gouazoubira",-30.98334,-59.35443
"235",80556,"Mazama gouazoubira",-4.92,-55.6
"236",80556,"Mazama gouazoubira",18.6,-89.416667
