"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80288,"Ceratotherium simum",0.198642,36.954651
"2",80288,"Ceratotherium simum",0.132741,36.843267
"3",80288,"Ceratotherium simum",0.177673,36.927186
"4",80288,"Ceratotherium simum",0.169946,36.83728
"5",80288,"Ceratotherium simum",0.144285,36.847755
"6",80288,"Ceratotherium simum",0.113578,36.850153
"7",80288,"Ceratotherium simum",-23.851721,31.531545
"8",80288,"Ceratotherium simum",-20.77324,28.572608
"9",80288,"Ceratotherium simum",-0.577677,36.052862
"10",80288,"Ceratotherium simum",-0.410324,36.15071
"11",80288,"Ceratotherium simum",-0.51395,36.048595
"12",80288,"Ceratotherium simum",-0.551593,36.026262
"13",80288,"Ceratotherium simum",1.533442,32.153172
"14",80288,"Ceratotherium simum",-25.231033,27.164762
"15",80288,"Ceratotherium simum",-24.345472,31.675893
"16",80288,"Ceratotherium simum",-24.17043,31.468844
"17",80288,"Ceratotherium simum",-24.120404,31.40562
"18",80288,"Ceratotherium simum",0.009699,36.938953
"19",80288,"Ceratotherium simum",-17.971648,30.813964
"20",80288,"Ceratotherium simum",-25.16391,28.869331
"21",80288,"Ceratotherium simum",-28.294733,31.996281
"22",80288,"Ceratotherium simum",-28.296659,31.866869
"23",80288,"Ceratotherium simum",-28.361119,31.844211
"24",80288,"Ceratotherium simum",-25.217628,27.011671
"25",80288,"Ceratotherium simum",-25.22012,31.780265
"26",80288,"Ceratotherium simum",2.766667,32.35
"27",80288,"Ceratotherium simum",-24.451208,31.268082
"28",80288,"Ceratotherium simum",-18.489265,16.800632
"29",80288,"Ceratotherium simum",-24.900651,31.415884
"30",80288,"Ceratotherium simum",-24.807901,31.687785
"31",80288,"Ceratotherium simum",-25.131425,27.178395
"32",80288,"Ceratotherium simum",-22.280349,26.728587
"33",80288,"Ceratotherium simum",-23.859614,29.510153
"34",80288,"Ceratotherium simum",-25.119525,31.588798
"35",80288,"Ceratotherium simum",-27.657855,31.811059
"36",80288,"Ceratotherium simum",-25.017995,31.583179
"37",80288,"Ceratotherium simum",-25.160368,31.966967
"38",80288,"Ceratotherium simum",-19.497711,23.489679
"39",80288,"Ceratotherium simum",-1.30833,36.965783
"40",80288,"Ceratotherium simum",-25.102934,31.516288
"41",80288,"Ceratotherium simum",-25.002117,31.55073
"42",80288,"Ceratotherium simum",-25.03527,31.478862
"43",80288,"Ceratotherium simum",-28.111294,32.328862
"44",80288,"Ceratotherium simum",-20.027151,31.036438
"45",80288,"Ceratotherium simum",-17.852626,30.734036
"46",80288,"Ceratotherium simum",-17.803266,30.846666
"47",80288,"Ceratotherium simum",-28.263281,31.815958
"48",80288,"Ceratotherium simum",-27.769535,32.204783
"49",80288,"Ceratotherium simum",-0.359305,36.07501
"50",80288,"Ceratotherium simum",-0.201724,36.118079
"51",80288,"Ceratotherium simum",0.188212,36.9288
"52",80288,"Ceratotherium simum",0.223484,38.079327
"53",80288,"Ceratotherium simum",-28.9050245879876,30.6199079483128
"55",80288,"Ceratotherium simum",-28.282865,31.607861
"56",80288,"Ceratotherium simum",1.524645,32.087029
"58",80288,"Ceratotherium simum",-26.473032,31.451111
"59",80288,"Ceratotherium simum",-0.350187,36.083221
"60",80288,"Ceratotherium simum",-24.496017,29.467486
"61",80288,"Ceratotherium simum",-26.631279,26.779787
"62",80288,"Ceratotherium simum",-22.817617,30.807795
"64",80288,"Ceratotherium simum",0.119105,37.759052
"65",80288,"Ceratotherium simum",-25.37754,31.519511
"66",80288,"Ceratotherium simum",-0.322003,36.161891
"67",80288,"Ceratotherium simum",-28.392843,31.973662
"68",80288,"Ceratotherium simum",-1.391296,36.9391
"69",80288,"Ceratotherium simum",-20.383501,32.184056
"70",80288,"Ceratotherium simum",-0.085201,36.963474
"71",80288,"Ceratotherium simum",-0.055469,36.868963
"72",80288,"Ceratotherium simum",-23.86371,31.535587
"73",80288,"Ceratotherium simum",-25.014099,31.582099
"74",80288,"Ceratotherium simum",-25.295867,31.446069
"75",80288,"Ceratotherium simum",-17.975062,25.90673
"76",80288,"Ceratotherium simum",-25.296364,27.180604
"77",80288,"Ceratotherium simum",-29.011318,24.292009
"78",80288,"Ceratotherium simum",-0.463911,36.169509
"79",80288,"Ceratotherium simum",-29.028625,24.258512
"80",80288,"Ceratotherium simum",-24.036929,30.139036
"81",80288,"Ceratotherium simum",0.136147,36.829806
"82",80288,"Ceratotherium simum",0.037957,36.880138
"83",80288,"Ceratotherium simum",-1.320621,36.922938
"84",80288,"Ceratotherium simum",-29.178743,24.547595
"85",80288,"Ceratotherium simum",-29.173451,24.245076
"86",80288,"Ceratotherium simum",-27.818282,31.954167
"87",80288,"Ceratotherium simum",0.093904,36.877591
"88",80288,"Ceratotherium simum",-24.6103,31.878922
"89",80288,"Ceratotherium simum",-1.228848,36.754155
"90",80288,"Ceratotherium simum",-25.594323,31.46085
"91",80288,"Ceratotherium simum",-25.493406,31.483328
"92",80288,"Ceratotherium simum",-25.495329,31.595367
"93",80288,"Ceratotherium simum",-28.318994,31.892081
"94",80288,"Ceratotherium simum",-25.299262,27.049803
"95",80288,"Ceratotherium simum",-24.574103,31.727803
"96",80288,"Ceratotherium simum",-28.099296,32.159017
"97",80288,"Ceratotherium simum",-25.208516,31.534888
"98",80288,"Ceratotherium simum",-28.169526,32.098967
"99",80288,"Ceratotherium simum",-25.190401,31.721874
"100",80288,"Ceratotherium simum",-25.247988,31.799135
"101",80288,"Ceratotherium simum",-24.816531,31.583162
"102",80288,"Ceratotherium simum",-25.292181,27.093149
"103",80288,"Ceratotherium simum",-1.327056,36.838841
"104",80288,"Ceratotherium simum",-0.291918,36.150785
"105",80288,"Ceratotherium simum",-26.613199,31.704557
"106",80288,"Ceratotherium simum",-28.226271,31.920582
"107",80288,"Ceratotherium simum",-22.500399,30.355199
"108",80288,"Ceratotherium simum",-15.42963,28.40216
"109",80288,"Ceratotherium simum",-25.394483,26.910635
"110",80288,"Ceratotherium simum",-28.869929,24.396403
"111",80288,"Ceratotherium simum",-34.385309,18.565366
"112",80288,"Ceratotherium simum",-34.295577,18.592327
"113",80288,"Ceratotherium simum",-34.332406,18.499703
"114",80288,"Ceratotherium simum",-1.338225,36.993319
"115",80288,"Ceratotherium simum",-17.828105,30.853588
"116",80288,"Ceratotherium simum",-28.058379,32.320171
"117",80288,"Ceratotherium simum",-26.755028,31.711804
"118",80288,"Ceratotherium simum",-28.234586,31.836592
"119",80288,"Ceratotherium simum",-28.389337,31.88692
"120",80288,"Ceratotherium simum",-28.363114,31.80068
"121",80288,"Ceratotherium simum",-28.377945,31.874698
"122",80288,"Ceratotherium simum",-28.181646,32.100209
"123",80288,"Ceratotherium simum",-28.107404,32.174018
"124",80288,"Ceratotherium simum",-28.178592,32.237032
"125",80288,"Ceratotherium simum",-27.780415,32.340732
"126",80288,"Ceratotherium simum",-26.241257,31.86834
"127",80288,"Ceratotherium simum",-25.22287,31.483435
"128",80288,"Ceratotherium simum",-24.955804,31.558894
"129",80288,"Ceratotherium simum",-28.231383,31.949207
"130",80288,"Ceratotherium simum",-27.419646,31.223134
"131",80288,"Ceratotherium simum",-27.990087,32.317333
"132",80288,"Ceratotherium simum",-0.22304,36.045192
"133",80288,"Ceratotherium simum",-28.092697,31.930525
"134",80288,"Ceratotherium simum",-24.976161,31.57103
"135",80288,"Ceratotherium simum",-20.52865,28.530788
"136",80288,"Ceratotherium simum",-28.314899,31.826177
"137",80288,"Ceratotherium simum",-25.359151,31.407467
"138",80288,"Ceratotherium simum",-18.96087,27.097585
"139",80288,"Ceratotherium simum",-29.985057,30.524124
"140",80288,"Ceratotherium simum",-24.427489,27.55699
"141",80288,"Ceratotherium simum",-24.575244,27.558115
"142",80288,"Ceratotherium simum",-29.178775,24.324719
"143",80288,"Ceratotherium simum",-19.383164,15.904789
"144",80288,"Ceratotherium simum",-25.573986,31.517435
"145",80288,"Ceratotherium simum",-28.008088,32.014026
"146",80288,"Ceratotherium simum",-23.408366,31.434848
"147",80288,"Ceratotherium simum",-23.45122,31.507537
"148",80288,"Ceratotherium simum",-23.414839,31.458007
