"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80661,"Cervus elaphus",60.698981,6.495808
"2",80661,"Cervus elaphus",63.271665,8.584436
"3",80661,"Cervus elaphus",63.329827,8.445547
"4",80661,"Cervus elaphus",63.240494,8.388342
"5",80661,"Cervus elaphus",63.451159,11.27489
"8",80661,"Cervus elaphus",63.461279,11.439264
"9",80661,"Cervus elaphus",63.608399,8.888803
"10",80661,"Cervus elaphus",63.521994,11.251758
"11",80661,"Cervus elaphus",62.864177,9.81564
"12",80661,"Cervus elaphus",62.904478,11.900414
"13",80661,"Cervus elaphus",59.556402,6.304143
"14",80661,"Cervus elaphus",62.988289,10.247684
"15",80661,"Cervus elaphus",63.471805,8.690715
"16",80661,"Cervus elaphus",63.531505,9.059869
"17",80661,"Cervus elaphus",63.100255,9.2346
"18",80661,"Cervus elaphus",59.614836,6.367888
"19",80661,"Cervus elaphus",59.570864,6.337426
"20",80661,"Cervus elaphus",63.333262,8.817593
"21",80661,"Cervus elaphus",59.598374,6.347289
"22",80661,"Cervus elaphus",59.98287,6.016422
"23",80661,"Cervus elaphus",60.364825,5.064899
"24",80661,"Cervus elaphus",59.983175,6.019584
"25",80661,"Cervus elaphus",59.537981,5.340709
"27",80661,"Cervus elaphus",63.562422,8.752232
"28",80661,"Cervus elaphus",59.797758,5.239478
"29",80661,"Cervus elaphus",60.75442,4.727142
"30",80661,"Cervus elaphus",63.432238,8.417439
"31",80661,"Cervus elaphus",63.43973,11.340395
"32",80661,"Cervus elaphus",63.433921,11.352172
"33",80661,"Cervus elaphus",63.546023,8.555303
"34",80661,"Cervus elaphus",63.250123,8.386133
"35",80661,"Cervus elaphus",63.251546,8.31283
"36",80661,"Cervus elaphus",63.450151,11.436227
"37",80661,"Cervus elaphus",59.565891,6.322765
"38",80661,"Cervus elaphus",63.576525,8.99307
"39",80661,"Cervus elaphus",63.668224,9.405738
"40",80661,"Cervus elaphus",59.477379,6.081433
"41",80661,"Cervus elaphus",63.197634,9.656485
"42",80661,"Cervus elaphus",59.618856,6.347667
"43",80661,"Cervus elaphus",58.468658,6.385207
"44",80661,"Cervus elaphus",59.489535,5.973006
"45",80661,"Cervus elaphus",63.451276,11.197069
"46",80661,"Cervus elaphus",60.499311,7.150042
"47",80661,"Cervus elaphus",59.498035,6.188629
"48",80661,"Cervus elaphus",59.49052,5.74726
"49",80661,"Cervus elaphus",63.011002,9.398848
"50",80661,"Cervus elaphus",59.613381,6.358285
"51",80661,"Cervus elaphus",59.575231,6.283221
"52",80661,"Cervus elaphus",59.622704,6.349095
"54",80661,"Cervus elaphus",59.365444,5.460041
"55",80661,"Cervus elaphus",59.54029,5.56368
"56",80661,"Cervus elaphus",59.576405,6.252292
"57",80661,"Cervus elaphus",63.098325,9.324782
"58",80661,"Cervus elaphus",62.946984,8.699276
"59",80661,"Cervus elaphus",62.842023,8.651252
"60",80661,"Cervus elaphus",62.921756,8.695584
"61",80661,"Cervus elaphus",62.938615,8.430213
"62",80661,"Cervus elaphus",61.078725,7.504885
"63",80661,"Cervus elaphus",59.571628,6.343903
"64",80661,"Cervus elaphus",62.88986,8.603767
"65",80661,"Cervus elaphus",63.039818,8.436429
"67",80661,"Cervus elaphus",62.993324,8.670593
"68",80661,"Cervus elaphus",62.879718,8.622363
"69",80661,"Cervus elaphus",62.970957,8.505797
"70",80661,"Cervus elaphus",62.584228,11.318683
"71",80661,"Cervus elaphus",63.463832,9.898374
"72",80661,"Cervus elaphus",59.547566,6.339519
"73",80661,"Cervus elaphus",62.804576,8.750085
"75",80661,"Cervus elaphus",62.907539,8.600291
"76",80661,"Cervus elaphus",63.011723,9.0239
"77",80661,"Cervus elaphus",62.972059,8.470646
"79",80661,"Cervus elaphus",63.013386,8.645234
"80",80661,"Cervus elaphus",61.983178,5.30413
"81",80661,"Cervus elaphus",62.995726,8.586268
"82",80661,"Cervus elaphus",62.988926,8.575479
"84",80661,"Cervus elaphus",63.351701,8.862752
"85",80661,"Cervus elaphus",63.260868,8.380868
"86",80661,"Cervus elaphus",62.904081,8.544362
"87",80661,"Cervus elaphus",62.897976,8.501871
"88",80661,"Cervus elaphus",63.045332,9.149099
"89",80661,"Cervus elaphus",63.207297,9.66227
"90",80661,"Cervus elaphus",63.422457,9.94912
"91",80661,"Cervus elaphus",63.070262,8.245358
"92",80661,"Cervus elaphus",63.423124,8.060439
"93",80661,"Cervus elaphus",59.49094,6.119
"94",80661,"Cervus elaphus",62.980928,8.427527
"95",80661,"Cervus elaphus",62.980904,8.713083
"96",80661,"Cervus elaphus",62.991729,8.597443
"97",80661,"Cervus elaphus",59.622823,6.34949
"98",80661,"Cervus elaphus",62.988489,7.259448
"99",80661,"Cervus elaphus",62.812006,7.251686
"101",80661,"Cervus elaphus",62.012321,5.457274
"102",80661,"Cervus elaphus",64.634038,11.087474
"103",80661,"Cervus elaphus",64.54111,11.260113
"105",80661,"Cervus elaphus",62.993903,8.844175
"106",80661,"Cervus elaphus",63.499092,8.961225
"107",80661,"Cervus elaphus",62.982846,8.474626
"108",80661,"Cervus elaphus",62.90805,7.20501
"109",80661,"Cervus elaphus",63.360173,8.484363
"110",80661,"Cervus elaphus",63.046048,8.709517
"111",80661,"Cervus elaphus",62.992202,8.939989
"112",80661,"Cervus elaphus",62.872895,9.032722
"113",80661,"Cervus elaphus",63.192331,8.026995
"115",80661,"Cervus elaphus",62.569346,7.06587
"116",80661,"Cervus elaphus",62.995816,8.865366
"118",80661,"Cervus elaphus",63.00188,8.592835
"119",80661,"Cervus elaphus",62.991692,8.822462
"120",80661,"Cervus elaphus",62.920803,8.45983
"121",80661,"Cervus elaphus",63.245068,8.282548
"122",80661,"Cervus elaphus",63.698149,8.791443
"123",80661,"Cervus elaphus",62.841031,8.521203
"124",80661,"Cervus elaphus",58.54222,7.735168
"125",80661,"Cervus elaphus",59.550739,6.311303
"126",80661,"Cervus elaphus",63.354356,9.66059
"127",80661,"Cervus elaphus",59.577779,6.281613
"128",80661,"Cervus elaphus",59.657148,6.406901
"130",80661,"Cervus elaphus",61.075731,5.831027
"132",80661,"Cervus elaphus",63.404136,10.494811
"133",80661,"Cervus elaphus",59.378404,5.459206
"134",80661,"Cervus elaphus",63.048235,9.169149
"136",80661,"Cervus elaphus",63.112527,9.317632
"137",80661,"Cervus elaphus",59.488422,6.152166
"138",80661,"Cervus elaphus",63.260755,8.399688
"140",80661,"Cervus elaphus",63.193157,9.768083
"141",80661,"Cervus elaphus",63.213722,8.184802
"142",80661,"Cervus elaphus",63.587056,9.579329
"143",80661,"Cervus elaphus",63.586565,9.559216
"144",80661,"Cervus elaphus",63.58523,9.582644
