"","taxon_id","taxon_name","decimal_latitude","decimal_longitude"
"1",80898,"Litocranius walleri",-3.58333,35.83333
"2",80898,"Litocranius walleri",1.318385,37.155843
"3",80898,"Litocranius walleri",0.775684,37.748978
"4",80898,"Litocranius walleri",-2.62874,36.461331
"5",80898,"Litocranius walleri",-2.9341,36.611869
"6",80898,"Litocranius walleri",-2.620102,36.573309
"7",80898,"Litocranius walleri",0.57128,37.608948
"8",80898,"Litocranius walleri",-0.1333,39.3667
"9",80898,"Litocranius walleri",0.3333,37.6
"10",80898,"Litocranius walleri",0.25,37.6
"16",80898,"Litocranius walleri",-3.382505,38.184282
"17",80898,"Litocranius walleri",0.70374,38.35461
"18",80898,"Litocranius walleri",0.52235,37.64418
"19",80898,"Litocranius walleri",0.55782,38.26433
"20",80898,"Litocranius walleri",0.58009,38.3889
"21",80898,"Litocranius walleri",0.42845,37.72324
"22",80898,"Litocranius walleri",0.60628,38.19477
"23",80898,"Litocranius walleri",0.56716,38.17307
"24",80898,"Litocranius walleri",0.57883,37.64251
"25",80898,"Litocranius walleri",0.61682,38.19409
"26",80898,"Litocranius walleri",0.62119,38.17648
"27",80898,"Litocranius walleri",0.69293,38.30325
"28",80898,"Litocranius walleri",0.69163,38.11919
"29",80898,"Litocranius walleri",0.69329,38.26341
"30",80898,"Litocranius walleri",0.6562,38.11887
"31",80898,"Litocranius walleri",0.337,37.36378
"32",80898,"Litocranius walleri",0.51005,37.40232
"33",80898,"Litocranius walleri",0.59225,38.15231
"34",80898,"Litocranius walleri",0.70328,38.06625
"35",80898,"Litocranius walleri",1.02288,38.06625
"36",80898,"Litocranius walleri",1.01756,37.20661
"37",80898,"Litocranius walleri",0.64489,38.13183
"38",80898,"Litocranius walleri",0.42575,37.3905
"39",80898,"Litocranius walleri",0.65907,38.13448
"40",80898,"Litocranius walleri",0.61736,38.31663
"41",80898,"Litocranius walleri",0.71063,38.33633
"42",80898,"Litocranius walleri",0.45897,37.33724
"43",80898,"Litocranius walleri",1.56916,37.91266
"44",80898,"Litocranius walleri",0.70471,38.09959
"45",80898,"Litocranius walleri",0.59468,38.26416
"46",80898,"Litocranius walleri",2.38118,37.22109
"47",80898,"Litocranius walleri",0.5949,38.17592
"48",80898,"Litocranius walleri",2.72656,38.83891
"49",80898,"Litocranius walleri",0.56103,37.96012
"50",80898,"Litocranius walleri",0.55926,37.63409
"51",80898,"Litocranius walleri",0.42247,37.81259
"52",80898,"Litocranius walleri",1.6472,38.10993
"53",80898,"Litocranius walleri",0.53966,38.24475
"54",80898,"Litocranius walleri",0.74367,38.26286
"55",80898,"Litocranius walleri",0.41661,37.8124
"56",80898,"Litocranius walleri",0.49963,37.58053
"57",80898,"Litocranius walleri",1.04136,37.84248
"58",80898,"Litocranius walleri",0.67771,38.06662
"59",80898,"Litocranius walleri",0.67297,37.14222
"60",80898,"Litocranius walleri",1.36042,37.85899
"61",80898,"Litocranius walleri",0.64234,38.0655
"62",80898,"Litocranius walleri",1.59586,37.93965
"63",80898,"Litocranius walleri",0.76148,38.12065
"64",80898,"Litocranius walleri",2.10459,37.22167
"65",80898,"Litocranius walleri",0.67087,37.83236
"66",80898,"Litocranius walleri",0.56553,38.24584
"67",80898,"Litocranius walleri",1.77352,38.11018
"68",80898,"Litocranius walleri",0.48191,37.35503
"69",80898,"Litocranius walleri",0.57053,37.64269
"70",80898,"Litocranius walleri",2.1481,37.20419
"71",80898,"Litocranius walleri",2.19543,37.30953
